ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E78	I10	5338	7420	18130	64695	0.0	7.576331540268202e-07	3.788165770134101e-06
I10	I25	2559	18130	3498	64695	0.0	7.576331540268202e-07	3.0305326161072807e-06
K21	K44	417	1506	1369	64695	0.0	7.576331540268202e-07	2.2728994620804603e-06
K21	K29	607	1506	3548	64695	0.0	7.576331540268202e-07	7.576331540268202e-07
I10	I48	1817	18130	2717	64695	0.0	7.576331540268202e-07	1.5152663080536404e-06
I20	I25	508	1032	3498	64695	0.0	7.576331540268202e-07	1.0606864156375482e-05
E66	E78	1287	3608	7420	64695	0.0	7.576331540268202e-07	1.2122130464429123e-05
E11	I10	3478	4706	18130	64695	0.0	7.576331540268202e-07	1.1364497310402303e-05
E66	I10	2825	3608	18130	64695	0.0	7.576331540268202e-07	8.333964694295023e-06
F00	G30	136	136	201	64695	0.0	7.576331540268202e-07	9.091597848321841e-06
E78	I25	1584	7420	3498	64695	0.0	7.576331540268202e-07	9.849231002348662e-06
K29	K44	659	3548	1369	64695	0.0	7.576331540268202e-07	7.576331540268202e-06
M51	M54	816	2156	3811	64695	0.0	7.576331540268202e-07	5.303432078187741e-06
I21	I25	442	704	3498	64695	0.0	7.576331540268202e-07	6.0610652322145615e-06
E11	E78	1576	4706	7420	64695	0.0	7.576331540268202e-07	6.818698386241382e-06
E11	E66	1233	4706	3608	64695	0.0	7.576331540268202e-07	4.545798924160921e-06
M23	M94	262	2631	312	64695	4.2021331231e-313	7.576331540268202e-07	1.2879763618455943e-05
F17	J44	431	1305	2577	64695	5.1686689589652983e-275	7.576331540268202e-07	1.3637396772482764e-05
H25	H52	339	4813	466	64695	5.530962553643647e-275	7.576331540268202e-07	1.4395029926509584e-05
M47	M54	494	1260	3811	64695	7.171818873453309e-275	7.576331540268202e-07	1.5152663080536404e-05
M42	M54	373	677	3811	64695	1.1724309740899706e-273	7.576331540268202e-07	1.5910296234563225e-05
J44	J96	263	2577	407	64695	1.8587244244887648e-263	7.576331540268202e-07	1.6667929388590045e-05
H25	H35	546	4813	1342	64695	1.433035679145085e-261	7.576331540268202e-07	1.7425562542616866e-05
K57	K63	556	3140	2209	64695	2.891797198922401e-243	7.576331540268202e-07	1.8183195696643683e-05
N13	N20	173	464	543	64695	3.016831807681366e-242	7.576331540268202e-07	1.8940828850670503e-05
I10	J44	1511	18130	2577	64695	2.6401794848287564e-241	7.576331540268202e-07	1.9698462004697323e-05
C78	C79	174	623	450	64695	5.9238893910801584e-235	7.576331540268202e-07	2.0456095158724144e-05
F32	I10	1505	2594	18130	64695	1.2168751377467285e-233	7.576331540268202e-07	2.1213728312750964e-05
H35	H36	172	1342	243	64695	3.6911678946808003e-233	7.576331540268202e-07	2.1971361466777785e-05
I48	I50	357	2717	996	64695	3.629933325777464e-232	7.576331540268202e-07	2.2728994620804605e-05
E03	I10	1425	2419	18130	64695	6.649124681710869e-230	7.576331540268202e-07	2.3486627774831425e-05
K29	K57	682	3548	3140	64695	2.0049228545820129e-227	7.576331540268202e-07	2.4244260928858246e-05
