ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
K29	K44	507	2693	1113	49150	0.0	9.33009889904833e-07	9.33009889904833e-07
E66	I10	1850	2467	15146	49150	0.0	9.33009889904833e-07	1.866019779809666e-06
E78	I25	2765	6954	5891	49150	0.0	9.33009889904833e-07	2.799029669714499e-06
E78	I20	995	6954	1785	49150	0.0	9.33009889904833e-07	3.732039559619332e-06
N13	N20	303	489	944	49150	0.0	9.33009889904833e-07	4.665049449524165e-06
E78	I10	4830	6954	15146	49150	0.0	9.33009889904833e-07	5.598059339428998e-06
K21	K44	420	1374	1113	49150	0.0	9.33009889904833e-07	6.531069229333831e-06
I20	I25	1291	1785	5891	49150	0.0	9.33009889904833e-07	7.464079119238664e-06
I10	I25	3973	15146	5891	49150	0.0	9.33009889904833e-07	8.397089009143497e-06
I21	I25	987	1327	5891	49150	0.0	9.33009889904833e-07	9.33009889904833e-06
E11	I10	2865	4273	15146	49150	0.0	9.33009889904833e-07	1.0263108788953162e-05
K21	K29	528	1374	2693	49150	1.5501170973711e-310	9.33009889904833e-07	1.1196118678857997e-05
E78	E79	934	6954	1912	49150	3.4283042835002496e-302	9.33009889904833e-07	1.212912856876283e-05
I42	I50	309	803	1202	49150	2.669818065423844e-290	9.33009889904833e-07	1.3062138458667662e-05
I10	I20	1272	15146	1785	49150	5.24926176751028e-281	9.33009889904833e-07	1.3995148348572495e-05
K57	K63	561	2318	2260	49150	6.731066461564207e-255	9.33009889904833e-07	1.4928158238477328e-05
E78	I21	705	6954	1327	49150	3.816629760865118e-254	9.33009889904833e-07	1.586116812838216e-05
E79	I10	1287	1912	15146	49150	4.1220901564864173e-246	9.33009889904833e-07	1.6794178018286993e-05
M17	M23	394	1465	1697	49150	1.7953647427488093e-241	9.33009889904833e-07	1.7727187908191826e-05
E66	E78	989	2467	6954	49150	6.435703117965214e-235	9.33009889904833e-07	1.866019779809666e-05
E11	E78	1396	4273	6954	49150	5.090944526281053e-232	9.33009889904833e-07	1.959320768800149e-05
I10	I48	1602	15146	2672	49150	8.970725820772398e-225	9.33009889904833e-07	2.0526217577906324e-05
N20	N23	169	944	267	49150	2.109301746295461e-223	9.33009889904833e-07	2.1459227467811157e-05
I25	I50	583	5891	1202	49150	1.341865585052051e-220	9.33009889904833e-07	2.2392237357715993e-05
E11	I25	1239	4273	5891	49150	4.8451047455993414e-220	9.33009889904833e-07	2.3325247247620826e-05
