ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J34	M95	97	754	148	31305	1.1430950476741058e-120	1.1185682326621925e-05	1.1185682326621925e-05
J32	J34	114	288	754	31305	6.0968413711295466e-108	1.1185682326621925e-05	2.237136465324385e-05
H65	J35	147	294	1858	31305	7.053245774459512e-100	1.1185682326621925e-05	3.3557046979865775e-05
E66	K76	70	691	141	31305	1.5553978986140107e-77	1.1185682326621925e-05	4.47427293064877e-05
E66	I10	82	691	264	31305	1.9426946562080433e-70	1.1185682326621925e-05	5.592841163310962e-05
E10	E16	39	388	49	31305	4.5156486650659313e-66	1.1185682326621925e-05	6.711409395973155e-05
K21	K29	61	160	528	31305	4.650389001752074e-66	1.1185682326621925e-05	7.829977628635347e-05
F11	F13	28	56	68	31305	3.015997436704316e-62	1.1185682326621925e-05	8.94854586129754e-05
F32	F43	105	461	1042	31305	8.594278263205728e-57	1.1185682326621925e-05	0.00010067114093959733
N13	N20	34	134	133	31305	1.215271034107134e-51	1.1185682326621925e-05	0.00011185682326621924
D50	K50	33	90	189	31305	9.79708545562292e-51	1.1185682326621925e-05	0.00012304250559284116
K01	K07	46	337	191	31305	1.3552066605579054e-48	1.1185682326621925e-05	0.0001342281879194631
F90	F92	63	490	362	31305	1.3192588636066655e-46	1.1185682326621925e-05	0.00014541387024608502
F32	F60	50	461	203	31305	2.4387186583486697e-46	1.1185682326621925e-05	0.00015659955257270693
F12	F19	38	189	240	31305	8.282513588296256e-43	1.1185682326621925e-05	0.00016778523489932888
F90	F91	54	490	291	31305	1.5588865093558016e-41	1.1185682326621925e-05	0.0001789709172259508
G80	G82	22	72	76	31305	1.694563872612112e-41	1.1185682326621925e-05	0.0001901565995525727
E84	K86	15	35	22	31305	2.663013343124304e-41	1.1185682326621925e-05	0.00020134228187919465
F91	F92	47	291	362	31305	1.792074661587996e-39	1.1185682326621925e-05	0.00021252796420581657
N20	N23	21	133	46	31305	1.8895565674937758e-38	1.1185682326621925e-05	0.00022371364653243848
F83	G40	46	140	814	31305	7.93699494854771e-38	1.1185682326621925e-05	0.00023489932885906043
F81	F90	35	103	490	31305	2.782809202390888e-37	1.1185682326621925e-05	0.0002460850111856823
E66	E78	35	691	78	31305	3.442347873685342e-37	1.1185682326621925e-05	0.00025727069351230426
N47	N48	75	1726	235	31305	7.3431776161165e-37	1.1185682326621925e-05	0.0002684563758389262
F43	F92	74	1042	362	31305	9.367464727350868e-37	1.1185682326621925e-05	0.0002796420581655481
E23	E34	24	63	214	31305	3.573218538831114e-36	1.1185682326621925e-05	0.00029082774049217004
H83	H93	22	76	124	31305	1.2097098494316262e-35	1.1185682326621925e-05	0.000302013422818792
F11	F12	22	56	189	31305	7.674006323725947e-35	1.1185682326621925e-05	0.00031319910514541387
M51	M54	26	72	312	31305	5.826171877294038e-34	1.1185682326621925e-05	0.0003243847874720358
F13	F19	24	68	240	31305	5.855814699427694e-34	1.1185682326621925e-05	0.00033557046979865775
C71	D43	17	99	40	31305	6.205146884309185e-33	1.1185682326621925e-05	0.00034675615212527964
F20	F23	21	93	115	31305	3.182775300945704e-32	1.1185682326621925e-05	0.0003579418344519016
F43	F91	62	1042	291	31305	4.938206839972271e-32	1.1185682326621925e-05	0.00036912751677852353
G40	G41	26	814	41	31305	1.8275942732221308e-31	1.1185682326621925e-05	0.0003803131991051454
C71	H53	19	99	77	31305	2.214785868982966e-31	1.1185682326621925e-05	0.00039149888143176736
F43	F60	52	1042	203	31305	3.239778973760992e-31	1.1185682326621925e-05	0.0004026845637583893
E10	E14	25	388	65	31305	4.079176888956911e-31	1.1185682326621925e-05	0.0004138702460850112
F12	F13	21	189	68	31305	1.1700731792801727e-30	1.1185682326621925e-05	0.00042505592841163314
E86	A09	49	145	1354	31305	1.5172576353689656e-30	1.1185682326621925e-05	0.0004362416107382551
F11	F19	21	56	240	31305	1.6424767091663203e-30	1.1185682326621925e-05	0.00044742729306487697
J30	J45	34	136	516	31305	2.216311151505853e-30	1.1185682326621925e-05	0.0004586129753914989
