ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E11	E78	2982	8246	11040	76064	0.0	5.769674590353104e-07	5.192707131317794e-06
I10	I25	6956	25013	9812	76064	0.0	5.769674590353104e-07	5.769674590353105e-06
K29	K44	763	3982	1511	76064	0.0	5.769674590353104e-07	6.3466420493884145e-06
E78	I10	8508	11040	25013	76064	0.0	5.769674590353104e-07	1.4424186475882761e-05
K21	K44	558	2115	1511	76064	0.0	5.769674590353104e-07	1.6732056312024002e-05
K57	K63	896	3480	3662	76064	0.0	5.769674590353104e-07	1.5001153934918072e-05
J44	J96	454	5050	704	76064	0.0	5.769674590353104e-07	1.557812139395338e-05
E11	I10	6022	8246	25013	76064	0.0	5.769674590353104e-07	1.615508885298869e-05
I10	I48	3436	25013	5274	76064	0.0	5.769674590353104e-07	1.384721901684745e-05
I20	I25	1203	1884	9812	76064	0.0	5.769674590353104e-07	1.327025155781214e-05
E79	I10	1532	2022	25013	76064	0.0	5.769674590353104e-07	1.2693284098776829e-05
I25	I50	966	9812	2007	76064	0.0	5.769674590353104e-07	1.2116316639741518e-05
E66	E78	1817	4500	11040	76064	0.0	5.769674590353104e-07	1.153934918070621e-05
N18	I10	1757	2344	25013	76064	0.0	5.769674590353104e-07	1.0962381721670899e-05
E78	E79	1014	11040	2022	76064	0.0	5.769674590353104e-07	1.0385414262635588e-05
K21	K29	851	2115	3982	76064	0.0	5.769674590353104e-07	9.808446803600277e-06
E78	I25	4473	11040	9812	76064	0.0	5.769674590353104e-07	5.769674590353104e-07
E78	I20	980	11040	1884	76064	0.0	5.769674590353104e-07	1.1539349180706209e-06
F17	J44	1049	3224	5050	76064	0.0	5.769674590353104e-07	1.7309023771059313e-06
I42	I50	500	1382	2007	76064	0.0	5.769674590353104e-07	6.923609508423725e-06
E66	I10	3572	4500	25013	76064	0.0	5.769674590353104e-07	7.500576967459036e-06
E66	G47	1106	4500	3394	76064	0.0	5.769674590353104e-07	8.077544426494346e-06
I21	I25	1413	2038	9812	76064	0.0	5.769674590353104e-07	8.654511885529656e-06
H35	H36	276	1453	430	76064	0.0	5.769674590353104e-07	9.231479344564967e-06
I48	I50	823	5274	2007	76064	0.0	5.769674590353104e-07	2.8848372951765523e-06
E11	E66	1552	8246	4500	76064	0.0	5.769674590353104e-07	3.4618047542118626e-06
M51	M54	736	2319	3131	76064	0.0	5.769674590353104e-07	4.038772213247173e-06
N13	N20	381	742	1330	76064	0.0	5.769674590353104e-07	2.3078698361412417e-06
E11	I25	2563	8246	9812	76064	0.0	5.769674590353104e-07	4.615739672282483e-06
I10	J44	2935	25013	5050	76064	6.054147e-318	5.769674590353104e-07	1.7309023771059312e-05
E78	I21	1004	11040	2038	76064	4.78148731373e-313	5.769674590353104e-07	1.7885991230094623e-05
F00	G30	109	109	171	76064	3.81044713794804e-309	5.769674590353104e-07	1.8462958689129934e-05
M23	M94	239	2481	289	76064	4.863268607834353e-305	5.769674590353104e-07	1.9039926148165244e-05
K29	K57	804	3982	3480	76064	1.3659349789176112e-302	5.769674590353104e-07	1.9616893607200555e-05
F10	K70	295	1940	618	76064	1.4260369977485145e-299	5.769674590353104e-07	2.0193861066235866e-05
J43	J44	379	592	5050	76064	1.9219953190377232e-292	5.769674590353104e-07	2.0770828525271176e-05
I70	I73	484	2128	2266	76064	3.763765657976079e-286	5.769674590353104e-07	2.1347795984306487e-05
I25	I48	1637	9812	5274	76064	1.2635578564095247e-283	5.769674590353104e-07	2.1924763443341797e-05
E14	I10	1565	2268	25013	76064	3.0660709798362634e-279	5.769674590353104e-07	2.2501730902377108e-05
E78	F17	1269	11040	3224	76064	1.95413717359476e-276	5.769674590353104e-07	2.307869836141242e-05
E11	E14	876	8246	2268	76064	2.1363961264077955e-272	5.769674590353104e-07	2.3655665820447726e-05
K29	K63	786	3982	3662	76064	6.355036692252347e-272	5.769674590353104e-07	2.4232633279483037e-05
I42	I48	546	1382	5274	76064	6.442270908996439e-268	5.769674590353104e-07	2.4809600738518347e-05
N20	N23	193	1330	292	76064	6.826976338209048e-267	5.769674590353104e-07	2.5386568197553658e-05
H25	H35	526	4791	1453	76064	1.2133488263336294e-256	5.769674590353104e-07	2.596353565658897e-05
H25	H52	306	4791	454	76064	4.73578049813929e-253	5.769674590353104e-07	2.654050311562428e-05
E11	H36	347	8246	430	76064	4.398387696251521e-252	5.769674590353104e-07	2.711747057465959e-05
