ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
H65	J35	4040	5128	10351	48216	0.0	5.540166204986149e-06	5.540166204986149e-06
E86	A08	1054	1920	6083	48216	0.0	5.540166204986149e-06	1.1080332409972299e-05
K02	K04	434	1733	589	48216	0.0	5.540166204986149e-06	1.6620498614958448e-05
N13	N39	396	922	2823	48216	1.1311730950182865e-240	5.540166204986149e-06	2.2160664819944597e-05
E86	E87	202	1920	439	48216	1.0731754447766741e-161	5.540166204986149e-06	2.7700831024930747e-05
E86	A09	576	1920	5009	48216	1.0258743561140606e-130	5.540166204986149e-06	3.3240997229916896e-05
J00	J20	392	1743	2965	48216	1.538245895026765e-117	5.540166204986149e-06	3.878116343490304e-05
N10	N39	223	614	2823	48216	1.8335498508914782e-115	5.540166204986149e-06	4.4321329639889195e-05
E87	A08	241	439	6083	48216	1.4880159633978724e-100	5.540166204986149e-06	4.986149584487535e-05
J18	J20	404	2208	2965	48216	5.300169484005157e-91	5.540166204986149e-06	5.5401662049861494e-05
H50	H52	59	495	103	48216	2.4152669650218228e-90	5.540166204986149e-06	6.094182825484764e-05
K02	K12	111	1733	271	48216	1.3667538304329713e-86	5.540166204986149e-06	6.648199445983379e-05
J18	J45	166	2208	790	48216	1.661721170422774e-62	5.540166204986149e-06	7.202216066481994e-05
K02	K08	61	1733	99	48216	2.610605667422151e-62	5.540166204986149e-06	7.756232686980608e-05
F83	G40	57	164	870	48216	7.126901057790881e-57	5.540166204986149e-06	8.310249307479224e-05
N10	N13	95	614	922	48216	1.7797481960590359e-56	5.540166204986149e-06	8.864265927977839e-05
H50	H53	35	495	65	48216	1.6871981538339866e-52	5.540166204986149e-06	9.418282548476454e-05
H65	H90	114	5128	225	48216	5.572199506477552e-51	5.540166204986149e-06	9.97229916897507e-05
N31	N39	63	105	2823	48216	3.9652133002494904e-50	5.540166204986149e-06	0.00010526315789473683
K04	K08	39	589	99	48216	1.9341808493081484e-48	5.540166204986149e-06	0.00011080332409972299
A08	L22	261	6083	814	48216	2.0839192204013626e-48	5.540166204986149e-06	0.00011634349030470914
G51	A69	24	113	63	48216	7.973024095482698e-48	5.540166204986149e-06	0.00012188365650969528
B37	J20	219	1215	2965	48216	1.5056931477817526e-47	5.540166204986149e-06	0.00012742382271468145
K04	K05	33	589	61	48216	4.190518201869222e-47	5.540166204986149e-06	0.00013296398891966758
C91	A41	28	81	279	48216	1.880530759473743e-42	5.540166204986149e-06	0.00013850415512465372
G40	G41	32	870	57	48216	5.869149637828023e-41	5.540166204986149e-06	0.0001440443213296399
H61	J35	138	222	10351	48216	3.3129501803349264e-39	5.540166204986149e-06	0.00014958448753462603
F41	K05	18	65	61	48216	2.033998039202311e-38	5.540166204986149e-06	0.00015512465373961217
C91	D61	18	81	50	48216	2.565964368305728e-38	5.540166204986149e-06	0.00016066481994459833
J15	J20	138	660	2965	48216	2.471115627290167e-37	5.540166204986149e-06	0.00016620498614958447
K04	K12	45	589	271	48216	6.364169356726435e-37	5.540166204986149e-06	0.00017174515235457064
F41	K04	28	65	589	48216	1.8446352088819213e-36	5.540166204986149e-06	0.00017728531855955678
B37	L22	93	1215	814	48216	4.943279773162977e-34	5.540166204986149e-06	0.00018282548476454292
J45	L20	56	790	414	48216	6.459207441080393e-34	5.540166204986149e-06	0.00018836565096952908
H90	H91	25	225	124	48216	9.361951019371064e-34	5.540166204986149e-06	0.00019390581717451522
K02	K05	34	1733	61	48216	3.498654240213214e-33	5.540166204986149e-06	0.0001994459833795014
E10	E14	16	169	28	48216	7.337367539163774e-33	5.540166204986149e-06	0.00020498614958448753
F80	F83	24	167	164	48216	4.1539722456069433e-32	5.540166204986149e-06	0.00021052631578947367
K59	K60	30	869	78	48216	4.375741499243227e-32	5.540166204986149e-06	0.00021606648199445983
