ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E78	F17	1338	6434	3878	74594	0.0	1.408252358822701e-06	1.408252358822701e-06
E78	I25	1496	6434	2621	74594	0.0	1.408252358822701e-06	2.5348542458808618e-05
E78	I20	608	6434	1113	74594	0.0	1.408252358822701e-06	2.816504717645402e-05
E78	I21	746	6434	1161	74594	0.0	1.408252358822701e-06	2.957329953527672e-05
N13	N20	628	831	2216	74594	0.0	1.408252358822701e-06	2.2532037741163216e-05
K21	K44	638	2110	1264	74594	0.0	1.408252358822701e-06	2.1123785382340516e-05
K21	K29	805	2110	3482	74594	0.0	1.408252358822701e-06	1.9715533023517814e-05
K29	K44	581	3482	1264	74594	0.0	1.408252358822701e-06	1.830728066469511e-05
N20	N23	509	2216	823	74594	0.0	1.408252358822701e-06	1.6899028305872412e-05
E66	G47	666	3062	2570	74594	0.0	1.408252358822701e-06	1.5490775947049712e-05
E66	I10	1639	3062	8543	74594	0.0	1.408252358822701e-06	1.408252358822701e-05
E66	E78	1049	3062	6434	74594	0.0	1.408252358822701e-06	1.2674271229404309e-05
E11	I10	1023	1985	8543	74594	0.0	1.408252358822701e-06	5.633009435290804e-06
E78	I10	2928	6434	8543	74594	0.0	1.408252358822701e-06	2.816504717645402e-06
J32	J34	534	1224	2173	74594	0.0	1.408252358822701e-06	4.224757076468103e-06
M51	M54	943	3461	3556	74594	0.0	1.408252358822701e-06	2.3940290099985915e-05
M23	M94	495	4804	648	74594	0.0	1.408252358822701e-06	2.675679481763132e-05
I20	I25	572	1113	2621	74594	0.0	1.408252358822701e-06	9.857766511758907e-06
I10	I25	1443	8543	2621	74594	0.0	1.408252358822701e-06	8.449514152936206e-06
I21	I25	761	1161	2621	74594	0.0	1.408252358822701e-06	7.041261794113505e-06
F10	K70	625	4005	760	74594	0.0	1.408252358822701e-06	1.1266018870581608e-05
F17	I25	716	3878	2621	74594	3.788e-320	1.408252358822701e-06	3.0981551894099425e-05
M22	M23	345	453	4804	74594	5.2295402066e-313	1.408252358822701e-06	3.2389804252922124e-05
N13	N23	259	831	823	74594	8.193051811954192e-307	1.408252358822701e-06	3.3798056611744823e-05
F10	F32	650	4005	2200	74594	1.2432230137561102e-302	1.408252358822701e-06	3.520630897056752e-05
I10	I21	635	8543	1161	74594	6.946358266493221e-288	1.408252358822701e-06	3.661456132939022e-05
I10	I20	613	8543	1113	74594	5.018277380879497e-280	1.408252358822701e-06	3.802281368821293e-05
F17	I21	459	3878	1161	74594	1.843289574790385e-279	1.408252358822701e-06	3.943106604703563e-05
F10	F17	827	4005	3878	74594	1.6010193683361677e-277	1.408252358822701e-06	4.083931840585833e-05
F17	I10	1241	3878	8543	74594	1.1817027324818203e-273	1.408252358822701e-06	4.224757076468103e-05
E11	E78	724	1985	6434	74594	1.4150548799217503e-268	1.408252358822701e-06	4.365582312350373e-05
H91	H93	217	734	801	74594	1.2199604993312705e-251	1.408252358822701e-06	4.506407548232643e-05
E78	E79	503	6434	1044	74594	2.5805793422180777e-251	1.408252358822701e-06	4.647232784114913e-05
I42	I50	165	552	421	74594	1.1448302565512038e-243	1.408252358822701e-06	4.788058019997183e-05
E78	K76	745	6434	2298	74594	5.046573185245435e-239	1.408252358822701e-06	4.9288832558794536e-05
F10	G40	439	4005	1317	74594	5.3690359445922265e-225	1.408252358822701e-06	5.0697084917617235e-05
