ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	206	473	1200	44257	8.463752484652778e-195	7.867820613690008e-06	7.867820613690008e-06
J34	M95	152	1200	220	44257	5.747561284008784e-186	7.867820613690008e-06	1.5735641227380016e-05
N13	N20	144	472	429	44257	1.2402393358955647e-178	7.867820613690008e-06	2.3603461841070024e-05
N80	N97	222	1006	1082	44257	1.4176454879508256e-146	7.867820613690008e-06	3.147128245476003e-05
N20	N23	100	429	283	44257	1.5060079300591792e-129	7.867820613690008e-06	3.933910306845004e-05
N73	N80	154	561	1006	44257	9.748832024129921e-121	7.867820613690008e-06	4.720692368214005e-05
H91	H93	77	247	254	44257	7.370388956722123e-114	7.867820613690008e-06	5.5074744295830055e-05
F43	F60	130	840	463	44257	2.1903500924117532e-113	7.867820613690008e-06	6.294256490952006e-05
N97	E28	111	1082	248	44257	1.1822571558005331e-110	7.867820613690008e-06	7.081038552321007e-05
N73	N97	149	561	1082	44257	1.2697627921541804e-109	7.867820613690008e-06	7.867820613690008e-05
M51	M54	117	426	895	44257	2.6312940192623993e-97	7.867820613690008e-06	8.654602675059009e-05
N77	B37	41	43	240	44257	3.077241170507965e-92	7.867820613690008e-06	9.44138473642801e-05
F32	F60	108	833	463	44257	7.856358962709773e-85	7.867820613690008e-06	0.0001022816679779701
K29	K44	95	1179	251	44257	1.3554451813227956e-82	7.867820613690008e-06	0.00011014948859166011
K21	K44	61	269	251	44257	2.8656827776615263e-80	7.867820613690008e-06	0.00011801730920535012
F19	F60	73	298	463	44257	5.992785483842707e-78	7.867820613690008e-06	0.00012588512981904013
N80	N83	181	1006	1734	44257	6.2259489380058526e-68	7.867820613690008e-06	0.00013375295043273013
N13	N23	64	472	283	44257	2.819910856896426e-65	7.867820613690008e-06	0.00014162077104642014
K01	K07	75	523	423	44257	1.1657487550886862e-64	7.867820613690008e-06	0.00014948859166011015
F19	B17	40	298	87	44257	6.751041685806385e-64	7.867820613690008e-06	0.00015735641227380016
K21	K29	82	269	1179	44257	1.6276073139186234e-62	7.867820613690008e-06	0.00016522423288749017
N80	N94	101	1006	538	44257	2.399007436660897e-61	7.867820613690008e-06	0.00017309205350118017
N70	N73	95	862	561	44257	1.4297059036206683e-59	7.867820613690008e-06	0.00018095987411487018
F32	F43	110	833	840	44257	9.945138769480965e-59	7.867820613690008e-06	0.0001888276947285602
F10	F60	72	522	463	44257	6.885557485099234e-58	7.867820613690008e-06	0.0001966955153422502
N73	N83	123	561	1734	44257	6.354232764201438e-56	7.867820613690008e-06	0.0002045633359559402
F32	F50	73	833	337	44257	8.023194054240828e-55	7.867820613690008e-06	0.0002124311565696302
F33	F60	51	213	463	44257	7.017648652303116e-54	7.867820613690008e-06	0.00022029897718332022
F11	F19	39	133	298	44257	5.904170976584702e-53	7.867820613690008e-06	0.00022816679779701023
N80	K66	68	1006	257	44257	5.882735481073985e-52	7.867820613690008e-06	0.00023603461841070024
K80	K81	50	1197	101	44257	7.882320610993116e-51	7.867820613690008e-06	0.00024390243902439024
F11	F13	28	133	89	44257	1.0515733256368005e-49	7.867820613690008e-06	0.00025177025963808025
F32	F41	73	833	425	44257	2.5632344755083313e-47	7.867820613690008e-06	0.00025963808025177026
M23	M94	39	619	95	44257	4.993230931444752e-47	7.867820613690008e-06	0.00026750590086546027
F10	F43	79	522	840	44257	1.251338326257239e-46	7.867820613690008e-06	0.0002753737214791503
J32	J33	35	473	95	44257	1.922907137389646e-44	7.867820613690008e-06	0.0002832415420928403
K01	K04	43	523	170	44257	2.333246896609431e-44	7.867820613690008e-06	0.0002911093627065303
C73	E89	17	56	29	44257	1.8737728681076045e-43	7.867820613690008e-06	0.0002989771833202203
B18	F19	31	100	298	44257	4.2031770810168265e-43	7.867820613690008e-06	0.0003068450039339103
H50	H52	29	118	189	44257	4.732702760560741e-43	7.867820613690008e-06	0.0003147128245476003
E10	E14	22	154	46	44257	1.2570427791307315e-42	7.867820613690008e-06	0.0003225806451612903
H33	H52	28	109	189	44257	3.3985851881854097e-42	7.867820613690008e-06	0.00033044846577498033
B18	F11	25	100	133	44257	1.628619946395489e-41	7.867820613690008e-06	0.00033831628638867034
F11	B17	24	133	87	44257	4.797845537931387e-41	7.867820613690008e-06	0.00034618410700236035
E66	I10	56	807	282	44257	8.682969055696644e-41	7.867820613690008e-06	0.00035405192761605035
J34	J35	206	1200	2770	44257	1.985946949377703e-40	7.867820613690008e-06	0.00036191974822974036
K80	K85	46	1197	121	44257	2.7474600599233114e-40	7.867820613690008e-06	0.00036978756884343037
F10	F32	72	522	833	44257	5.248955100736469e-40	7.867820613690008e-06	0.0003776553894571204
I26	I80	30	156	218	44257	5.2323569308998383e-39	7.867820613690008e-06	0.0003855232100708104
I84	K62	30	319	116	44257	4.09929907658519e-38	7.867820613690008e-06	0.0003933910306845004
H33	H35	21	109	79	44257	1.4186728587710552e-37	7.867820613690008e-06	0.0004012588512981904
K02	K04	26	129	170	44257	1.900680030630274e-37	7.867820613690008e-06	0.0004091266719118804
F32	F33	48	833	213	44257	3.2488856701064487e-37	7.867820613690008e-06	0.0004169944925255704
F50	F60	46	337	463	44257	7.319113329568749e-37	7.867820613690008e-06	0.0004248623131392604
F11	F14	17	133	31	44257	1.1746313570541697e-35	7.867820613690008e-06	0.00043273013375295043
H35	H52	22	79	189	44257	3.343477593889477e-34	7.867820613690008e-06	0.00044059795436664044
H65	H90	16	60	88	44257	1.9607733877136357e-30	7.867820613690008e-06	0.00044846577498033045
H66	H72	16	113	48	44257	2.266022176068292e-30	7.867820613690008e-06	0.00045633359559402046
F13	F19	23	89	298	44257	3.728120399672792e-30	7.867820613690008e-06	0.00046420141620771046
C43	D22	21	86	220	44257	6.87619714319266e-30	7.867820613690008e-06	0.00047206923682140047
F14	F19	17	31	298	44257	1.8463505705681055e-29	7.867820613690008e-06	0.0004799370574350905
N97	K66	49	1082	257	44257	4.345406101138276e-29	7.867820613690008e-06	0.0004878048780487805
J33	J34	34	95	1200	44257	4.790548829826214e-29	7.867820613690008e-06	0.0004956726986624705
N70	A56	26	862	59	44257	5.011313114223197e-29	7.867820613690008e-06	0.0005035405192761605
F13	F60	25	89	463	44257	7.31263421716382e-29	7.867820613690008e-06	0.0005114083398898505
F17	J45	39	433	359	44257	1.158034080451578e-28	7.867820613690008e-06	0.0005192761605035405
K80	K83	24	1197	38	44257	1.2625169788760834e-28	7.867820613690008e-06	0.0005271439811172305
N10	N39	73	481	1412	44257	1.7101861266318245e-28	7.867820613690008e-06	0.0005350118017309205
H90	H93	21	88	254	44257	2.630913617636107e-28	7.867820613690008e-06	0.0005428796223446105
N70	K66	44	862	257	44257	3.0739874338287017e-28	7.867820613690008e-06	0.0005507474429583006
E66	K76	33	807	132	44257	5.364635182906429e-28	7.867820613690008e-06	0.0005586152635719906
N18	I10	17	39	282	44257	1.299458568450237e-27	7.867820613690008e-06	0.0005664830841856806
N74	A56	9	9	59	44257	7.005905477970701e-27	7.867820613690008e-06	0.0005743509047993706
J30	J34	36	126	1200	44257	9.762767934327132e-27	7.867820613690008e-06	0.0005822187254130606
F10	F19	37	522	298	44257	1.847861939989342e-26	7.867820613690008e-06	0.0005900865460267506
F20	F23	22	148	213	44257	1.915831156623386e-26	7.867820613690008e-06	0.0005979543666404406
K60	K61	19	161	114	44257	2.2795370686855454e-26	7.867820613690008e-06	0.0006058221872541306
E66	E78	45	807	327	44257	6.583167087972196e-26	7.867820613690008e-06	0.0006136900078678206
N83	D27	67	1734	373	44257	1.4205432106297647e-25	7.867820613690008e-06	0.0006215578284815106
F19	F32	43	298	833	44257	4.1034168539494927e-25	7.867820613690008e-06	0.0006294256490952006
K04	K08	17	170	82	44257	4.957440213834104e-25	7.867820613690008e-06	0.0006372934697088906
A15	A16	12	40	74	44257	1.0044843695525425e-24	7.867820613690008e-06	0.0006451612903225806
F50	M81	17	337	48	44257	2.221689870679707e-24	7.867820613690008e-06	0.0006530291109362707
N84	N92	34	215	675	44257	2.4621220879439065e-24	7.867820613690008e-06	0.0006608969315499607
M22	M23	30	169	619	44257	3.203047653676087e-24	7.867820613690008e-06	0.0006687647521636507
F11	F12	15	133	69	44257	3.2194606023737394e-24	7.867820613690008e-06	0.0006766325727773407
M22	M94	17	169	95	44257	6.778480317247514e-24	7.867820613690008e-06	0.0006845003933910307
F13	F43	26	89	840	44257	7.849296321672539e-24	7.867820613690008e-06	0.0006923682140047207
G35	H46	16	215	61	44257	9.124093989525264e-24	7.867820613690008e-06	0.0007002360346184107
N83	K66	53	1734	257	44257	2.063488441684235e-23	7.867820613690008e-06	0.0007081038552321007
K02	K08	15	129	82	44257	3.394558927368169e-23	7.867820613690008e-06	0.0007159716758457907
N86	N93	21	191	203	44257	6.848540417300535e-23	7.867820613690008e-06	0.0007238394964594807
F12	F23	16	69	213	44257	7.141418421142407e-23	7.867820613690008e-06	0.0007317073170731707
I26	J18	23	156	345	44257	1.1830013720715119e-22	7.867820613690008e-06	0.0007395751376868607
F43	F44	26	840	98	44257	1.2355972177321253e-22	7.867820613690008e-06	0.0007474429583005507
M23	M24	26	619	137	44257	6.054761749914189e-22	7.867820613690008e-06	0.0007553107789142408
I45	I47	13	45	158	44257	6.112998772493764e-22	7.867820613690008e-06	0.0007631785995279308
E66	F17	46	807	433	44257	1.100640612263302e-21	7.867820613690008e-06	0.0007710464201416208
F23	F25	16	213	82	44257	1.475142259887872e-21	7.867820613690008e-06	0.0007789142407553108
B94	F19	10	11	298	44257	1.8001563229890766e-21	7.867820613690008e-06	0.0007867820613690008
C71	D43	8	21	29	44257	2.3810830774767372e-21	7.867820613690008e-06	0.0007946498819826908
E78	F17	31	327	433	44257	3.1017235597970824e-21	7.867820613690008e-06	0.0008025177025963808
F43	F50	41	840	337	44257	5.0378754924846595e-21	7.867820613690008e-06	0.0008103855232100708
B18	B17	13	100	87	44257	1.5864020182251532e-20	7.867820613690008e-06	0.0008182533438237608
E66	K80	75	807	1197	44257	2.3287095659239423e-20	7.867820613690008e-06	0.0008261211644374508
F13	F14	10	89	31	44257	2.7464774263591094e-20	7.867820613690008e-06	0.0008339889850511408
F60	F63	10	463	11	44257	1.553322911468572e-19	7.867820613690008e-06	0.0008418568056648308
F43	F61	15	840	27	44257	1.8584283513021245e-19	7.867820613690008e-06	0.0008497246262785208
M41	M54	22	78	895	44257	2.0223320220675249e-19	7.867820613690008e-06	0.0008575924468922109
G46	I63	6	6	37	44257	2.2282836640170646e-19	7.867820613690008e-06	0.0008654602675059009
M24	M25	16	137	177	44257	4.173525266772614e-19	7.867820613690008e-06	0.0008733280881195909
N73	K66	29	561	257	44257	5.496394216457609e-19	7.867820613690008e-06	0.0008811959087332809
F23	F60	25	213	463	44257	6.412835232513885e-19	7.867820613690008e-06	0.0008890637293469709
N12	N39	40	225	1412	44257	1.0539046813911938e-18	7.867820613690008e-06	0.0008969315499606609
H66	H70	8	113	13	44257	1.7863418211327283e-18	7.867820613690008e-06	0.0009047993705743509
H83	H93	13	51	254	44257	2.1105543395331098e-18	7.867820613690008e-06	0.0009126671911880409
E87	F50	17	100	337	44257	2.437210052698261e-18	7.867820613690008e-06	0.0009205350118017309
E78	E79	14	327	54	44257	2.7192954800957772e-18	7.867820613690008e-06	0.0009284028324154209
