ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
I10	I25	3127	11119	4790	30420	0.0	9.83284169124877e-07	1.966568338249754e-06
E78	I25	1752	3984	4790	30420	0.0	9.83284169124877e-07	9.83284169124877e-07
I20	I25	880	1177	4790	30420	0.0	9.83284169124877e-07	2.949852507374631e-06
F00	G30	223	224	437	30420	0.0	9.83284169124877e-07	3.933136676499508e-06
I21	I25	683	898	4790	30420	0.0	9.83284169124877e-07	4.9164208456243854e-06
E78	I10	2944	3984	11119	30420	0.0	9.83284169124877e-07	5.899705014749262e-06
E11	I10	2135	3170	11119	30420	1.0600221259329973e-303	9.83284169124877e-07	6.882989183874139e-06
I48	I50	750	3275	1784	30420	2.8324009565945785e-278	9.83284169124877e-07	7.866273352999016e-06
I25	I50	829	4790	1784	30420	1.3434289565770678e-221	9.83284169124877e-07	8.849557522123894e-06
K29	K44	298	1735	608	30420	1.2164352791758286e-207	9.83284169124877e-07	9.832841691248771e-06
E78	I20	569	3984	1177	30420	3.1567297311744554e-199	9.83284169124877e-07	1.0816125860373648e-05
H25	H35	403	3338	718	30420	3.76944970917949e-199	9.83284169124877e-07	1.1799410029498524e-05
E11	E14	530	3170	1285	30420	1.1026432034161332e-193	9.83284169124877e-07	1.2782694198623401e-05
I42	I50	307	728	1784	30420	7.464222766393988e-186	9.83284169124877e-07	1.3765978367748278e-05
I34	I35	210	646	760	30420	8.00608425594566e-179	9.83284169124877e-07	1.4749262536873155e-05
E78	E79	579	3984	1320	30420	9.771879707645838e-177	9.83284169124877e-07	1.5732546705998033e-05
E66	I10	835	1069	11119	30420	9.636094350321364e-176	9.83284169124877e-07	1.671583087512291e-05
K21	K44	199	754	608	30420	2.6109700365032844e-170	9.83284169124877e-07	1.7699115044247787e-05
I10	I48	1928	11119	3275	30420	1.8144129134271262e-166	9.83284169124877e-07	1.8682399213372664e-05
K21	K29	291	754	1735	30420	2.3612408854567863e-166	9.83284169124877e-07	1.9665683382497542e-05
K57	K63	350	1661	1182	30420	4.561895370119838e-165	9.83284169124877e-07	2.064896755162242e-05
N13	N20	133	337	412	30420	1.616157098746836e-163	9.83284169124877e-07	2.1632251720747296e-05
E79	I10	949	1320	11119	30420	7.022393646913302e-157	9.83284169124877e-07	2.2615535889872174e-05
I25	I48	1068	4790	3275	30420	5.020999506212312e-145	9.83284169124877e-07	2.3598820058997047e-05
I10	I20	854	11119	1177	30420	1.0329795144864169e-144	9.83284169124877e-07	2.4582104228121925e-05
E11	I25	1025	3170	4790	30420	1.4308426692165064e-135	9.83284169124877e-07	2.5565388397246802e-05
N18	I50	333	1221	1784	30420	1.1652868749151588e-134	9.83284169124877e-07	2.654867256637168e-05
I70	I73	225	1180	813	30420	2.5753719571569076e-129	9.83284169124877e-07	2.7531956735496556e-05
M17	M22	100	1070	121	30420	3.5885945795857715e-125	9.83284169124877e-07	2.8515240904621434e-05
E14	I10	881	1285	11119	30420	3.854828670262324e-125	9.83284169124877e-07	2.949852507374631e-05
E78	I21	402	3984	898	30420	1.7134046244042318e-124	9.83284169124877e-07	3.0481809242871188e-05
M51	M54	190	649	1048	30420	3.860838821489756e-123	9.83284169124877e-07	3.1465093411996065e-05
E11	E78	879	3170	3984	30420	7.22846494102315e-121	9.83284169124877e-07	3.244837758112094e-05
I42	I48	320	728	3275	30420	8.32906688067992e-120	9.83284169124877e-07	3.343166175024582e-05
K29	K57	363	1735	1661	30420	9.375285127624683e-119	9.83284169124877e-07	3.44149459193707e-05
N20	N23	78	412	120	30420	2.2785410734867917e-117	9.83284169124877e-07	3.5398230088495574e-05
I07	I34	88	129	646	30420	5.198057232248712e-117	9.83284169124877e-07	3.638151425762045e-05
I26	I80	114	403	441	30420	1.1148129936040809e-115	9.83284169124877e-07	3.736479842674533e-05
H25	H40	254	3338	482	30420	1.2322924780920873e-115	9.83284169124877e-07	3.8348082595870206e-05
I10	I65	686	11119	950	30420	5.2347125744083294e-114	9.83284169124877e-07	3.9331366764995083e-05
N18	I25	515	1221	4790	30420	4.004233607272614e-113	9.83284169124877e-07	4.031465093411996e-05
C78	C79	103	429	317	30420	1.3744588368366605e-112	9.83284169124877e-07	4.129793510324484e-05
E66	E78	423	1069	3984	30420	1.009308370688584e-108	9.83284169124877e-07	4.2281219272369715e-05
I34	I50	219	646	1784	30420	6.479241033281342e-108	9.83284169124877e-07	4.326450344149459e-05
C18	C78	114	496	429	30420	8.898295035100862e-106	9.83284169124877e-07	4.424778761061947e-05
I25	I35	372	4790	760	30420	1.5324919576952274e-104	9.83284169124877e-07	4.523107177974435e-05
