ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	357	792	1164	64860	0.0	2.7307482250136536e-06	2.7307482250136536e-06
N13	N20	251	619	886	64860	3.776039340864057e-307	2.7307482250136536e-06	5.461496450027307e-06
M51	M54	483	1740	2294	64860	9.334324291244491e-296	2.7307482250136536e-06	8.19224467504096e-06
N80	N97	568	2300	2559	64860	5.405883493195888e-294	2.7307482250136536e-06	1.0922992900054615e-05
J34	M95	168	1164	270	64860	1.0273664062369657e-223	2.7307482250136536e-06	1.3653741125068269e-05
K21	K29	256	680	2007	64860	2.8717889590645873e-205	2.7307482250136536e-06	1.638448935008192e-05
F33	F60	221	1217	751	64860	7.468934149060241e-199	2.7307482250136536e-06	1.9115237575095575e-05
K29	K44	216	2007	458	64860	1.2097705627984728e-198	2.7307482250136536e-06	2.184598580010923e-05
F10	F60	214	1184	751	64860	1.1463128616571302e-191	2.7307482250136536e-06	2.4576734025122883e-05
K21	K44	154	680	458	64860	4.0165025475869784e-189	2.7307482250136536e-06	2.7307482250136537e-05
E66	I10	305	1893	1313	64860	3.0032137358716037e-183	2.7307482250136536e-06	3.003823047515019e-05
N20	N23	135	886	284	64860	8.671796340810363e-174	2.7307482250136536e-06	3.276897870016384e-05
F10	F13	151	1184	367	64860	1.951937469002915e-162	2.7307482250136536e-06	3.5499726925177496e-05
F10	F43	258	1184	1721	64860	3.3242247102072974e-157	2.7307482250136536e-06	3.823047515019115e-05
F32	F43	318	2151	1721	64860	3.802119978926474e-143	2.7307482250136536e-06	4.0961223375204804e-05
F32	F33	271	2151	1217	64860	1.443121227847355e-142	2.7307482250136536e-06	4.369197160021846e-05
N80	N94	219	2300	742	64860	3.0443987301616325e-136	2.7307482250136536e-06	4.642271982523211e-05
N73	N80	199	598	2300	64860	5.4382378393993746e-135	2.7307482250136536e-06	4.9153468050245766e-05
F43	F60	195	1721	751	64860	2.2499556051296632e-133	2.7307482250136536e-06	5.188421627525942e-05
N92	D25	321	2521	1719	64860	9.163177497384561e-126	2.7307482250136536e-06	5.4614964500273074e-05
C73	E89	61	213	107	64860	9.203569991310075e-126	2.7307482250136536e-06	5.734571272528673e-05
G55	M51	92	113	1740	64860	5.081312968341773e-124	2.7307482250136536e-06	6.007646095030038e-05
F32	F41	227	2151	986	64860	3.455138098807891e-122	2.7307482250136536e-06	6.280720917531403e-05
F33	F43	224	1217	1721	64860	1.625416097702827e-119	2.7307482250136536e-06	6.553795740032768e-05
F10	F33	190	1184	1217	64860	2.177973318663178e-117	2.7307482250136536e-06	6.826870562534134e-05
F10	K70	76	1184	94	64860	4.332447218833552e-115	2.7307482250136536e-06	7.099945385035499e-05
F32	F60	194	2151	751	64860	4.5972362950983715e-114	2.7307482250136536e-06	7.373020207536865e-05
F11	F13	67	138	367	64860	7.27337755428151e-114	2.7307482250136536e-06	7.64609503003823e-05
F13	F60	100	367	751	64860	1.8315659895360972e-106	2.7307482250136536e-06	7.919169852539595e-05
F10	F32	228	1184	2151	64860	1.9050132817308326e-105	2.7307482250136536e-06	8.192244675040961e-05
E78	I10	163	882	1313	64860	5.321487555179702e-105	2.7307482250136536e-06	8.465319497542326e-05
N80	N83	318	2300	2249	64860	1.2407076613327933e-101	2.7307482250136536e-06	8.738394320043692e-05
E66	E78	185	1893	882	64860	1.9749535324217637e-101	2.7307482250136536e-06	9.011469142545057e-05
H91	H93	75	402	288	64860	1.7026480537372832e-99	2.7307482250136536e-06	9.284543965046422e-05
M42	M54	100	176	2294	64860	7.382559948570896e-97	2.7307482250136536e-06	9.557618787547788e-05
M23	M94	79	1137	161	64860	5.583848202269121e-94	2.7307482250136536e-06	9.830693610049153e-05
N13	N23	79	619	284	64860	1.1600323177580114e-91	2.7307482250136536e-06	0.00010103768432550519
N84	N92	237	1289	2521	64860	1.1065398904381226e-90	2.7307482250136536e-06	0.00010376843255051884
F32	F50	123	2151	360	64860	2.1613434283828127e-88	2.7307482250136536e-06	0.0001064991807755325
K80	K81	105	2418	226	64860	4.618511942014058e-87	2.7307482250136536e-06	0.00010922992900054615
M42	M51	86	176	1740	64860	4.9491887966463724e-86	2.7307482250136536e-06	0.0001119606772255598
E11	E66	114	347	1893	64860	6.884521217460123e-86	2.7307482250136536e-06	0.00011469142545057346
N18	I10	75	149	1313	64860	1.2851739094888377e-85	2.7307482250136536e-06	0.00011742217367558711
B18	F19	54	196	261	64860	6.5550762238243e-84	2.7307482250136536e-06	0.00012015292190060076
F10	F17	145	1184	1017	64860	2.077770894001246e-83	2.7307482250136536e-06	0.0001228836701256144
F33	F50	97	1217	360	64860	4.35260186124052e-82	2.7307482250136536e-06	0.00012561441835062806
F50	F60	83	360	751	64860	1.3947796836453386e-81	2.7307482250136536e-06	0.0001283451665756417
I26	I80	57	262	274	64860	1.0912574121194778e-80	2.7307482250136536e-06	0.00013107591480065537
N80	K66	122	2300	381	64860	1.858548361289987e-80	2.7307482250136536e-06	0.00013380666302566902
E11	I10	95	347	1313	64860	4.931275878004545e-78	2.7307482250136536e-06	0.00013653741125068268
F13	F33	94	367	1217	64860	2.679419684117963e-77	2.7307482250136536e-06	0.00013926815947569633
N73	N97	149	598	2559	64860	9.775292498845356e-75	2.7307482250136536e-06	0.00014199890770070998
K80	K85	94	2418	219	64860	4.944868431939571e-74	2.7307482250136536e-06	0.00014472965592572364
F13	F43	103	367	1721	64860	5.356777531579624e-74	2.7307482250136536e-06	0.0001474604041507373
F33	F41	135	1217	986	64860	8.841659874051121e-74	2.7307482250136536e-06	0.00015019115237575095
C78	C79	30	89	62	64860	2.2966315176551994e-71	2.7307482250136536e-06	0.0001529219006007646
J32	J33	53	792	113	64860	2.177937163963308e-70	2.7307482250136536e-06	0.00015565264882577825
M53	M54	117	419	2294	64860	7.515504333584944e-70	2.7307482250136536e-06	0.0001583833970507919
M22	M23	64	160	1137	64860	5.233190430350337e-69	2.7307482250136536e-06	0.00016111414527580556
N73	N83	135	598	2249	64860	6.775403949303872e-69	2.7307482250136536e-06	0.00016384489350081922
C50	C79	42	711	62	64860	1.049241600940369e-67	2.7307482250136536e-06	0.00016657564172583287
N70	N73	90	840	598	64860	1.2618439295326198e-66	2.7307482250136536e-06	0.00016930638995084652
N97	E28	104	2559	323	64860	1.9197896011957463e-64	2.7307482250136536e-06	0.00017203713817586018
I21	I25	26	45	95	64860	1.1225471813951475e-63	2.7307482250136536e-06	0.00017476788640087383
M47	M54	88	245	2294	64860	2.7034347859171214e-63	2.7307482250136536e-06	0.00017749863462588749
F10	F19	72	1184	261	64860	9.590027736619391e-63	2.7307482250136536e-06	0.00018022938285090114
E11	E78	72	347	882	64860	3.3274901439777833e-62	2.7307482250136536e-06	0.0001829601310759148
E78	F17	108	882	1017	64860	7.287806741084936e-62	2.7307482250136536e-06	0.00018569087930092845
I84	K60	70	779	364	64860	8.385751696404737e-62	2.7307482250136536e-06	0.0001884216275259421
F10	F50	80	1184	360	64860	1.578493046896003e-61	2.7307482250136536e-06	0.00019115237575095576
N77	B37	24	26	169	64860	5.61134848196872e-61	2.7307482250136536e-06	0.0001938831239759694
F41	F43	141	986	1721	64860	3.08806857980945e-60	2.7307482250136536e-06	0.00019661387220098306
I84	K62	60	779	257	64860	1.8005001397794496e-58	2.7307482250136536e-06	0.00019934462042599672
K60	K61	45	364	205	64860	6.79314931874975e-58	2.7307482250136536e-06	0.00020207536865101037
M23	M24	67	1137	260	64860	1.975676718126273e-57	2.7307482250136536e-06	0.00020480611687602403
F32	F45	105	2151	478	64860	2.2945126222111805e-54	2.7307482250136536e-06	0.00020753686510103768
E66	K76	95	1893	430	64860	2.5231798193936218e-54	2.7307482250136536e-06	0.00021026761332605133
F17	F32	151	1017	2151	64860	4.2591289208865044e-54	2.7307482250136536e-06	0.000212998361551065
G43	G44	75	859	528	64860	5.73501171022395e-53	2.7307482250136536e-06	0.00021572910977607864
F19	F60	55	261	751	64860	6.749158714790813e-52	2.7307482250136536e-06	0.0002184598580010923
N80	D25	201	2300	1719	64860	4.323497602468458e-50	2.7307482250136536e-06	0.00022119060622610595
M47	M51	69	245	1740	64860	1.0750855958135832e-49	2.7307482250136536e-06	0.0002239213544511196
F33	F61	51	1217	151	64860	3.075005718083026e-49	2.7307482250136536e-06	0.00022665210267613326
D24	D48	64	561	615	64860	2.7922186162083777e-48	2.7307482250136536e-06	0.0002293828509011469
L93	M32	22	52	110	64860	3.0616951522234204e-48	2.7307482250136536e-06	0.00023211359912616057
M22	M94	30	160	161	64860	8.402759471273945e-48	2.7307482250136536e-06	0.00023484434735117422
M50	M53	46	316	419	64860	1.776032527527589e-47	2.7307482250136536e-06	0.00023757509557618788
N18	N19	22	149	45	64860	6.850503920050475e-47	2.7307482250136536e-06	0.00024030584380120153
N85	N92	116	606	2521	64860	2.4038440239157975e-46	2.7307482250136536e-06	0.00024303659202621518
K80	K83	48	2418	84	64860	3.313195146438801e-46	2.7307482250136536e-06	0.0002457673402512288
E73	E74	23	137	63	64860	3.669993158763154e-46	2.7307482250136536e-06	0.0002484980884762425
G55	M54	53	113	2294	64860	5.255801876012876e-46	2.7307482250136536e-06	0.0002512288367012561
F43	F50	76	1721	360	64860	4.5609253766476075e-45	2.7307482250136536e-06	0.0002539595849262698
E03	I10	100	869	1313	64860	1.1364707127883693e-44	2.7307482250136536e-06	0.0002566903331512834
F13	F19	40	367	261	64860	1.163381045197419e-44	2.7307482250136536e-06	0.0002594210813762971
B18	B24	27	196	108	64860	2.4425379894069773e-44	2.7307482250136536e-06	0.00026215182960131073
N70	N83	126	840	2249	64860	1.07668182519467e-43	2.7307482250136536e-06	0.0002648825778263244
F12	F13	30	98	367	64860	1.152694851865577e-43	2.7307482250136536e-06	0.00026761332605133804
C50	C78	34	711	89	64860	2.5832508810019082e-43	2.7307482250136536e-06	0.0002703440742763517
C73	E04	50	213	1020	64860	3.0230738877450455e-43	2.7307482250136536e-06	0.00027307482250136535
M23	M65	74	1137	531	64860	3.7472674581706335e-43	2.7307482250136536e-06	0.00027580557072637903
N10	N39	77	441	1539	64860	7.972705406690263e-43	2.7307482250136536e-06	0.00027853631895139266
E65	L90	41	295	403	64860	3.053760532581289e-42	2.7307482250136536e-06	0.00028126706717640634
C71	D43	20	71	84	64860	3.2415809732790624e-42	2.7307482250136536e-06	0.00028399781540141997
F13	F32	80	367	2151	64860	1.9899291968448235e-41	2.7307482250136536e-06	0.00028672856362643365
F11	F19	29	138	261	64860	2.547613855953817e-41	2.7307482250136536e-06	0.0002894593118514473
F11	F12	23	138	98	64860	6.484516207443106e-41	2.7307482250136536e-06	0.00029219006007646096
F12	F60	34	98	751	64860	8.69802449986463e-41	2.7307482250136536e-06	0.0002949208083014746
E03	E66	112	869	1893	64860	1.513438338395176e-39	2.7307482250136536e-06	0.00029765155652648826
E66	K80	199	1893	2418	64860	1.6167479231072646e-39	2.7307482250136536e-06	0.0003003823047515019
