ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
I10	I25	1469	9163	2771	82406	0.0	1.2514078338130397e-06	1.2514078338130397e-06
E66	I10	1781	3431	9163	82406	0.0	1.2514078338130397e-06	2.5028156676260795e-06
F17	I25	748	4051	2771	82406	0.0	1.2514078338130397e-06	3.7542235014391192e-06
I21	I25	800	1368	2771	82406	0.0	1.2514078338130397e-06	5.005631335252159e-06
M51	M54	1040	3801	4070	82406	0.0	1.2514078338130397e-06	2.0022525341008636e-05
E11	I10	1243	2460	9163	82406	0.0	1.2514078338130397e-06	1.8771117507195598e-05
F10	K70	631	4396	815	82406	0.0	1.2514078338130397e-06	1.7519709673382556e-05
E78	F17	1291	6157	4051	82406	0.0	1.2514078338130397e-06	1.6268301839569517e-05
N13	N20	697	1020	2525	82406	0.0	1.2514078338130397e-06	1.0011262670504318e-05
N20	N23	500	2525	796	82406	0.0	1.2514078338130397e-06	8.759854836691278e-06
F10	F17	971	4396	4051	82406	0.0	1.2514078338130397e-06	7.5084470028782385e-06
E66	E78	1032	3431	6157	82406	0.0	1.2514078338130397e-06	2.6279564510073835e-05
M23	M94	429	5285	586	82406	0.0	1.2514078338130397e-06	2.5028156676260797e-05
E66	G47	952	3431	3338	82406	0.0	1.2514078338130397e-06	2.3776748842447755e-05
K21	K44	630	2256	1320	82406	0.0	1.2514078338130397e-06	2.2525341008634716e-05
K29	K44	642	3580	1320	82406	0.0	1.2514078338130397e-06	2.1273933174821674e-05
K21	K29	876	2256	3580	82406	0.0	1.2514078338130397e-06	2.7530972343886874e-05
E78	I10	2806	6157	9163	82406	0.0	1.2514078338130397e-06	1.2514078338130398e-05
I20	I25	422	894	2771	82406	0.0	1.2514078338130397e-06	1.1262670504317358e-05
E78	I25	1344	6157	2771	82406	0.0	1.2514078338130397e-06	1.5016894005756477e-05
E78	I21	656	6157	1368	82406	0.0	1.2514078338130397e-06	1.3765486171943437e-05
J32	J34	639	1330	2347	82406	0.0	1.2514078338130397e-06	6.257039169065199e-06
F10	F32	721	4396	2545	82406	5e-324	1.2514078338130397e-06	2.8782380177699916e-05
E11	E66	625	2460	3431	82406	3.4094383669e-313	1.2514078338130397e-06	3.0033788011512954e-05
E11	E78	795	2460	6157	82406	4.31829737056119e-297	1.2514078338130397e-06	3.1285195845325996e-05
F17	I10	1285	4051	9163	82406	8.27806223003051e-291	1.2514078338130397e-06	3.2536603679139034e-05
N13	N23	254	1020	796	82406	2.9505613176683674e-287	1.2514078338130397e-06	3.378801151295207e-05
F17	I21	486	4051	1368	82406	2.3974234593385282e-281	1.2514078338130397e-06	3.503941934676511e-05
F10	F33	494	4396	1326	82406	1.724795857447164e-280	1.2514078338130397e-06	3.629082718057815e-05
I42	I50	166	601	387	82406	1.8288634329109696e-253	1.2514078338130397e-06	3.7542235014391195e-05
E78	I20	443	6157	894	82406	5.392444130774597e-253	1.2514078338130397e-06	3.8793642848204234e-05
G55	M51	227	285	3801	82406	1.1099516825614693e-246	1.2514078338130397e-06	4.004505068201727e-05
F10	F13	280	4396	430	82406	7.751717792802848e-245	1.2514078338130397e-06	4.129645851583031e-05
F10	F43	475	4396	1453	82406	4.4792340626266983e-240	1.2514078338130397e-06	4.254786634964335e-05
E78	K76	698	6157	2376	82406	1.921864145720596e-231	1.2514078338130397e-06	4.3799274183456394e-05
E78	E79	418	6157	881	82406	6.2430141486563564e-229	1.2514078338130397e-06	4.505068201726943e-05
I26	I80	175	575	654	82406	2.2935959183333076e-228	1.2514078338130397e-06	4.630208985108247e-05
I10	I21	613	9163	1368	82406	5.8711897292956494e-223	1.2514078338130397e-06	4.755349768489551e-05
M23	M24	341	5285	677	82406	7.427419662463546e-219	1.2514078338130397e-06	4.880490551870855e-05
F10	G40	439	4396	1365	82406	4.023352583844988e-218	1.2514078338130397e-06	5.005631335252159e-05
K85	K86	147	722	357	82406	5.133732329405512e-207	1.2514078338130397e-06	5.130772118633463e-05
F32	F33	334	2545	1326	82406	3.568605369284735e-203	1.2514078338130397e-06	5.255912902014767e-05
N18	I10	375	614	9163	82406	1.9486942116671417e-196	1.2514078338130397e-06	5.381053685396071e-05
M19	M75	237	835	1742	82406	7.879754463363406e-195	1.2514078338130397e-06	5.506194468777375e-05
I84	K62	222	1971	649	82406	1.5424701332132954e-190	1.2514078338130397e-06	5.6313352521586786e-05
M17	M23	363	934	5285	82406	7.712130223004497e-185	1.2514078338130397e-06	5.756476035539983e-05
I85	K74	90	175	273	82406	9.481267161623283e-180	1.2514078338130397e-06	5.881616818921287e-05
F17	J44	343	4051	1075	82406	1.2278992985294798e-179	1.2514078338130397e-06	6.006757602302591e-05
K29	K63	394	3580	1621	82406	3.638034270275618e-179	1.2514078338130397e-06	6.131898385683895e-05
I10	I20	432	9163	894	82406	4.34755776542318e-172	1.2514078338130397e-06	6.257039169065199e-05
K29	K76	462	3580	2376	82406	6.903569651618388e-169	1.2514078338130397e-06	6.382179952446502e-05
M22	M23	208	312	5285	82406	1.8005989892662053e-168	1.2514078338130397e-06	6.507320735827807e-05
E66	F17	593	3431	4051	82406	2.319639290321262e-165	1.2514078338130397e-06	6.63246151920911e-05
J34	M95	143	2347	219	82406	2.519313016691776e-164	1.2514078338130397e-06	6.757602302590415e-05
F10	F60	229	4396	465	82406	1.6809811424212583e-161	1.2514078338130397e-06	6.882743085971719e-05
K60	K61	168	843	878	82406	1.2951454726965512e-160	1.2514078338130397e-06	7.007883869353022e-05
I10	K76	735	9163	2376	82406	2.3569689191149512e-155	1.2514078338130397e-06	7.133024652734327e-05
H91	H93	139	629	682	82406	3.2790528425741233e-155	1.2514078338130397e-06	7.25816543611563e-05
I35	I71	76	264	171	82406	8.756085979656315e-146	1.2514078338130397e-06	7.383306219496934e-05
I42	I48	150	601	1071	82406	2.5691331243061805e-145	1.2514078338130397e-06	7.508447002878239e-05
E11	E14	200	2460	665	82406	1.0100856794251858e-139	1.2514078338130397e-06	7.633587786259542e-05
M42	M51	189	414	3801	82406	4.815345053914662e-137	1.2514078338130397e-06	7.758728569640847e-05
B35	A46	87	159	734	82406	2.853739307079311e-135	1.2514078338130397e-06	7.88386935302215e-05
F32	F43	273	2545	1453	82406	1.5841802083249472e-130	1.2514078338130397e-06	8.009010136403454e-05
M23	M67	298	5285	899	82406	1.3917829302616378e-129	1.2514078338130397e-06	8.134150919784759e-05
M42	M54	187	414	4070	82406	3.536893451255298e-129	1.2514078338130397e-06	8.259291703166062e-05
E79	I10	377	881	9163	82406	1.5468004330899291e-128	1.2514078338130397e-06	8.384432486547367e-05
M42	M47	107	414	660	82406	1.838403939598535e-128	1.2514078338130397e-06	8.50957326992867e-05
J32	J33	112	1330	290	82406	5.948168382375156e-122	1.2514078338130397e-06	8.634714053309974e-05
E11	I25	353	2460	2771	82406	1.4357942776909009e-120	1.2514078338130397e-06	8.759854836691279e-05
I85	K70	84	175	815	82406	5.5161344397825606e-120	1.2514078338130397e-06	8.884995620072582e-05
E66	K76	383	3431	2376	82406	1.0033606447264403e-117	1.2514078338130397e-06	9.010136403453887e-05
K80	K81	122	2068	300	82406	1.1681222265944527e-112	1.2514078338130397e-06	9.13527718683519e-05
M22	M94	87	312	586	82406	3.380358532604918e-112	1.2514078338130397e-06	9.260417970216494e-05
F11	F13	68	162	430	82406	7.123409331106344e-112	1.2514078338130397e-06	9.385558753597799e-05
I25	I42	173	2771	601	82406	1.21459400650885e-108	1.2514078338130397e-06	9.510699536979102e-05
I10	I42	282	9163	601	82406	2.623949929911287e-108	1.2514078338130397e-06	9.635840320360406e-05
H35	H36	61	451	112	82406	3.090237676867603e-108	1.2514078338130397e-06	9.76098110374171e-05
I10	I63	275	9163	576	82406	6.1346104455197116e-108	1.2514078338130397e-06	9.886121887123014e-05
F17	I20	241	4051	894	82406	9.466858793801559e-108	1.2514078338130397e-06	0.00010011262670504319
F33	F41	147	1326	828	82406	1.7191410216817392e-105	1.2514078338130397e-06	0.00010136403453885622
M24	M65	121	677	949	82406	1.534462619283404e-104	1.2514078338130397e-06	0.00010261544237266926
G47	I10	805	3338	9163	82406	2.3259067593364274e-104	1.2514078338130397e-06	0.0001038668502064823
M47	M51	199	660	3801	82406	9.536589255438812e-104	1.2514078338130397e-06	0.00010511825804029534
E14	I10	292	665	9163	82406	4.821976488900136e-103	1.2514078338130397e-06	0.00010636966587410837
I48	I50	103	1071	387	82406	1.3936522432704071e-102	1.2514078338130397e-06	0.00010762107370792142
F32	F41	186	2545	828	82406	1.4177962249656762e-102	1.2514078338130397e-06	0.00010887248154173446
E78	I63	226	6157	576	82406	2.731053693096634e-102	1.2514078338130397e-06	0.0001101238893755475
E66	I25	392	3431	2771	82406	3.415777720434507e-102	1.2514078338130397e-06	0.00011137529720936054
M53	M54	209	707	4070	82406	1.8466139629612297e-101	1.2514078338130397e-06	0.00011262670504317357
M23	M65	272	5285	949	82406	3.1111198100632204e-101	1.2514078338130397e-06	0.00011387811287698662
F10	K76	407	4396	2376	82406	5.7578214249443924e-99	1.2514078338130397e-06	0.00011512952071079966
K57	K63	202	1631	1621	82406	5.050617306389325e-98	1.2514078338130397e-06	0.0001163809285446127
F33	F45	117	1326	512	82406	3.373429446271558e-97	1.2514078338130397e-06	0.00011763233637842574
M47	M54	196	660	4070	82406	1.4562915270263118e-95	1.2514078338130397e-06	0.00011888374421223877
K22	K29	146	398	3580	82406	2.9733976935438453e-93	1.2514078338130397e-06	0.00012013515204605182
K21	K22	124	2256	398	82406	3.444722862715093e-93	1.2514078338130397e-06	0.00012138655987986486
K21	K76	276	2256	2376	82406	8.029156791424471e-93	1.2514078338130397e-06	0.0001226379677136779
I34	I42	74	283	601	82406	4.083973052838788e-92	1.2514078338130397e-06	0.00012388937554749094
N18	E21	56	614	104	82406	4.5283266596790043e-91	1.2514078338130397e-06	0.00012514078338130398
F13	F33	105	430	1326	82406	1.7575235033358832e-90	1.2514078338130397e-06	0.000126392191215117
I10	I48	366	9163	1071	82406	2.207342311465467e-90	1.2514078338130397e-06	0.00012764359904893005
E66	E79	203	3431	881	82406	2.893589724246161e-90	1.2514078338130397e-06	0.0001288950068827431
I10	I11	155	9163	232	82406	3.6257417619266443e-90	1.2514078338130397e-06	0.00013014641471655614
K70	K74	78	815	273	82406	7.850256278621054e-90	1.2514078338130397e-06	0.00013139782255036918
I84	K63	210	1971	1621	82406	1.5621930963646865e-89	1.2514078338130397e-06	0.0001326492303841822
I10	J44	365	9163	1075	82406	3.155169448770751e-89	1.2514078338130397e-06	0.00013390063821799525
F32	F60	134	2545	465	82406	5.665905309097285e-89	1.2514078338130397e-06	0.0001351520460518083
F33	F60	106	1326	465	82406	6.189045934674675e-88	1.2514078338130397e-06	0.00013640345388562134
N18	D64	79	614	394	82406	1.604501303054101e-87	1.2514078338130397e-06	0.00013765486171943438
I20	I21	136	894	1368	82406	1.3592385442156817e-86	1.2514078338130397e-06	0.0001389062695532474
K22	K44	99	398	1320	82406	2.2162922298195084e-86	1.2514078338130397e-06	0.00014015767738706045
M48	M51	130	331	3801	82406	2.4550020027880814e-84	1.2514078338130397e-06	0.0001414090852208735
B18	F19	68	471	338	82406	1.391959603237313e-83	1.2514078338130397e-06	0.00014266049305468654
N17	N18	67	252	614	82406	2.700760986944127e-83	1.2514078338130397e-06	0.00014391190088849958
I25	I50	123	2771	387	82406	4.204897716334819e-83	1.2514078338130397e-06	0.0001451633087223126
F10	F19	137	4396	338	82406	7.368697686967862e-83	1.2514078338130397e-06	0.00014641471655612564
F43	F60	105	1453	465	82406	1.4911173622153455e-82	1.2514078338130397e-06	0.0001476661243899387
F32	F45	133	2545	512	82406	5.742759885150568e-82	1.2514078338130397e-06	0.00014891753222375173
E79	K76	163	881	2376	82406	7.1297856804388995e-81	1.2514078338130397e-06	0.00015016894005756478
C34	C79	40	165	114	82406	5.648114799407334e-80	1.2514078338130397e-06	0.0001514203478913778
F10	G62	135	4396	345	82406	2.5978293594405572e-79	1.2514078338130397e-06	0.00015267175572519084
H34	H35	43	73	451	82406	1.706739223677266e-78	1.2514078338130397e-06	0.0001539231635590039
N18	N19	55	614	146	82406	2.933256279841773e-78	1.2514078338130397e-06	0.00015517457139281693
F17	K70	195	4051	815	82406	1.815398526309031e-77	1.2514078338130397e-06	0.00015642597922662998
E11	H36	70	2460	112	82406	2.345997496415399e-77	1.2514078338130397e-06	0.000157677387060443
K21	K63	208	2256	1621	82406	3.142050044507129e-77	1.2514078338130397e-06	0.00015892879489425604
F33	F43	154	1326	1453	82406	3.997724845581114e-77	1.2514078338130397e-06	0.0001601802027280691
E11	K76	265	2460	2376	82406	7.303230150388795e-77	1.2514078338130397e-06	0.00016143161056188213
I34	I36	36	283	54	82406	1.7649806330613162e-76	1.2514078338130397e-06	0.00016268301839569518
E10	E11	125	502	2460	82406	2.0393978872210198e-76	1.2514078338130397e-06	0.0001639344262295082
C83	C85	33	80	106	82406	4.687259047148232e-76	1.2514078338130397e-06	0.00016518583406332124
C73	E89	31	112	58	82406	3.5315325650291296e-75	1.2514078338130397e-06	0.0001664372418971343
F10	K86	133	4396	357	82406	5.590474440642877e-75	1.2514078338130397e-06	0.00016768864973094733
J33	J34	97	290	2347	82406	7.999203930953574e-75	1.2514078338130397e-06	0.00016894005756476038
F13	F32	117	430	2545	82406	1.1462924177826475e-74	1.2514078338130397e-06	0.0001701914653985734
E11	F17	354	2460	4051	82406	1.5184864405677798e-74	1.2514078338130397e-06	0.00017144287323238644
I26	J18	96	575	1089	82406	3.5208354727179204e-74	1.2514078338130397e-06	0.00017269428106619949
E14	H36	50	665	112	82406	4.421140061302696e-74	1.2514078338130397e-06	0.00017394568890001253
E78	K29	585	6157	3580	82406	4.474581975216117e-74	1.2514078338130397e-06	0.00017519709673382558
F10	K71	99	4396	191	82406	4.0426190024934356e-73	1.2514078338130397e-06	0.0001764485045676386
C78	C79	38	182	114	82406	4.2547780999335253e-73	1.2514078338130397e-06	0.00017769991240145164
F13	F19	60	430	338	82406	1.1013772480706142e-72	1.2514078338130397e-06	0.00017895132023526469
J18	J90	68	1089	222	82406	4.559835907503468e-72	1.2514078338130397e-06	0.00018020272806907773
F10	K85	183	4396	722	82406	1.7444992585952308e-71	1.2514078338130397e-06	0.00018145413590289078
F13	F60	64	430	465	82406	4.569189067096823e-70	1.2514078338130397e-06	0.0001827055437367038
F17	K76	338	4051	2376	82406	7.425859655063485e-70	1.2514078338130397e-06	0.00018395695157051684
M50	M53	82	633	707	82406	1.9317388018034686e-69	1.2514078338130397e-06	0.00018520835940432988
