ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	485	866	2797	46899	0.0	6.309148264984227e-06	6.309148264984227e-06
F11	F13	321	674	511	46899	0.0	6.309148264984227e-06	1.2618296529968454e-05
N13	N20	260	398	927	46899	0.0	6.309148264984227e-06	1.892744479495268e-05
J34	M95	294	2797	379	46899	5.474557701286244e-283	6.309148264984227e-06	2.5236593059936908e-05
N20	N23	215	927	362	46899	8.889297679549806e-275	6.309148264984227e-06	3.154574132492114e-05
K21	K44	198	614	414	46899	9.77703869052166e-267	6.309148264984227e-06	3.785488958990536e-05
F11	F19	233	674	1171	46899	2.662742773003881e-201	6.309148264984227e-06	4.4164037854889585e-05
B18	F19	193	460	1171	46899	3.9073174723757465e-185	6.309148264984227e-06	5.0473186119873815e-05
F13	F19	195	511	1171	46899	2.7545146346069e-177	6.309148264984227e-06	5.6782334384858046e-05
K21	K29	217	614	1397	46899	5.0940481571699704e-172	6.309148264984227e-06	6.309148264984228e-05
F19	F32	253	1171	1120	46899	7.2680270842030165e-168	6.309148264984227e-06	6.940063091482649e-05
N13	N23	122	398	362	46899	6.978228192511074e-164	6.309148264984227e-06	7.570977917981072e-05
B18	F11	149	460	674	46899	5.897674388616963e-160	6.309148264984227e-06	8.201892744479495e-05
K29	K44	178	1397	414	46899	1.4378026514405572e-158	6.309148264984227e-06	8.832807570977917e-05
F11	F12	143	674	498	46899	1.186837748769267e-144	6.309148264984227e-06	9.46372239747634e-05
F12	F13	125	498	511	46899	4.655504849918548e-134	6.309148264984227e-06	0.00010094637223974763
H91	H93	110	356	478	46899	2.893683259099575e-132	6.309148264984227e-06	0.00010725552050473186
F10	F60	218	2246	655	46899	6.907527662065653e-122	6.309148264984227e-06	0.00011356466876971609
E66	I10	144	592	817	46899	2.4443752983417288e-121	6.309148264984227e-06	0.00011987381703470031
B18	F13	113	460	511	46899	1.5021316466526568e-119	6.309148264984227e-06	0.00012618296529968455
F32	F60	162	1120	655	46899	1.9860063883032614e-115	6.309148264984227e-06	0.00013249211356466877
M51	M54	154	690	954	46899	3.687335400394546e-113	6.309148264984227e-06	0.00013880126182965299
F11	F14	77	674	118	46899	8.952770170383203e-113	6.309148264984227e-06	0.00014511041009463723
F19	F60	153	1171	655	46899	6.2473487983068346e-102	6.309148264984227e-06	0.00015141955835962145
M23	M94	109	2033	181	46899	3.28731348073756e-100	6.309148264984227e-06	0.00015772870662460566
F10	F12	155	2246	498	46899	1.2308834328578404e-81	6.309148264984227e-06	0.0001640378548895899
F43	F60	132	1134	655	46899	7.509457505062238e-81	6.309148264984227e-06	0.00017034700315457412
F12	F20	99	498	740	46899	6.473060503203559e-78	6.309148264984227e-06	0.00017665615141955834
F10	F43	227	2246	1134	46899	1.1118359635813348e-77	6.309148264984227e-06	0.00018296529968454258
E78	E79	63	570	169	46899	3.885460487559818e-76	6.309148264984227e-06	0.0001892744479495268
F32	F43	160	1120	1134	46899	3.605130092694078e-75	6.309148264984227e-06	0.00019558359621451104
F19	B17	68	1171	125	46899	7.46831384502617e-75	6.309148264984227e-06	0.00020189274447949526
C62	C77	39	205	70	46899	1.3139648916444487e-74	6.309148264984227e-06	0.00020820189274447948
E66	E78	93	592	570	46899	5.0781346978740296e-74	6.309148264984227e-06	0.00021451104100946372
F10	K70	62	2246	70	46899	4.32034818908547e-73	6.309148264984227e-06	0.00022082018927444794
F12	F19	110	498	1171	46899	2.9022551526813346e-70	6.309148264984227e-06	0.00022712933753943218
F13	F14	50	511	118	46899	2.015736269300772e-66	6.309148264984227e-06	0.0002334384858044164
C62	D40	37	205	84	46899	1.2663687043372145e-65	6.309148264984227e-06	0.00023974763406940062
H83	H93	52	152	478	46899	1.1041248171463564e-64	6.309148264984227e-06	0.00024605678233438486
E78	I10	96	570	817	46899	2.3080440392996822e-64	6.309148264984227e-06	0.0002523659305993691
F33	F60	73	343	655	46899	1.5485904987349248e-63	6.309148264984227e-06	0.0002586750788643533
E78	K76	72	570	377	46899	1.764809134870999e-63	6.309148264984227e-06	0.00026498422712933754
C83	C85	23	42	47	46899	6.78549364376905e-61	6.309148264984227e-06	0.0002712933753943218
F10	F32	200	2246	1120	46899	1.0335530524814616e-59	6.309148264984227e-06	0.00027760252365930597
F10	F13	133	2246	511	46899	1.2780265513279215e-59	6.309148264984227e-06	0.0002839116719242902
K02	K04	42	198	197	46899	1.5687437308354476e-59	6.309148264984227e-06	0.00029022082018927446
F13	F32	99	511	1120	46899	2.2824985071619746e-59	6.309148264984227e-06	0.00029652996845425865
F13	F60	78	511	655	46899	2.9398452523624576e-56	6.309148264984227e-06	0.0003028391167192429
E66	K76	67	592	377	46899	8.98217797597834e-56	6.309148264984227e-06	0.00030914826498422714
N18	I10	47	102	817	46899	6.805034815945056e-55	6.309148264984227e-06	0.0003154574132492113
F32	F33	80	1120	343	46899	1.245852134680581e-54	6.309148264984227e-06	0.00032176656151419557
F11	F17	106	674	1119	46899	2.919677772339288e-54	6.309148264984227e-06	0.0003280757097791798
F12	F14	43	498	118	46899	3.1800865690801855e-54	6.309148264984227e-06	0.000334384858044164
F11	F32	105	674	1120	46899	2.647516698676624e-53	6.309148264984227e-06	0.00034069400630914825
F10	F19	195	2246	1171	46899	2.7863178832238403e-53	6.309148264984227e-06	0.0003470031545741325
F12	F60	74	498	655	46899	1.6450900040100224e-52	6.309148264984227e-06	0.0003533123028391167
K60	K61	56	314	486	46899	1.3797579410455288e-51	6.309148264984227e-06	0.0003596214511041009
J33	J34	72	135	2797	46899	1.5464364136259491e-51	6.309148264984227e-06	0.00036593059936908517
