ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J34	M95	319	1638	446	55809	0.0	4.4543429844097995e-06	4.4543429844097995e-06
J32	J34	304	649	1638	55809	1.337581059222859e-289	4.4543429844097995e-06	8.908685968819599e-06
N13	N20	206	651	587	55809	3.118070386318723e-252	4.4543429844097995e-06	1.3363028953229399e-05
F11	F13	139	310	292	55809	5.5698777092247345e-244	4.4543429844097995e-06	1.7817371937639198e-05
N80	N97	311	1393	1349	55809	2.729171339425685e-209	4.4543429844097995e-06	2.2271714922048998e-05
F32	F60	290	1483	1063	55809	8.362329621927133e-209	4.4543429844097995e-06	2.6726057906458797e-05
F33	F60	211	693	1063	55809	5.787300042194137e-193	4.4543429844097995e-06	3.1180400890868593e-05
K21	K29	187	455	1682	55809	2.0139250071110704e-160	4.4543429844097995e-06	3.5634743875278396e-05
N20	N23	119	587	303	55809	1.747177093071255e-155	4.4543429844097995e-06	4.00890868596882e-05
B18	F11	93	228	310	55809	1.0882163329277938e-151	4.4543429844097995e-06	4.4543429844097995e-05
F43	F60	239	1570	1063	55809	1.225511446870145e-143	4.4543429844097995e-06	4.899777282850779e-05
K21	K44	106	455	327	55809	2.5256299131277674e-140	4.4543429844097995e-06	5.3452115812917595e-05
F10	F60	190	974	1063	55809	2.2633389408931503e-133	4.4543429844097995e-06	5.79064587973274e-05
K29	K44	143	1682	327	55809	4.28513161197582e-127	4.4543429844097995e-06	6.236080178173719e-05
M51	M54	153	562	1200	55809	4.722517307257921e-122	4.4543429844097995e-06	6.681514476614699e-05
F32	F43	252	1483	1570	55809	1.7504366534083518e-121	4.4543429844097995e-06	7.126948775055679e-05
F50	F60	143	557	1063	55809	1.3780020241880843e-117	4.4543429844097995e-06	7.57238307349666e-05
B18	F19	84	228	468	55809	4.302531661590377e-115	4.4543429844097995e-06	8.01781737193764e-05
N73	N80	146	485	1393	55809	6.0888044109512714e-114	4.4543429844097995e-06	8.463251670378619e-05
N13	N23	92	651	303	55809	6.582124054227116e-103	4.4543429844097995e-06	8.908685968819599e-05
F19	F60	123	468	1063	55809	2.7577596862908108e-102	4.4543429844097995e-06	9.35412026726058e-05
N97	E28	114	1349	323	55809	2.1543594532927405e-99	4.4543429844097995e-06	9.799554565701558e-05
F11	F19	81	310	468	55809	9.886998330207107e-97	4.4543429844097995e-06	0.00010244988864142539
F32	F50	138	1483	557	55809	2.3841115179867186e-91	4.4543429844097995e-06	0.00010690423162583519
H91	H93	71	328	325	55809	2.481156310280086e-90	4.4543429844097995e-06	0.00011135857461024499
F32	F33	149	1483	693	55809	3.089059681739531e-89	4.4543429844097995e-06	0.0001158129175946548
N80	N83	235	1393	2155	55809	3.6521439234950726e-83	4.4543429844097995e-06	0.00012026726057906458
N73	N97	119	485	1349	55809	6.202238707897648e-83	4.4543429844097995e-06	0.00012472160356347437
I26	I80	56	214	255	55809	1.2550823864224339e-82	4.4543429844097995e-06	0.0001291759465478842
F19	F32	121	468	1483	55809	2.013971211690227e-82	4.4543429844097995e-06	0.00013363028953229398
F13	F60	90	292	1063	55809	1.0792897634309092e-81	4.4543429844097995e-06	0.0001380846325167038
B18	F13	58	228	292	55809	4.884911761887397e-81	4.4543429844097995e-06	0.00014253897550111359
K80	K85	83	1543	191	55809	1.0632324945323884e-76	4.4543429844097995e-06	0.00014699331848552337
N77	B37	31	33	197	55809	4.186331048561588e-75	4.4543429844097995e-06	0.0001514476614699332
F33	F43	138	693	1570	55809	8.409999327294669e-75	4.4543429844097995e-06	0.00015590200445434298
F13	F19	65	292	468	55809	1.9872105401986894e-72	4.4543429844097995e-06	0.0001603563474387528
E66	I10	108	1301	484	55809	2.943564160005981e-72	4.4543429844097995e-06	0.0001648106904231626
F10	F43	157	974	1570	55809	2.182080041044378e-71	4.4543429844097995e-06	0.00016926503340757238
C73	E89	30	123	44	55809	4.722438505078759e-71	4.4543429844097995e-06	0.0001737193763919822
F10	F13	78	974	292	55809	2.209138132305462e-68	4.4543429844097995e-06	0.00017817371937639198
N80	K66	83	1393	253	55809	2.7231233773726348e-68	4.4543429844097995e-06	0.00018262806236080177
N80	N94	125	1393	730	55809	8.586377625960221e-66	4.4543429844097995e-06	0.0001870824053452116
F11	F12	45	310	157	55809	3.372374236621746e-64	4.4543429844097995e-06	0.00019153674832962138
F12	F13	44	157	292	55809	1.6933060847741618e-63	4.4543429844097995e-06	0.00019599109131403117
F32	F41	123	1483	703	55809	9.070722890909442e-63	4.4543429844097995e-06	0.00020044543429844098
N18	I10	44	106	484	55809	2.1789866219256186e-62	4.4543429844097995e-06	0.00020489977728285077
G55	M51	33	38	562	55809	2.3367818461055005e-61	4.4543429844097995e-06	0.0002093541202672606
N70	N73	85	918	485	55809	3.1628908271701307e-60	4.4543429844097995e-06	0.00021380846325167038
F10	F19	84	974	468	55809	2.598643876027681e-58	4.4543429844097995e-06	0.00021826280623608017
E78	I10	61	383	484	55809	1.4155726780351417e-57	4.4543429844097995e-06	0.00022271714922048998
F11	F17	71	310	976	55809	4.1642630465550384e-57	4.4543429844097995e-06	0.00022717149220489977
