ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E86	A08	1584	2925	7044	68700	0.0	3.7285607755406415e-06	3.7285607755406415e-06
K02	K04	644	2446	959	68700	0.0	3.7285607755406415e-06	7.457121551081283e-06
H65	J35	5844	7413	12466	68700	0.0	3.7285607755406415e-06	1.1185682326621925e-05
E86	A09	884	2925	5307	68700	2.608232885918562e-299	3.7285607755406415e-06	1.4914243102162566e-05
K02	K08	248	2446	313	68700	4.007020920830085e-298	3.7285607755406415e-06	1.864280387770321e-05
J00	J20	595	2172	5095	68700	1.0612193319353396e-182	3.7285607755406415e-06	2.237136465324385e-05
N13	N39	192	740	1031	68700	1.9737971267914906e-179	3.7285607755406415e-06	2.609992542878449e-05
N47	N48	437	10451	736	68700	9.950067656503542e-168	3.7285607755406415e-06	2.9828486204325132e-05
K04	K08	127	959	313	68700	1.3457171616207816e-150	3.7285607755406415e-06	3.3557046979865775e-05
N43	K40	254	919	2438	68700	2.3368693931835988e-150	3.7285607755406415e-06	3.728560775540642e-05
E86	E87	214	2925	600	68700	7.096869980846912e-136	3.7285607755406415e-06	4.1014168530947055e-05
H65	H90	269	7413	472	68700	8.437464980566703e-134	3.7285607755406415e-06	4.47427293064877e-05
H50	H52	82	628	133	68700	3.548986834920582e-133	3.7285607755406415e-06	4.847129008202834e-05
E87	A08	291	600	7044	68700	7.527241305297198e-126	3.7285607755406415e-06	5.219985085756898e-05
J18	J20	584	2731	5095	68700	1.537666203532899e-125	3.7285607755406415e-06	5.592841163310962e-05
G80	G82	62	231	166	68700	1.1961231576909515e-111	3.7285607755406415e-06	5.9656972408650264e-05
H90	J35	296	472	12466	68700	2.3469253697136734e-102	3.7285607755406415e-06	6.338553318419091e-05
N13	N28	66	740	133	68700	2.7388529613379276e-93	3.7285607755406415e-06	6.711409395973155e-05
G80	M62	43	231	113	68700	1.7651341085188623e-77	3.7285607755406415e-06	7.08426547352722e-05
F80	F83	69	469	369	68700	3.010344453312523e-77	3.7285607755406415e-06	7.457121551081284e-05
K02	K12	106	2446	320	68700	1.6778503917602913e-71	3.7285607755406415e-06	7.829977628635347e-05
N10	N39	70	229	1031	68700	2.1624623485736295e-70	3.7285607755406415e-06	8.202833706189411e-05
F80	F82	55	469	215	68700	8.622624437336225e-70	3.7285607755406415e-06	8.575689783743475e-05
J30	J45	74	219	1421	68700	7.810212750250388e-68	3.7285607755406415e-06	8.94854586129754e-05
H70	K04	57	156	959	68700	1.8463828385045883e-64	3.7285607755406415e-06	9.321401938851604e-05
G40	G41	52	1223	107	68700	1.6994037383558185e-61	3.7285607755406415e-06	9.694258016405668e-05
B37	J20	246	1043	5095	68700	1.2216431328227183e-60	3.7285607755406415e-06	0.00010067114093959733
J15	J20	233	983	5095	68700	6.994575189968325e-58	3.7285607755406415e-06	0.00010439970171513796
F83	G40	76	369	1223	68700	1.2841760856751952e-56	3.7285607755406415e-06	0.0001081282624906786
G82	M62	31	166	113	68700	1.8639727597417665e-55	3.7285607755406415e-06	0.00011185682326621924
H50	H53	40	628	98	68700	2.3665449627105986e-55	3.7285607755406415e-06	0.00011558538404175989
L22	A09	192	705	5307	68700	4.36290023953739e-55	3.7285607755406415e-06	0.00011931394481730053
H66	J00	209	1999	2172	68700	4.125859991217267e-52	3.7285607755406415e-06	0.00012304250559284116
H61	J35	185	337	12466	68700	6.286164143751408e-52	3.7285607755406415e-06	0.00012677106636838182
H66	J06	264	1999	3261	68700	1.8382140240560536e-51	3.7285607755406415e-06	0.00013049962714392244
B37	L22	86	1043	705	68700	3.2865566655940793e-50	3.7285607755406415e-06	0.0001342281879194631
H66	J03	220	1999	2449	68700	6.436411407783926e-50	3.7285607755406415e-06	0.00013795674869500373
F82	F90	40	215	420	68700	8.232134636992265e-47	3.7285607755406415e-06	0.0001416853094705444
K60	K61	26	119	136	68700	4.155223010267064e-46	3.7285607755406415e-06	0.00014541387024608502
G51	A69	22	122	65	68700	4.691707393554912e-45	3.7285607755406415e-06	0.00014914243102162567
J00	L22	110	2172	705	68700	1.4595521418375276e-43	3.7285607755406415e-06	0.0001528709917971663
J18	J45	181	2731	1421	68700	2.0612135112607086e-43	3.7285607755406415e-06	0.00015659955257270693
H90	H91	37	472	184	68700	8.317984779322041e-43	3.7285607755406415e-06	0.0001603281133482476
H66	J20	327	1999	5095	68700	3.1148408098224744e-42	3.7285607755406415e-06	0.00016405667412378822
F80	F90	47	469	420	68700	8.272997571491446e-42	3.7285607755406415e-06	0.00016778523489932888
E10	E16	26	228	106	68700	2.5369805264701724e-41	3.7285607755406415e-06	0.0001715137956748695
G40	G82	46	1223	166	68700	4.594348964551535e-41	3.7285607755406415e-06	0.00017524235645041016
K40	K42	86	2438	413	68700	1.640967517762145e-40	3.7285607755406415e-06	0.0001789709172259508
A08	L22	198	7044	705	68700	1.775981504826811e-40	3.7285607755406415e-06	0.00018269947800149142
G40	G93	44	1223	152	68700	2.9053222225291142e-40	3.7285607755406415e-06	0.00018642803877703208
H10	J00	95	578	2172	68700	1.072887986554361e-39	3.7285607755406415e-06	0.0001901565995525727
J45	J46	43	1421	137	68700	2.3608675296785017e-38	3.7285607755406415e-06	0.00019388516032811337
N10	N13	41	229	740	68700	3.935478185641492e-37	3.7285607755406415e-06	0.000197613721103654
F83	F90	40	369	420	68700	4.627231377907319e-37	3.7285607755406415e-06	0.00020134228187919465
J00	J18	220	2172	2731	68700	7.654301192962363e-37	3.7285607755406415e-06	0.00020507084265473528
J20	J31	147	5095	622	68700	9.232329146665537e-37	3.7285607755406415e-06	0.0002087994034302759
H73	J00	46	125	2172	68700	2.0908932631310467e-36	3.7285607755406415e-06	0.00021252796420581657
F81	F90	24	68	420	68700	4.497432714774112e-36	3.7285607755406415e-06	0.0002162565249813572
N28	N39	37	133	1031	68700	4.884052396398006e-36	3.7285607755406415e-06	0.00021998508575689786
J18	J44	180	2731	1606	68700	9.603288652137031e-36	3.7285607755406415e-06	0.00022371364653243848
B37	A08	244	1043	7044	68700	3.419488299196379e-35	3.7285607755406415e-06	0.00022744220730797914
H52	H53	20	133	98	68700	3.689852581915889e-35	3.7285607755406415e-06	0.00023117076808351977
F84	G40	43	187	1223	68700	1.0538994049769858e-34	3.7285607755406415e-06	0.00023489932885906043
E10	E14	18	228	40	68700	1.2770339029214831e-34	3.7285607755406415e-06	0.00023862788963460106
F80	H90	43	469	472	68700	1.6590708647067525e-34	3.7285607755406415e-06	0.0002423564504101417
