ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E11	E78	819	2388	5541	81536	0.0	1.2121212121212122e-06	1.2121212121212122e-06
G55	M51	313	376	3297	81536	0.0	1.2121212121212122e-06	2.4242424242424244e-06
E11	E66	647	2388	3330	81536	0.0	1.2121212121212122e-06	3.6363636363636366e-06
E11	I10	1251	2388	8656	81536	0.0	1.2121212121212122e-06	4.848484848484849e-06
J32	J34	621	1309	2288	81536	0.0	1.2121212121212122e-06	2.303030303030303e-05
I10	I25	1445	8656	2793	81536	0.0	1.2121212121212122e-06	2.181818181818182e-05
E66	G47	926	3330	3517	81536	0.0	1.2121212121212122e-06	2.0606060606060608e-05
N13	N20	656	1033	2658	81536	0.0	1.2121212121212122e-06	1.9393939393939395e-05
N20	N23	494	2658	793	81536	0.0	1.2121212121212122e-06	1.8181818181818182e-05
E78	F17	1180	5541	3815	81536	0.0	1.2121212121212122e-06	1.3333333333333333e-05
K21	K29	878	2173	3298	81536	0.0	1.2121212121212122e-06	1.4545454545454546e-05
E78	I25	1328	5541	2793	81536	0.0	1.2121212121212122e-06	6.060606060606061e-06
I20	I25	426	844	2793	81536	0.0	1.2121212121212122e-06	1.090909090909091e-05
I21	I25	932	1476	2793	81536	0.0	1.2121212121212122e-06	9.696969696969698e-06
F10	K70	611	4308	816	81536	0.0	1.2121212121212122e-06	8.484848484848485e-06
K21	K44	633	2173	1286	81536	0.0	1.2121212121212122e-06	7.272727272727273e-06
E78	I21	680	5541	1476	81536	0.0	1.2121212121212122e-06	1.2121212121212122e-05
E78	I10	2616	5541	8656	81536	0.0	1.2121212121212122e-06	1.575757575757576e-05
F10	F33	635	4308	1538	81536	0.0	1.2121212121212122e-06	1.696969696969697e-05
K29	K44	628	3298	1286	81536	0.0	1.2121212121212122e-06	3.0303030303030306e-05
M23	M94	434	5067	552	81536	0.0	1.2121212121212122e-06	2.787878787878788e-05
E66	I10	1678	3330	8656	81536	0.0	1.2121212121212122e-06	2.6666666666666667e-05
