ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
F10	K70	509	3525	646	64962	0.0	1.6801075268817204e-06	8.400537634408602e-06
I21	I25	711	1023	2266	64962	0.0	1.6801075268817204e-06	1.0080645161290323e-05
I10	I25	1196	6891	2266	64962	0.0	1.6801075268817204e-06	3.360215053763441e-06
J32	J34	459	1081	1916	64962	0.0	1.6801075268817204e-06	1.6801075268817204e-06
M23	M94	392	4132	556	64962	0.0	1.6801075268817204e-06	6.720430107526882e-06
E78	E79	634	5635	1217	64962	0.0	1.6801075268817204e-06	5.040322580645161e-06
E78	F17	1121	5635	3173	64962	0.0	1.6801075268817204e-06	1.6801075268817204e-05
M51	M54	837	3039	3062	64962	0.0	1.6801075268817204e-06	1.5120967741935484e-05
E78	I21	619	5635	1023	64962	0.0	1.6801075268817204e-06	2.8561827956989247e-05
I20	I25	546	1043	2266	64962	0.0	1.6801075268817204e-06	3.0241935483870968e-05
K29	K44	508	2931	1210	64962	0.0	1.6801075268817204e-06	2.5201612903225806e-05
N20	N23	466	1937	781	64962	0.0	1.6801075268817204e-06	2.6881720430107527e-05
K21	K29	661	1827	2931	64962	0.0	1.6801075268817204e-06	3.1922043010752685e-05
E78	I10	2256	5635	6891	64962	0.0	1.6801075268817204e-06	3.360215053763441e-05
E11	I10	818	1677	6891	64962	0.0	1.6801075268817204e-06	2.3521505376344086e-05
E66	I10	1298	2545	6891	64962	0.0	1.6801075268817204e-06	2.1841397849462366e-05
E78	I25	1263	5635	2266	64962	0.0	1.6801075268817204e-06	1.8481182795698925e-05
E66	E78	902	2545	5635	64962	0.0	1.6801075268817204e-06	3.528225806451613e-05
N13	N20	600	836	1937	64962	0.0	1.6801075268817204e-06	1.3440860215053763e-05
N13	N23	279	836	781	64962	0.0	1.6801075268817204e-06	1.1760752688172043e-05
K21	K44	596	1827	1210	64962	0.0	1.6801075268817204e-06	2.0161290322580645e-05
E66	G47	514	2545	1942	64962	1.5026630888573722e-281	1.6801075268817204e-06	3.696236559139785e-05
E78	I20	529	5635	1043	64962	9.933741002973431e-279	1.6801075268817204e-06	3.8642473118279566e-05
F17	I25	591	3173	2266	64962	4.990472799919785e-267	1.6801075268817204e-06	4.032258064516129e-05
M17	M23	392	774	4132	64962	4.878669625549538e-256	1.6801075268817204e-06	4.2002688172043014e-05
H91	H93	203	602	677	64962	2.788862510786406e-253	1.6801075268817204e-06	4.368279569892473e-05
E78	K76	737	5635	2276	64962	3.1947536376160703e-236	1.6801075268817204e-06	4.536290322580645e-05
F10	F17	684	3525	3173	64962	7.290886307154748e-229	1.6801075268817204e-06	4.704301075268817e-05
F10	F32	493	3525	1676	64962	3.9808374429390346e-225	1.6801075268817204e-06	4.8723118279569896e-05
M22	M23	270	403	4132	64962	2.3084921304145185e-221	1.6801075268817204e-06	5.040322580645161e-05
E11	E78	606	1677	5635	64962	6.261159393826211e-221	1.6801075268817204e-06	5.208333333333333e-05
I42	I50	141	441	340	64962	6.683042031509548e-219	1.6801075268817204e-06	5.3763440860215054e-05
I10	I20	509	6891	1043	64962	3.5925683837055534e-216	1.6801075268817204e-06	5.544354838709678e-05
I10	I21	500	6891	1023	64962	1.1565465003218004e-212	1.6801075268817204e-06	5.7123655913978495e-05
F17	I21	364	3173	1023	64962	4.3604177566213405e-212	1.6801075268817204e-06	5.880376344086021e-05
M23	M24	284	4132	511	64962	1.2506689160248352e-199	1.6801075268817204e-06	6.0483870967741935e-05
F17	I10	928	3173	6891	64962	1.8759191729296415e-196	1.6801075268817204e-06	6.216397849462366e-05
F10	F60	225	3525	374	64962	5.209899016689069e-184	1.6801075268817204e-06	6.384408602150537e-05
F10	G40	362	3525	1091	64962	3.4859953899219104e-183	1.6801075268817204e-06	6.55241935483871e-05
F10	F43	316	3525	877	64962	1.2118452924490066e-171	1.6801075268817204e-06	6.720430107526882e-05
E11	E66	370	1677	2545	64962	5.47734936712757e-170	1.6801075268817204e-06	6.888440860215054e-05
F17	J44	292	3173	879	64962	8.433264567216443e-160	1.6801075268817204e-06	7.056451612903226e-05
J34	M95	120	1916	148	64962	3.328661821284633e-156	1.6801075268817204e-06	7.224462365591398e-05
I20	I21	199	1043	1023	64962	9.478926781077e-154	1.6801075268817204e-06	7.39247311827957e-05
E11	E14	205	1677	705	64962	1.0851385738545709e-153	1.6801075268817204e-06	7.560483870967742e-05
J32	J33	137	1081	334	64962	1.0990162022651657e-152	1.6801075268817204e-06	7.728494623655913e-05
E79	I10	473	1217	6891	64962	1.5140136620379788e-150	1.6801075268817204e-06	7.896505376344086e-05
