ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E11	I10	1846	2949	10794	38318	0.0	1.379690949227373e-06	1.379690949227373e-06
I10	I25	2609	10794	4186	38318	0.0	1.379690949227373e-06	2.759381898454746e-06
I20	I25	989	1370	4186	38318	0.0	1.379690949227373e-06	5.518763796909492e-06
E78	I10	3352	5312	10794	38318	0.0	1.379690949227373e-06	9.657836644591611e-06
E66	I10	1256	1739	10794	38318	0.0	1.379690949227373e-06	8.278145695364238e-06
E78	I25	1981	5312	4186	38318	0.0	1.379690949227373e-06	6.898454746136865e-06
I21	I25	804	1064	4186	38318	0.0	1.379690949227373e-06	4.139072847682119e-06
E78	I20	740	5312	1370	38318	4.861886936549205e-283	1.379690949227373e-06	1.1037527593818985e-05
N13	N20	222	386	804	38318	7.550834864116874e-276	1.379690949227373e-06	1.2417218543046358e-05
K21	K44	285	982	694	38318	1.928845976483656e-274	1.379690949227373e-06	1.379690949227373e-05
M17	M23	373	1092	1422	38318	9.521832523791252e-263	1.379690949227373e-06	1.5176600441501104e-05
E78	E79	729	5312	1505	38318	3.0595267510654415e-239	1.379690949227373e-06	1.6556291390728477e-05
E78	I21	587	5312	1064	38318	9.569038266087059e-229	1.379690949227373e-06	1.793598233995585e-05
K29	K44	311	1916	694	38318	8.884154327064898e-218	1.379690949227373e-06	1.9315673289183223e-05
K21	K29	357	982	1916	38318	2.3738338051445204e-213	1.379690949227373e-06	2.0695364238410596e-05
I10	I20	912	10794	1370	38318	6.94714776071599e-199	1.379690949227373e-06	2.207505518763797e-05
I48	I50	320	1850	864	38318	4.80832294736592e-198	1.379690949227373e-06	2.3454746136865342e-05
I42	I50	208	606	864	38318	4.793783917321772e-190	1.379690949227373e-06	2.4834437086092715e-05
E66	E78	717	1739	5312	38318	1.3624240765712314e-183	1.379690949227373e-06	2.6214128035320088e-05
M23	M94	143	1422	170	38318	1.5284764717642413e-177	1.379690949227373e-06	2.759381898454746e-05
E11	E14	434	2949	1232	38318	4.710148623573401e-176	1.379690949227373e-06	2.8973509933774834e-05
E79	I10	939	1505	10794	38318	2.605268618067386e-175	1.379690949227373e-06	3.0353200883002207e-05
M51	M54	258	948	1203	38318	3.474592834138588e-169	1.379690949227373e-06	3.173289183222958e-05
N20	N23	132	804	237	38318	1.6665526094281776e-158	1.379690949227373e-06	3.3112582781456954e-05
I42	I48	241	606	1850	38318	3.6347046923543066e-156	1.379690949227373e-06	3.449227373068433e-05
H25	H35	206	1833	442	38318	6.295723511568605e-151	1.379690949227373e-06	3.58719646799117e-05
K57	K63	295	1415	1288	38318	8.418124294261858e-151	1.379690949227373e-06	3.725165562913907e-05
I25	I50	387	4186	864	38318	1.789084600357211e-145	1.379690949227373e-06	3.8631346578366446e-05
N40	N41	229	3142	400	38318	1.406552897950356e-141	1.379690949227373e-06	4.001103752759382e-05
M22	M23	136	213	1422	38318	6.288250835083058e-140	1.379690949227373e-06	4.139072847682119e-05
I10	I48	1022	10794	1850	38318	1.4493136105059556e-138	1.379690949227373e-06	4.2770419426048565e-05
F10	K70	130	850	283	38318	5.781485932746024e-138	1.379690949227373e-06	4.415011037527594e-05
E14	I10	760	1232	10794	38318	4.396874851459757e-137	1.379690949227373e-06	4.552980132450331e-05
F17	J44	262	1040	1585	38318	2.3691865540145895e-131	1.379690949227373e-06	4.6909492273730684e-05
I70	I73	166	869	615	38318	3.608818594169177e-130	1.379690949227373e-06	4.828918322295806e-05
E11	E78	893	2949	5312	38318	6.627623310322932e-129	1.379690949227373e-06	4.966887417218543e-05
E11	I25	760	2949	4186	38318	9.185929594332461e-125	1.379690949227373e-06	5.1048565121412803e-05
M23	M24	119	1422	182	38318	3.0084922289005344e-124	1.379690949227373e-06	5.2428256070640177e-05
G46	I63	75	91	708	38318	3.6708529514414367e-115	1.379690949227373e-06	5.380794701986755e-05
E11	E66	433	2949	1739	38318	8.778744436184652e-114	1.379690949227373e-06	5.518763796909492e-05
I26	I80	98	315	453	38318	7.633789355122582e-112	1.379690949227373e-06	5.6567328918322296e-05
I10	I63	485	10794	708	38318	8.432717826278037e-112	1.379690949227373e-06	5.794701986754967e-05
I25	I48	543	4186	1850	38318	4.543262936459502e-111	1.379690949227373e-06	5.932671081677704e-05
H25	H52	111	1833	155	38318	1.5202876178925198e-110	1.379690949227373e-06	6.0706401766004415e-05
I20	I21	226	1370	1064	38318	1.1516208391867833e-109	1.379690949227373e-06	6.208609271523179e-05
N13	N23	85	386	237	38318	2.2615885919453277e-109	1.379690949227373e-06	6.346578366445916e-05
H91	H93	83	327	261	38318	3.062588954903851e-108	1.379690949227373e-06	6.484547461368653e-05
E66	E79	294	1739	1505	38318	6.146104471730937e-106	1.379690949227373e-06	6.622516556291391e-05
C34	C79	73	312	188	38318	3.465887544931578e-104	1.379690949227373e-06	6.760485651214128e-05
I10	I21	633	10794	1064	38318	1.025414847146245e-103	1.379690949227373e-06	6.898454746136865e-05
J32	J34	76	274	259	38318	2.308332109736053e-102	1.379690949227373e-06	7.036423841059603e-05
M17	M22	104	1092	213	38318	5.792599601392439e-102	1.379690949227373e-06	7.17439293598234e-05
I85	K74	53	97	188	38318	9.066121544988952e-99	1.379690949227373e-06	7.312362030905077e-05
E11	H36	117	2949	154	38318	1.9192809923863693e-97	1.379690949227373e-06	7.450331125827815e-05
I63	I64	120	708	517	38318	1.0790252895988205e-95	1.379690949227373e-06	7.588300220750552e-05
G46	I66	41	91	70	38318	2.133263992840873e-93	1.379690949227373e-06	7.726269315673289e-05
F00	G30	32	32	66	38318	4.003520986166914e-93	1.379690949227373e-06	7.864238410596026e-05
I34	I48	157	442	1850	38318	2.623347381989873e-92	1.379690949227373e-06	8.002207505518764e-05
K80	K81	106	1520	213	38318	9.720829360100472e-90	1.379690949227373e-06	8.140176600441501e-05
J44	J96	105	1585	204	38318	5.1567022256320754e-89	1.379690949227373e-06	8.278145695364238e-05
I34	I50	116	442	864	38318	7.27617432416234e-89	1.379690949227373e-06	8.416114790286976e-05
F10	F17	162	850	1040	38318	1.0382289796380811e-88	1.379690949227373e-06	8.554083885209713e-05
I10	I11	460	10794	727	38318	7.154752845276611e-88	1.379690949227373e-06	8.69205298013245e-05
J43	J44	110	242	1585	38318	1.2625729587219674e-85	1.379690949227373e-06	8.830022075055188e-05
K29	K57	269	1916	1415	38318	8.060753156304234e-84	1.379690949227373e-06	8.967991169977925e-05
I34	I35	88	442	426	38318	1.0630312576280027e-83	1.379690949227373e-06	9.105960264900662e-05
K29	K63	254	1916	1288	38318	1.6490685120844363e-82	1.379690949227373e-06	9.2439293598234e-05
I10	I64	354	10794	517	38318	1.477487187902319e-81	1.379690949227373e-06	9.381898454746137e-05
C78	C79	60	287	188	38318	1.591554691384844e-81	1.379690949227373e-06	9.519867549668874e-05
C19	C20	47	85	268	38318	1.1933116661105211e-79	1.379690949227373e-06	9.657836644591611e-05
I84	K57	166	772	1415	38318	1.7881271368344948e-78	1.379690949227373e-06	9.795805739514349e-05
M23	M65	110	1422	303	38318	6.508609681281971e-78	1.379690949227373e-06	9.933774834437086e-05
I10	I65	409	10794	648	38318	1.1107313021483906e-77	1.379690949227373e-06	0.00010071743929359823
J32	J33	53	274	141	38318	1.3149121850886707e-77	1.379690949227373e-06	0.00010209713024282561
I34	I42	94	442	606	38318	2.6829552598190345e-77	1.379690949227373e-06	0.00010347682119205298
N21	N40	91	114	3142	38318	4.692550745522912e-77	1.379690949227373e-06	0.00010485651214128035
M19	M75	87	337	645	38318	6.0138669776882945e-77	1.379690949227373e-06	0.00010623620309050773
E78	I65	279	5312	648	38318	7.428263940406205e-75	1.379690949227373e-06	0.0001076158940397351
J18	J44	177	837	1585	38318	1.3595295891892632e-74	1.379690949227373e-06	0.00010899558498896247
E66	I25	453	1739	4186	38318	1.5609506006725586e-73	1.379690949227373e-06	0.00011037527593818985
I63	I66	51	708	70	38318	2.976696316401259e-73	1.379690949227373e-06	0.00011175496688741722
C34	D38	53	312	148	38318	5.4569953937711045e-73	1.379690949227373e-06	0.00011313465783664459
E66	G47	170	1739	725	38318	1.0522764943213981e-72	1.379690949227373e-06	0.00011451434878587196
E78	F17	371	5312	1040	38318	3.642095648571641e-72	1.379690949227373e-06	0.00011589403973509934
I50	J44	175	864	1585	38318	1.1385532439576953e-70	1.379690949227373e-06	0.00011727373068432671
C61	D40	131	1709	439	38318	1.3860099039722286e-70	1.379690949227373e-06	0.00011865342163355408
M48	M51	82	246	948	38318	7.07271626168491e-69	1.379690949227373e-06	0.00012003311258278146
E11	I50	235	2949	864	38318	1.7188350712729676e-68	1.379690949227373e-06	0.00012141280353200883
C18	C78	64	370	287	38318	4.61425381539189e-68	1.379690949227373e-06	0.00012279249448123622
H25	H40	112	1833	307	38318	9.556539157876994e-68	1.379690949227373e-06	0.00012417218543046358
C34	C78	60	312	287	38318	1.1288160064374114e-66	1.379690949227373e-06	0.00012555187637969094
I11	I25	252	727	4186	38318	2.4346217666525706e-66	1.379690949227373e-06	0.00012693156732891832
I25	I42	225	4186	606	38318	1.6783133337383188e-65	1.379690949227373e-06	0.0001283112582781457
I25	I34	187	4186	442	38318	4.645650768754656e-65	1.379690949227373e-06	0.00012969094922737307
E78	I63	279	5312	708	38318	9.272597287209177e-65	1.379690949227373e-06	0.00013107064017660043
I07	I34	41	63	442	38318	2.210005520686689e-64	1.379690949227373e-06	0.00013245033112582781
E78	K76	448	5312	1460	38318	2.756675416329325e-64	1.379690949227373e-06	0.0001338300220750552
B35	A46	49	169	289	38318	6.8291253738837e-64	1.379690949227373e-06	0.00013520971302428256
C83	C85	27	45	78	38318	2.1872970480512392e-63	1.379690949227373e-06	0.00013658940397350992
I10	I50	476	10794	864	38318	3.386241990098593e-63	1.379690949227373e-06	0.0001379690949227373
G45	I10	432	760	10794	38318	1.301136934352428e-62	1.379690949227373e-06	0.0001393487858719647
E78	I11	280	5312	727	38318	1.7372840161026037e-62	1.379690949227373e-06	0.00014072847682119205
E78	G45	288	5312	760	38318	1.806045844817829e-62	1.379690949227373e-06	0.0001421081677704194
I63	I65	101	708	648	38318	2.29254205281069e-62	1.379690949227373e-06	0.0001434878587196468
C77	C78	48	179	287	38318	7.14866044535104e-61	1.379690949227373e-06	0.00014486754966887419
K29	K76	238	1916	1460	38318	1.5471154760963916e-60	1.379690949227373e-06	0.00014624724061810155
E79	K76	207	1505	1460	38318	9.862824078998234e-60	1.379690949227373e-06	0.0001476269315673289
F17	I25	302	1040	4186	38318	1.2175483746205424e-59	1.379690949227373e-06	0.0001490066225165563
J33	J34	43	141	259	38318	2.390310796004024e-59	1.379690949227373e-06	0.00015038631346578368
C18	C20	57	370	268	38318	2.7497695587848542e-59	1.379690949227373e-06	0.00015176600441501104
C77	C79	42	179	188	38318	6.997946351979852e-59	1.379690949227373e-06	0.0001531456953642384
K80	K85	81	1520	208	38318	4.128980838032214e-58	1.379690949227373e-06	0.00015452538631346578
