ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	486	854	2759	48565	0.0	5.649717514124294e-06	5.649717514124294e-06
N13	N20	286	446	976	48565	0.0	5.649717514124294e-06	1.1299435028248587e-05
F11	F13	327	678	547	48565	0.0	5.649717514124294e-06	1.694915254237288e-05
J34	M95	302	2759	434	48565	1.7252641390042257e-272	5.649717514124294e-06	2.2598870056497175e-05
K21	K44	187	657	377	48565	1.6639720002729397e-251	5.649717514124294e-06	2.824858757062147e-05
K21	K29	254	657	1301	48565	3.407638178226736e-226	5.649717514124294e-06	3.389830508474576e-05
N20	N23	182	976	332	48565	2.1183138197790448e-220	5.649717514124294e-06	3.9548022598870056e-05
F19	F32	281	1388	1277	48565	7.181721465231174e-167	5.649717514124294e-06	4.519774011299435e-05
F11	F19	217	678	1388	48565	4.288495525491037e-165	5.649717514124294e-06	5.0847457627118643e-05
K29	K44	166	1301	377	48565	1.4255343854525287e-157	5.649717514124294e-06	5.649717514124294e-05
F13	F19	191	547	1388	48565	4.854608370750701e-153	5.649717514124294e-06	6.214689265536722e-05
B18	F19	161	352	1388	48565	1.8323983391066745e-151	5.649717514124294e-06	6.779661016949152e-05
F12	F13	149	667	547	48565	5.016044433058665e-150	5.649717514124294e-06	7.344632768361583e-05
M51	M54	189	774	1032	48565	8.980003028796602e-144	5.649717514124294e-06	7.909604519774011e-05
N13	N23	109	446	332	48565	1.0509837499201545e-139	5.649717514124294e-06	8.47457627118644e-05
B18	F11	124	352	678	48565	3.389934770817873e-139	5.649717514124294e-06	9.03954802259887e-05
F11	F12	151	678	667	48565	1.5106448320640766e-137	5.649717514124294e-06	9.6045197740113e-05
E66	I10	166	789	886	48565	1.1679007111245676e-125	5.649717514124294e-06	0.00010169491525423729
F10	F43	324	2611	1389	48565	3.081435810199976e-117	5.649717514124294e-06	0.00010734463276836157
F10	F60	214	2611	668	48565	1.1599602700021979e-105	5.649717514124294e-06	0.00011299435028248587
F19	F60	165	1388	668	48565	1.2787999806706446e-104	5.649717514124294e-06	0.00011864406779661017
F43	F60	158	1389	668	48565	5.620188204050049e-97	5.649717514124294e-06	0.00012429378531073445
F11	F14	66	678	119	48565	1.7942189134356122e-90	5.649717514124294e-06	0.00012994350282485875
F10	F12	196	2611	667	48565	3.641921572844195e-89	5.649717514124294e-06	0.00013559322033898305
B18	F13	85	352	547	48565	3.388861176448548e-87	5.649717514124294e-06	0.00014124293785310735
C62	D40	44	214	81	48565	2.6801577385612887e-83	5.649717514124294e-06	0.00014689265536723165
E78	I10	110	526	886	48565	3.7972119692427185e-82	5.649717514124294e-06	0.00015254237288135592
F12	F20	117	667	833	48565	2.1822117712326747e-81	5.649717514124294e-06	0.00015819209039548022
M23	M94	89	1923	162	48565	2.1895368493571445e-80	5.649717514124294e-06	0.00016384180790960452
F32	F60	136	1277	668	48565	4.334191547206658e-79	5.649717514124294e-06	0.0001694915254237288
K01	K07	75	419	399	48565	4.086210205328097e-77	5.649717514124294e-06	0.0001751412429378531
B94	F32	49	52	1277	48565	3.094474312234198e-74	5.649717514124294e-06	0.0001807909604519774
E66	E78	99	789	526	48565	4.000116401766379e-74	5.649717514124294e-06	0.0001864406779661017
G55	M51	43	47	774	48565	2.6385270150214472e-73	5.649717514124294e-06	0.000192090395480226
F17	F19	182	1289	1388	48565	9.315697353116329e-73	5.649717514124294e-06	0.00019774011299435027
F10	F13	160	2611	547	48565	1.8672456369933227e-72	5.649717514124294e-06	0.00020338983050847457
B94	F19	49	52	1388	48565	1.9683449783671115e-72	5.649717514124294e-06	0.00020903954802259887
E66	K76	85	789	360	48565	2.0982250391520366e-72	5.649717514124294e-06	0.00021468926553672315
F11	F17	130	678	1289	48565	1.0244017550247014e-71	5.649717514124294e-06	0.00022033898305084745
F12	F19	133	667	1388	48565	1.3269879319933798e-71	5.649717514124294e-06	0.00022598870056497175
F10	F32	246	2611	1277	48565	2.4968881510915727e-70	5.649717514124294e-06	0.00023163841807909605
F12	F60	98	667	668	48565	9.573726007431194e-70	5.649717514124294e-06	0.00023728813559322035
E78	E79	57	526	166	48565	2.2760015432312777e-69	5.649717514124294e-06	0.00024293785310734462
F13	F14	52	547	119	48565	3.9409536202411523e-69	5.649717514124294e-06	0.0002485875706214689
C62	C77	35	214	61	48565	2.067180842389353e-67	5.649717514124294e-06	0.0002542372881355932
N18	I10	58	136	886	48565	7.859503359443346e-64	5.649717514124294e-06	0.0002598870056497175
F33	F60	81	471	668	48565	3.796764953606411e-63	5.649717514124294e-06	0.0002655367231638418
K60	K61	67	358	529	48565	1.2554829197512382e-61	5.649717514124294e-06	0.0002711864406779661
E78	K76	67	526	360	48565	1.261160180421619e-61	5.649717514124294e-06	0.00027683615819209037
K10	K12	36	80	249	48565	1.527012797171607e-61	5.649717514124294e-06	0.0002824858757062147
F32	F33	101	1277	471	48565	5.4795504610620804e-61	5.649717514124294e-06	0.00028813559322033897
H91	H93	52	270	331	48565	1.6622271908239466e-59	5.649717514124294e-06	0.0002937853107344633
F10	F17	230	2611	1289	48565	2.3546988948525492e-59	5.649717514124294e-06	0.0002994350282485876
F19	F61	85	1388	305	48565	1.4605688218109682e-58	5.649717514124294e-06	0.00030508474576271185
E78	F17	103	526	1289	48565	9.637114468200591e-58	5.649717514124294e-06	0.0003107344632768362
F13	F17	104	547	1289	48565	5.421435805489344e-57	5.649717514124294e-06	0.00031638418079096045
F10	F19	233	2611	1388	48565	3.43315566855012e-55	5.649717514124294e-06	0.0003220338983050847
F13	F60	78	547	668	48565	2.1108271736379276e-54	5.649717514124294e-06	0.00032768361581920905
F32	F43	157	1277	1389	48565	2.745809417215765e-54	5.649717514124294e-06	0.0003333333333333333
F33	F61	56	471	305	48565	6.371740717569988e-54	5.649717514124294e-06	0.0003389830508474576
F17	F32	150	1289	1277	48565	1.9050910992774255e-53	5.649717514124294e-06	0.0003446327683615819
E66	G47	80	789	517	48565	5.47137688698841e-53	5.649717514124294e-06	0.0003502824858757062
M24	M65	56	441	342	48565	1.2348153321418055e-52	5.649717514124294e-06	0.0003559322033898305
M23	M65	95	1923	342	48565	1.3900447319308146e-52	5.649717514124294e-06	0.0003615819209039548
