ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	446	818	2778	48308	0.0	5.73394495412844e-06	5.73394495412844e-06
N13	N20	324	477	971	48308	0.0	5.73394495412844e-06	1.146788990825688e-05
F11	F13	351	756	539	48308	0.0	5.73394495412844e-06	1.720183486238532e-05
J34	M95	358	2778	512	48308	1.5e-323	5.73394495412844e-06	2.293577981651376e-05
N20	N23	214	971	361	48308	4.2776959684890705e-271	5.73394495412844e-06	2.8669724770642203e-05
K21	K44	194	630	436	48308	6.219031995059933e-253	5.73394495412844e-06	3.440366972477064e-05
K21	K29	255	630	1341	48308	3.8102738764059034e-229	5.73394495412844e-06	4.013761467889908e-05
B18	F11	174	425	756	48308	5.591515244939786e-202	5.73394495412844e-06	4.587155963302752e-05
K29	K44	201	1341	436	48308	1.8217787578525528e-193	5.73394495412844e-06	5.1605504587155965e-05
E66	I10	198	769	856	48308	1.618886574289492e-172	5.73394495412844e-06	5.733944954128441e-05
F19	F32	263	1254	1204	48308	5.690156744141228e-166	5.73394495412844e-06	6.307339449541284e-05
F11	F19	216	756	1254	48308	9.108118996495508e-162	5.73394495412844e-06	6.880733944954128e-05
B18	F19	162	425	1254	48308	1.4831128318886219e-143	5.73394495412844e-06	7.454128440366973e-05
M51	M54	188	769	1045	48308	1.2801169716741867e-141	5.73394495412844e-06	8.027522935779816e-05
F11	F12	151	756	572	48308	1.3782829342326017e-140	5.73394495412844e-06	8.600917431192661e-05
B18	F13	124	425	539	48308	1.6868172307134759e-140	5.73394495412844e-06	9.174311926605505e-05
F12	F13	132	572	539	48308	8.308982480351401e-135	5.73394495412844e-06	9.747706422018348e-05
F13	F19	168	539	1254	48308	5.921958279901931e-132	5.73394495412844e-06	0.00010321100917431193
N13	N23	107	477	361	48308	9.363036578231782e-128	5.73394495412844e-06	0.00010894495412844036
F32	F60	161	1204	680	48308	2.303266316962905e-108	5.73394495412844e-06	0.00011467889908256881
F10	F12	196	2466	572	48308	6.603053661578582e-107	5.73394495412844e-06	0.00012041284403669725
F12	F20	128	572	806	48308	7.031533191660552e-105	5.73394495412844e-06	0.00012614678899082568
E78	I10	128	563	856	48308	2.1747154392156956e-102	5.73394495412844e-06	0.00013188073394495412
H91	H93	82	302	392	48308	2.653259084325811e-101	5.73394495412844e-06	0.00013761467889908255
F10	K70	85	2466	95	48308	2.2967301942180628e-98	5.73394495412844e-06	0.00014334862385321102
F10	F43	275	2466	1249	48308	4.269339982178764e-98	5.73394495412844e-06	0.00014908256880733945
F10	F60	201	2466	680	48308	4.194634755880819e-96	5.73394495412844e-06	0.0001548165137614679
F11	F17	161	756	1322	48308	2.3081219847027327e-94	5.73394495412844e-06	0.00016055045871559632
C62	C77	44	218	61	48308	3.043203314702176e-91	5.73394495412844e-06	0.00016628440366972476
F19	F60	146	1254	680	48308	3.5403241392199654e-89	5.73394495412844e-06	0.00017201834862385322
E66	E78	113	769	563	48308	4.564430548755773e-89	5.73394495412844e-06	0.00017775229357798166
M23	M94	96	2012	169	48308	1.7139645844373433e-86	5.73394495412844e-06	0.0001834862385321101
F13	F17	132	539	1322	48308	2.2529055679918048e-85	5.73394495412844e-06	0.00018922018348623853
C62	D40	44	218	88	48308	1.352595709588842e-80	5.73394495412844e-06	0.00019495412844036696
F33	F60	93	446	680	48308	9.028994388931981e-80	5.73394495412844e-06	0.00020068807339449542
F11	F14	57	756	93	48308	6.624432386482715e-79	5.73394495412844e-06	0.00020642201834862386
F32	F33	111	1204	446	48308	6.463199191312041e-77	5.73394495412844e-06	0.0002121559633027523
F43	F60	133	1249	680	48308	5.838150431090567e-76	5.73394495412844e-06	0.00021788990825688073
N47	N48	97	1224	359	48308	3.035339985552825e-70	5.73394495412844e-06	0.00022362385321100917
K02	K08	45	238	148	48308	2.5209489544365376e-68	5.73394495412844e-06	0.00022935779816513763
F10	F32	228	2466	1204	48308	7.2928394523520104e-68	5.73394495412844e-06	0.00023509174311926606
F10	F13	149	2466	539	48308	7.438835535547644e-67	5.73394495412844e-06	0.0002408256880733945
G55	M51	40	47	769	48308	2.446352327330025e-65	5.73394495412844e-06	0.00024655963302752296
F12	F19	111	572	1254	48308	8.637945213894666e-63	5.73394495412844e-06	0.00025229357798165137
N18	I10	55	125	856	48308	3.170526352543887e-62	5.73394495412844e-06	0.00025802752293577983
E78	F17	112	563	1322	48308	3.799012568881488e-62	5.73394495412844e-06	0.00026376146788990824
K60	K61	67	356	540	48308	4.848279872403338e-61	5.73394495412844e-06	0.0002694954128440367
F12	F14	43	572	93	48308	1.0596868102078905e-57	5.73394495412844e-06	0.0002752293577981651
E66	K76	72	769	367	48308	7.114837756803218e-56	5.73394495412844e-06	0.00028096330275229357
F12	F17	106	572	1322	48308	1.214429965589144e-55	5.73394495412844e-06	0.00028669724770642203
F32	F43	146	1204	1249	48308	3.391534823895934e-55	5.73394495412844e-06	0.00029243119266055044
F13	F14	41	539	93	48308	4.8228046650594235e-55	5.73394495412844e-06	0.0002981651376146789
B94	F32	33	33	1204	48308	7.954284385505703e-54	5.73394495412844e-06	0.0003038990825688073
B94	F19	33	33	1254	48308	3.1008180612589885e-53	5.73394495412844e-06	0.0003096330275229358
F10	F17	216	2466	1322	48308	7.254785260177961e-53	5.73394495412844e-06	0.00031536697247706424
F60	F61	57	680	236	48308	7.5732313644272e-53	5.73394495412844e-06	0.00032110091743119265
E66	F17	118	769	1322	48308	8.583323866885753e-53	5.73394495412844e-06	0.0003268348623853211
F12	F60	78	572	680	48308	3.746702238017871e-52	5.73394495412844e-06	0.0003325688073394495
K02	K04	38	238	169	48308	5.259043369289536e-52	5.73394495412844e-06	0.000338302752293578
F33	F61	49	446	236	48308	4.1915230662281624e-51	5.73394495412844e-06	0.00034403669724770644
E78	E79	44	563	136	48308	6.399274614587655e-51	5.73394495412844e-06	0.00034977064220183485
F10	F19	206	2466	1254	48308	8.630228758426257e-51	5.73394495412844e-06	0.0003555045871559633
I26	I80	31	124	156	48308	3.1352656651887547e-50	5.73394495412844e-06	0.0003612385321100917
F20	F23	68	806	365	48308	7.190324367300223e-50	5.73394495412844e-06	0.0003669724770642202
E78	K76	60	563	367	48308	8.97414054122879e-50	5.73394495412844e-06	0.00037270642201834864
F19	B17	48	1254	97	48308	1.195118486139981e-49	5.73394495412844e-06	0.00037844036697247705
B18	F32	83	425	1204	48308	1.1590411746119626e-48	5.73394495412844e-06	0.0003841743119266055
F12	F23	59	572	365	48308	3.001821162043027e-48	5.73394495412844e-06	0.0003899082568807339
J32	J33	47	818	137	48308	4.720322374249209e-48	5.73394495412844e-06	0.0003956422018348624
F13	F32	91	539	1204	48308	1.1040491636218903e-47	5.73394495412844e-06	0.00040137614678899085
H83	H93	37	131	392	48308	2.2194414677283242e-46	5.73394495412844e-06	0.00040711009174311926
M23	M25	90	2012	361	48308	8.106801502055795e-44	5.73394495412844e-06	0.0004128440366972477
I21	I25	18	40	57	48308	1.0824657774772212e-43	5.73394495412844e-06	0.0004185779816513761
I42	I50	18	68	35	48308	1.7782471356146096e-43	5.73394495412844e-06	0.0004243119266055046
F19	F20	105	1254	806	48308	2.1577441155150154e-42	5.73394495412844e-06	0.00043004587155963305
B18	F12	57	425	572	48308	5.6821528368088616e-42	5.73394495412844e-06	0.00043577981651376146
F32	F61	59	1204	236	48308	2.4185406242157615e-41	5.73394495412844e-06	0.0004415137614678899
K04	K12	31	169	211	48308	3.189449109987969e-41	5.73394495412844e-06	0.00044724770642201833
F10	F33	106	2466	446	48308	4.0225491350144983e-41	5.73394495412844e-06	0.0004529816513761468
E10	E16	23	260	45	48308	8.879150871710353e-41	5.73394495412844e-06	0.00045871559633027525
E66	G47	66	769	499	48308	5.6647464485782894e-40	5.73394495412844e-06	0.00046444954128440366
C71	D43	17	46	57	48308	2.004937462415762e-39	5.73394495412844e-06	0.0004701834862385321
M23	M65	74	2012	270	48308	2.727512830387878e-39	5.73394495412844e-06	0.00047591743119266053
D50	K50	31	105	406	48308	3.2366624243240356e-39	5.73394495412844e-06	0.000481651376146789
E11	E66	38	118	769	48308	7.176064536599762e-39	5.73394495412844e-06	0.0004873853211009174
D16	L05	78	307	2034	48308	1.943893213561793e-38	5.73394495412844e-06	0.0004931192660550459
F12	F32	82	572	1204	48308	1.3666750999297772e-37	5.73394495412844e-06	0.0004988532110091743
I84	K62	37	507	174	48308	3.9780891088963815e-37	5.73394495412844e-06	0.0005045871559633027
F17	I10	103	1322	856	48308	1.6883459608763414e-36	5.73394495412844e-06	0.0005103211009174312
K08	K12	27	148	211	48308	6.372673955340562e-36	5.73394495412844e-06	0.0005160550458715597
F41	F45	40	455	263	48308	8.151925129564779e-36	5.73394495412844e-06	0.0005217889908256881
K01	K07	42	351	394	48308	9.750225779421486e-36	5.73394495412844e-06	0.0005275229357798165
K01	K09	24	351	63	48308	2.5612910387862467e-35	5.73394495412844e-06	0.0005332568807339449
F32	F41	71	1204	455	48308	4.280284509972234e-35	5.73394495412844e-06	0.0005389908256880734
