ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
K02	K04	472	2359	940	70852	0.0	3.718854592785422e-06	3.718854592785422e-06
H65	J35	6514	8202	14420	70852	0.0	3.718854592785422e-06	7.437709185570844e-06
E86	A08	859	1979	4482	70852	0.0	3.718854592785422e-06	1.1156563778356266e-05
E86	A09	636	1979	4738	70852	1.760538335524177e-263	3.718854592785422e-06	1.4875418371141688e-05
N47	N48	558	10950	854	70852	2.5647190774075195e-241	3.718854592785422e-06	1.859427296392711e-05
K02	K08	214	2359	322	70852	1.1040984941500558e-234	3.718854592785422e-06	2.2313127556712532e-05
J00	J20	612	1938	5619	70852	6.130357264753588e-208	3.718854592785422e-06	2.6031982149497956e-05
H70	K04	142	276	940	70852	4.7617151854696874e-191	3.718854592785422e-06	2.9750836742283376e-05
N43	K40	261	860	2149	70852	3.0991822173649427e-183	3.718854592785422e-06	3.3469691335068796e-05
N13	N39	184	694	1115	70852	2.025410008944917e-169	3.718854592785422e-06	3.718854592785422e-05
J18	J20	668	2787	5619	70852	5.135796159497719e-156	3.718854592785422e-06	4.0907400520639644e-05
H50	H52	94	588	171	70852	4.61477522788741e-150	3.718854592785422e-06	4.4626255113425064e-05
H74	J39	59	142	185	70852	5.1173268202714344e-117	3.718854592785422e-06	4.8345109706210484e-05
H65	H90	252	8202	482	70852	1.1472960141328936e-106	3.718854592785422e-06	5.206396429899591e-05
J15	J20	325	1095	5619	70852	8.287231847874708e-101	3.718854592785422e-06	5.578281889178133e-05
G80	G82	55	206	177	70852	2.43816472892445e-97	3.718854592785422e-06	5.950167348456675e-05
E86	E87	134	1979	462	70852	3.328647769866326e-95	3.718854592785422e-06	6.322052807735217e-05
H90	J35	304	482	14420	70852	8.426780454906275e-93	3.718854592785422e-06	6.693938267013759e-05
F80	F82	65	453	219	70852	3.449398220855715e-89	3.718854592785422e-06	7.065823726292301e-05
J18	J45	252	2787	1488	70852	4.626559766068758e-87	3.718854592785422e-06	7.437709185570843e-05
G40	G41	65	1458	113	70852	4.846435966337369e-79	3.718854592785422e-06	7.809594644849387e-05
N10	N39	77	253	1115	70852	1.4251405576799076e-75	3.718854592785422e-06	8.181480104127929e-05
E87	A08	161	462	4482	70852	7.878550493678772e-75	3.718854592785422e-06	8.553365563406471e-05
F80	F83	70	453	446	70852	9.738807945965096e-75	3.718854592785422e-06	8.925251022685013e-05
F90	F91	49	514	129	70852	9.642147703791904e-71	3.718854592785422e-06	9.297136481963555e-05
