ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
I48	I50	1579	7580	3176	60343	0.0	5.418879375745096e-07	5.418879375745096e-07
E78	I25	3881	8722	9731	60343	0.0	5.418879375745096e-07	1.0837758751490193e-06
I21	I25	1165	1618	9731	60343	0.0	5.418879375745096e-07	1.625663812723529e-06
F00	G30	451	451	754	60343	0.0	5.418879375745096e-07	2.1675517502980386e-06
E11	I25	2617	7693	9731	60343	0.0	5.418879375745096e-07	2.7094396878725485e-06
E11	I10	5827	7693	23806	60343	0.0	5.418879375745096e-07	3.251327625447058e-06
N18	I10	2608	3463	23806	60343	0.0	5.418879375745096e-07	3.7932155630215673e-06
I42	I48	801	1504	7580	60343	0.0	5.418879375745096e-07	4.335103500596077e-06
E78	I10	7133	8722	23806	60343	0.0	5.418879375745096e-07	4.876991438170587e-06
M51	M54	539	1606	2592	60343	0.0	5.418879375745096e-07	5.418879375745097e-06
I25	I50	1522	9731	3176	60343	0.0	5.418879375745096e-07	5.960767313319606e-06
H25	H35	940	7405	2048	60343	0.0	5.418879375745096e-07	7.044543188468626e-06
I10	I25	7144	23806	9731	60343	0.0	5.418879375745096e-07	9.212094938766664e-06
K21	K29	555	1399	3090	60343	0.0	5.418879375745096e-07	1.3005310501788232e-05
I25	I48	2574	9731	7580	60343	0.0	5.418879375745096e-07	1.1921534626639212e-05
E66	I10	2196	2610	23806	60343	0.0	5.418879375745096e-07	6.502655250894116e-06
I42	I50	628	1504	3176	60343	0.0	5.418879375745096e-07	8.128319063617645e-06
I20	I25	1133	1630	9731	60343	0.0	5.418879375745096e-07	8.670207001192154e-06
E79	I10	1604	1973	23806	60343	0.0	5.418879375745096e-07	7.586431126043135e-06
I10	I48	5177	23806	7580	60343	0.0	5.418879375745096e-07	1.0295870813915684e-05
K57	K63	887	3361	2880	60343	0.0	5.418879375745096e-07	1.1379646689064702e-05
K29	K57	800	3090	3361	60343	0.0	5.418879375745096e-07	1.0837758751490194e-05
E11	E78	2361	7693	8722	60343	0.0	5.418879375745096e-07	9.753982876341174e-06
K29	K44	534	3090	1101	60343	0.0	5.418879375745096e-07	1.2463422564213722e-05
N18	I50	811	3463	3176	60343	1.19681466e-315	5.418879375745096e-07	1.3547198439362741e-05
I34	I35	384	1229	1543	60343	1.3053714381606e-311	5.418879375745096e-07	1.4089086376937251e-05
E78	E79	971	8722	1973	60343	1.2803327954241852e-306	5.418879375745096e-07	1.4630974314511761e-05
K21	K44	347	1399	1101	60343	2.145050102661057e-297	5.418879375745096e-07	1.517286225208627e-05
N18	I25	1433	3463	9731	60343	3.0046451019167118e-295	5.418879375745096e-07	1.571475018966078e-05
E11	E14	912	7693	2060	60343	1.9499798752270179e-286	5.418879375745096e-07	1.625663812723529e-05
I10	J44	2883	23806	4418	60343	1.5768935891570336e-283	5.418879375745096e-07	1.67985260648098e-05
I07	I34	203	310	1229	60343	6.572334611307919e-267	5.418879375745096e-07	1.734041400238431e-05
N13	N20	229	666	778	60343	1.3100386526101925e-266	5.418879375745096e-07	1.7882301939958817e-05
E66	G47	491	2610	1767	60343	2.530096274037726e-259	5.418879375745096e-07	1.842418987753333e-05
M48	M51	329	1075	1606	60343	3.3579414093845277e-255	5.418879375745096e-07	1.8966077815107837e-05
M48	M54	388	1075	2592	60343	2.4708758260694107e-251	5.418879375745096e-07	1.9507965752682348e-05
E11	E66	993	7693	2610	60343	1.372779661337142e-248	5.418879375745096e-07	2.0049853690256856e-05
E66	E78	1060	2610	8722	60343	8.16983991855349e-247	5.418879375745096e-07	2.0591741627831368e-05
J18	J44	717	2455	4418	60343	1.7043031087737152e-246	5.418879375745096e-07	2.1133629565405876e-05
N18	E11	1176	3463	7693	60343	3.1177246115271848e-245	5.418879375745096e-07	2.1675517502980388e-05
I70	I73	484	2250	2120	60343	3.17624873835314e-244	5.418879375745096e-07	2.2217405440554896e-05
I10	I50	2156	23806	3176	60343	1.0446057511498033e-242	5.418879375745096e-07	2.2759293378129404e-05
I25	I35	802	9731	1543	60343	5.304857262241971e-239	5.418879375745096e-07	2.3301181315703916e-05
K29	K63	641	3090	2880	60343	9.66554265264138e-238	5.418879375745096e-07	2.3843069253278424e-05
I10	I63	1625	23806	2219	60343	4.0361122237907825e-237	5.418879375745096e-07	2.4384957190852935e-05
J44	J96	355	4418	621	60343	4.0795962383625645e-235	5.418879375745096e-07	2.4926845128427443e-05
E78	I65	821	8722	1804	60343	2.4383028676432938e-228	5.418879375745096e-07	2.5468733066001955e-05
E14	I10	1520	2060	23806	60343	4.0348715370501453e-227	5.418879375745096e-07	2.6010621003576463e-05
F17	J44	474	1235	4418	60343	1.2530246701786822e-216	5.418879375745096e-07	2.655250894115097e-05
H25	H52	370	7405	519	60343	9.372678089977287e-216	5.418879375745096e-07	2.7094396878725483e-05
I34	I48	599	1229	7580	60343	1.276441730269712e-215	5.418879375745096e-07	2.763628481629999e-05
I63	I65	412	2219	1804	60343	3.498861122412966e-208	5.418879375745096e-07	2.8178172753874503e-05
E78	I20	745	8722	1630	60343	5.787822684170566e-208	5.418879375745096e-07	2.872006069144901e-05
