ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
F32	F43	217	707	1327	36516	9.551098686611644e-140	9.980039920159681e-06	9.980039920159681e-06
F43	F60	136	1327	363	36516	7.012578839146772e-100	9.980039920159681e-06	1.9960079840319362e-05
F32	F60	100	707	363	36516	1.316166451671136e-85	9.980039920159681e-06	2.994011976047904e-05
J34	M95	57	523	86	36516	1.610730062122605e-84	9.980039920159681e-06	3.9920159680638724e-05
J32	J34	71	252	523	36516	6.233482708678564e-71	9.980039920159681e-06	4.990019960079841e-05
K01	K07	84	560	398	36516	6.031329009500841e-70	9.980039920159681e-06	5.988023952095808e-05
E66	I10	51	646	129	36516	4.7329690030282926e-55	9.980039920159681e-06	6.986027944111777e-05
N13	N20	36	221	108	36516	2.8560748606180115e-53	9.980039920159681e-06	7.984031936127745e-05
F11	F19	33	75	243	36516	2.4354078287883863e-52	9.980039920159681e-06	8.982035928143712e-05
F32	F33	50	707	125	36516	2.5519500103837637e-52	9.980039920159681e-06	9.980039920159681e-05
K02	K04	33	164	107	36516	3.559119980774386e-52	9.980039920159681e-06	0.00010978043912175649
K21	K29	56	137	956	36516	8.552101587409053e-52	9.980039920159681e-06	0.00011976047904191617
H91	H93	36	133	194	36516	1.1333262783328502e-51	9.980039920159681e-06	0.00012974051896207586
F32	F50	82	707	489	36516	1.337476684624935e-51	9.980039920159681e-06	0.00013972055888223555
H65	J35	121	214	4805	36516	4.916947143640796e-51	9.980039920159681e-06	0.0001497005988023952
K29	K44	42	956	84	36516	8.732813491128952e-44	9.980039920159681e-06	0.0001596806387225549
N77	B37	17	19	114	36516	1.237417164887699e-41	9.980039920159681e-06	0.0001696606786427146
H50	H52	26	141	108	36516	8.367710185172799e-40	9.980039920159681e-06	0.00017964071856287425
F19	F60	42	243	363	36516	3.07616638788529e-39	9.980039920159681e-06	0.00018962075848303394
M51	M54	30	80	374	36516	3.521602351872538e-39	9.980039920159681e-06	0.00019960079840319363
H83	H93	23	53	194	36516	6.789168470680829e-39	9.980039920159681e-06	0.0002095808383233533
G80	G82	19	57	71	36516	1.3171481648917488e-38	9.980039920159681e-06	0.00021956087824351298
F33	F60	33	125	363	36516	1.4404740910724798e-37	9.980039920159681e-06	0.00022954091816367267
F43	F92	52	1327	146	36516	2.613604785701572e-37	9.980039920159681e-06	0.00023952095808383233
N20	N23	21	108	78	36516	4.6786815855489005e-36	9.980039920159681e-06	0.00024950099800399205
F43	F91	49	1327	137	36516	2.4812085530168685e-35	9.980039920159681e-06	0.0002594810379241517
F11	F13	19	75	76	36516	2.5354232285180924e-35	9.980039920159681e-06	0.0002694610778443114
F33	F43	47	125	1327	36516	4.130774656435978e-35	9.980039920159681e-06	0.0002794411177644711
F13	F19	24	76	243	36516	4.940568444333988e-34	9.980039920159681e-06	0.00028942115768463075
