ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
I20	I25	633	840	3321	22492	0.0	1.448225923244026e-06	4.344677769732078e-06
E78	I25	1209	2747	3321	22492	0.0	1.448225923244026e-06	1.448225923244026e-06
E78	I10	1945	2747	7516	22492	0.0	1.448225923244026e-06	2.896451846488052e-06
I21	I25	535	721	3321	22492	7.380291064364278e-296	1.448225923244026e-06	5.792903692976104e-06
I10	I25	2055	7516	3321	22492	2.1851222610349136e-292	1.448225923244026e-06	7.24112961622013e-06
F00	G30	106	107	271	22492	2.1933908156438492e-212	1.448225923244026e-06	8.689355539464156e-06
E11	I10	1363	2109	7516	22492	6.156701069552452e-209	1.448225923244026e-06	1.0137581462708182e-05
I48	I50	455	2065	1205	22492	6.073145900281261e-174	1.448225923244026e-06	1.1585807385952208e-05
H25	H35	321	2408	546	22492	2.200050613317696e-171	1.448225923244026e-06	1.3034033309196234e-05
I25	I50	568	3321	1205	22492	3.2117968790702764e-169	1.448225923244026e-06	1.448225923244026e-05
E78	I20	403	2747	840	22492	4.3228161871428186e-151	1.448225923244026e-06	1.5930485155684288e-05
K21	K44	151	554	395	22492	2.072388419249545e-142	1.448225923244026e-06	1.7378711078928312e-05
K21	K29	218	554	1272	22492	4.2795438569982546e-128	1.448225923244026e-06	1.8826937002172337e-05
E78	E79	403	2747	955	22492	5.510091928419526e-127	1.448225923244026e-06	2.0275162925416364e-05
K29	K44	181	1272	395	22492	8.362254074346936e-120	1.448225923244026e-06	2.1723388848660392e-05
E79	I10	657	955	7516	22492	2.504203552694473e-115	1.448225923244026e-06	2.3171614771904417e-05
E66	I10	540	730	7516	22492	6.4014971538584805e-115	1.448225923244026e-06	2.461984069514844e-05
I25	I48	692	3321	2065	22492	1.3023655551542037e-113	1.448225923244026e-06	2.606806661839247e-05
I34	I35	123	415	448	22492	1.685245183993836e-111	1.448225923244026e-06	2.7516292541636496e-05
E78	I21	325	2747	721	22492	3.533127228807431e-111	1.448225923244026e-06	2.896451846488052e-05
I42	I50	180	458	1205	22492	3.892478616195071e-109	1.448225923244026e-06	3.0412744388124545e-05
E11	E14	295	2109	823	22492	1.5386334226339068e-100	1.448225923244026e-06	3.1860970311368576e-05
H25	H52	118	2408	131	22492	1.6695425820289594e-99	1.448225923244026e-06	3.33091962346126e-05
I10	I20	573	7516	840	22492	7.482837865251892e-98	1.448225923244026e-06	3.4757422157856625e-05
H25	H40	201	2408	373	22492	1.7738472485236706e-96	1.448225923244026e-06	3.620564808110065e-05
I10	I48	1124	7516	2065	22492	1.602785596480032e-94	1.448225923244026e-06	3.7653874004344674e-05
K57	K63	187	1039	684	22492	1.5911111143072838e-93	1.448225923244026e-06	3.9102099927588705e-05
N13	N20	83	233	336	22492	4.199408561426298e-93	1.448225923244026e-06	4.055032585083273e-05
I70	I73	145	814	485	22492	7.188220293602574e-93	1.448225923244026e-06	4.199855177407675e-05
M17	M23	128	744	407	22492	8.45096802908114e-90	1.448225923244026e-06	4.3446777697320784e-05
M51	M54	118	408	628	22492	9.197203627273704e-87	1.448225923244026e-06	4.489500362056481e-05
I42	I48	198	458	2065	22492	3.387317028960311e-85	1.448225923244026e-06	4.634322954380883e-05
K29	K57	240	1272	1039	22492	2.0442572478255973e-84	1.448225923244026e-06	4.779145546705286e-05
E66	E78	288	730	2747	22492	3.0248828475593256e-81	1.448225923244026e-06	4.923968139029688e-05
I63	I64	134	721	547	22492	2.0382315743694015e-80	1.448225923244026e-06	5.068790731354091e-05
E14	I10	534	823	7516	22492	9.559780865984646e-79	1.448225923244026e-06	5.213613323678494e-05
I34	I48	181	415	2065	22492	1.4414454321862583e-78	1.448225923244026e-06	5.358435916002896e-05
N20	N23	54	336	86	22492	8.168820814889646e-78	1.448225923244026e-06	5.503258508327299e-05
M23	M94	50	407	61	22492	1.214878987103516e-77	1.448225923244026e-06	5.648081100651702e-05
I10	I63	482	7516	721	22492	1.758876813469316e-77	1.448225923244026e-06	5.792903692976104e-05
C78	C79	64	266	188	22492	6.0260712723004666e-77	1.448225923244026e-06	5.9377262853005066e-05
G46	I63	64	88	721	22492	1.7075496646866923e-76	1.448225923244026e-06	6.082548877624909e-05
N21	N40	112	143	2646	22492	5.757817239410066e-76	1.448225923244026e-06	6.227371469949311e-05
I20	I21	153	840	721	22492	1.046101994587471e-72	1.448225923244026e-06	6.372194062273715e-05
J43	J44	129	315	1389	22492	1.143548931563049e-72	1.448225923244026e-06	6.517016654598118e-05
M17	M22	63	744	90	22492	1.1952224794466212e-72	1.448225923244026e-06	6.66183924692252e-05
C34	C79	61	258	188	22492	1.209367799500374e-72	1.448225923244026e-06	6.806661839246923e-05
I26	I80	69	238	311	22492	2.5588255427882254e-72	1.448225923244026e-06	6.951484431571325e-05
E11	I25	613	2109	3321	22492	4.112006300393878e-71	1.448225923244026e-06	7.096307023895727e-05
I25	I35	224	3321	448	22492	8.29552774664059e-71	1.448225923244026e-06	7.24112961622013e-05
I07	I34	47	66	415	22492	2.8333501400304337e-67	1.448225923244026e-06	7.385952208544532e-05
N18	I10	452	699	7516	22492	7.331937803865321e-66	1.448225923244026e-06	7.530774800868935e-05
I63	I65	131	721	675	22492	2.92090635061018e-65	1.448225923244026e-06	7.675597393193338e-05
