ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
H65	J35	179	292	3094	31686	4.52030749214862e-105	1.7094017094017095e-05	1.7094017094017095e-05
J34	M95	80	737	124	31686	8.716218266057597e-100	1.7094017094017095e-05	3.418803418803419e-05
J32	J34	92	261	737	31686	9.608008922116436e-83	1.7094017094017095e-05	5.1282051282051286e-05
N47	N48	114	1694	283	31686	1.5574725627190576e-69	1.7094017094017095e-05	6.837606837606838e-05
H83	H93	41	113	189	31686	4.66746443001731e-63	1.7094017094017095e-05	8.547008547008547e-05
E66	I10	62	493	225	31686	3.3971151583515583e-59	1.7094017094017095e-05	0.00010256410256410257
K01	K07	47	283	158	31686	1.603474643508865e-58	1.7094017094017095e-05	0.00011965811965811967
H50	H52	32	154	102	31686	6.995842266495856e-50	1.7094017094017095e-05	0.00013675213675213676
F32	F43	62	244	643	31686	1.3968416138023796e-49	1.7094017094017095e-05	0.00015384615384615385
H91	H93	35	122	189	31686	1.4863779756018264e-49	1.7094017094017095e-05	0.00017094017094017094
F43	F60	50	643	151	31686	1.5791373729961237e-46	1.7094017094017095e-05	0.00018803418803418806
K21	K29	42	134	509	31686	2.3899033814157486e-42	1.7094017094017095e-05	0.00020512820512820514
G51	A69	26	170	69	31686	7.292825831739219e-42	1.7094017094017095e-05	0.00022222222222222223
K02	K04	28	177	100	31686	3.168394260969781e-40	1.7094017094017095e-05	0.00023931623931623935
F43	F91	52	643	220	31686	5.978151873076283e-40	1.7094017094017095e-05	0.0002564102564102564
K21	K44	22	134	55	31686	1.1317702334356879e-38	1.7094017094017095e-05	0.0002735042735042735
N13	N20	25	140	94	31686	4.4966532274641183e-38	1.7094017094017095e-05	0.00029059829059829064
E66	E78	33	493	98	31686	3.8456704013178264e-35	1.7094017094017095e-05	0.0003076923076923077
J34	J35	186	737	3094	31686	9.117915583235123e-35	1.7094017094017095e-05	0.0003247863247863248
G80	G82	17	49	71	31686	6.981054278843605e-34	1.7094017094017095e-05	0.0003418803418803419
N20	N23	18	94	50	31686	9.383220090760412e-34	1.7094017094017095e-05	0.000358974358974359
J30	J45	37	148	499	31686	1.107128606590745e-33	1.7094017094017095e-05	0.0003760683760683761
F81	F98	25	176	109	31686	1.329416958151684e-33	1.7094017094017095e-05	0.00039316239316239317
G44	H81	23	211	68	31686	1.5641878366905624e-33	1.7094017094017095e-05	0.0004102564102564103
C40	C41	13	31	29	31686	2.6695853670110712e-33	1.7094017094017095e-05	0.0004273504273504274
F19	F60	31	282	151	31686	3.067680182219398e-33	1.7094017094017095e-05	0.00044444444444444447
F81	F91	30	176	220	31686	6.101728797050299e-33	1.7094017094017095e-05	0.0004615384615384616
F90	F91	31	208	220	31686	4.044813433736643e-32	1.7094017094017095e-05	0.0004786324786324787
F43	F70	32	643	93	31686	8.66947751490274e-31	1.7094017094017095e-05	0.0004957264957264958
E66	K76	29	493	102	31686	1.3856363708110562e-28	1.7094017094017095e-05	0.0005128205128205128
N13	N23	17	140	50	31686	2.967711043358936e-28	1.7094017094017095e-05	0.0005299145299145299
F81	F92	24	176	154	31686	6.124163530918464e-28	1.7094017094017095e-05	0.000547008547008547
K29	K44	23	509	55	31686	3.836756267723599e-27	1.7094017094017095e-05	0.0005641025641025642
F91	F92	24	220	154	31686	1.5322169373031479e-25	1.7094017094017095e-05	0.0005811965811965813
H05	J01	16	39	207	31686	2.0165177138280335e-25	1.7094017094017095e-05	0.0005982905982905983
J32	J33	17	261	41	31686	2.775291960515117e-25	1.7094017094017095e-05	0.0006153846153846154
M51	M54	18	59	236	31686	1.2730263928443407e-24	1.7094017094017095e-05	0.0006324786324786325
K35	K65	35	3404	47	31686	1.4799557009777526e-24	1.7094017094017095e-05	0.0006495726495726496
C41	C78	8	29	10	31686	7.66196034127379e-24	1.7094017094017095e-05	0.0006666666666666668
H65	H90	20	292	79	31686	1.6472497135279213e-23	1.7094017094017095e-05	0.0006837606837606838
F12	F19	22	113	282	31686	2.395315959988607e-23	1.7094017094017095e-05	0.0007008547008547009
F81	F90	23	176	208	31686	2.8737125563771893e-23	1.7094017094017095e-05	0.000717948717948718
H66	H72	15	144	56	31686	4.772994255184505e-23	1.7094017094017095e-05	0.0007350427350427351
F91	F98	20	220	109	31686	5.879989054707454e-23	1.7094017094017095e-05	0.0007521367521367522
M22	M23	25	94	552	31686	8.320435654020214e-23	1.7094017094017095e-05	0.0007692307692307693
E10	E14	13	158	32	31686	2.2787140838582327e-22	1.7094017094017095e-05	0.0007863247863247863
M40	M42	9	19	42	31686	4.604406212494057e-22	1.7094017094017095e-05	0.0008034188034188035
H71	H90	13	63	79	31686	4.8234783569587e-22	1.7094017094017095e-05	0.0008205128205128206
F11	F19	19	82	282	31686	7.066306359326546e-22	1.7094017094017095e-05	0.0008376068376068377
M21	M24	17	113	138	31686	1.1726057515146306e-21	1.7094017094017095e-05	0.0008547008547008548
F20	F23	14	72	104	31686	1.7316134779202642e-21	1.7094017094017095e-05	0.0008717948717948718
K01	K09	14	283	30	31686	1.9033620768422583e-21	1.7094017094017095e-05	0.0008888888888888889
E78	E79	14	98	79	31686	2.9375250159533177e-21	1.7094017094017095e-05	0.000905982905982906
N44	N50	22	374	107	31686	3.2139595189103233e-21	1.7094017094017095e-05	0.0009230769230769232
F32	F60	21	244	151	31686	1.8653889281238882e-20	1.7094017094017095e-05	0.0009401709401709403
K60	K61	12	52	94	31686	4.1969671698325176e-20	1.7094017094017095e-05	0.0009572649572649574
E78	I10	17	98	225	31686	4.427505334641506e-19	1.7094017094017095e-05	0.0009743589743589744
D50	K50	12	65	91	31686	5.270213605758324e-19	1.7094017094017095e-05	0.0009914529914529916
E23	E34	12	37	176	31686	9.679588226080886e-19	1.7094017094017095e-05	0.0010085470085470086
F19	F43	36	282	643	31686	1.7694839392378364e-18	1.7094017094017095e-05	0.0010256410256410256
J45	L20	20	499	85	31686	3.2921016067076358e-18	1.7094017094017095e-05	0.0010427350427350429
E30	E34	11	29	176	31686	3.589041442678193e-18	1.7094017094017095e-05	0.0010598290598290599
F12	F60	15	113	151	31686	8.847092542919378e-18	1.7094017094017095e-05	0.001076923076923077
F80	F81	11	33	176	31686	1.9696339808694104e-17	1.7094017094017095e-05	0.001094017094017094
F60	F91	18	151	220	31686	2.795481256988492e-17	1.7094017094017095e-05	0.0011111111111111111
G82	G93	10	71	54	31686	3.643877242103333e-17	1.7094017094017095e-05	0.0011282051282051283
K02	K08	11	177	36	31686	6.421994609920694e-17	1.7094017094017095e-05	0.0011452991452991453
M40	M41	8	19	79	31686	7.661432634575081e-17	1.7094017094017095e-05	0.0011623931623931626
M24	M65	13	138	88	31686	1.0345793855000149e-16	1.7094017094017095e-05	0.0011794871794871796
F10	F43	85	1556	643	31686	1.0366540332129934e-16	1.7094017094017095e-05	0.0011965811965811966
F43	F92	26	643	154	31686	1.0417241230337099e-16	1.7094017094017095e-05	0.0012136752136752138
N43	K40	27	185	583	31686	1.0629336674843959e-16	1.7094017094017095e-05	0.0012307692307692308
F70	F91	15	93	220	31686	1.2568658732361435e-16	1.7094017094017095e-05	0.001247863247863248
A15	A16	9	39	70	31686	1.4762002622890982e-16	1.7094017094017095e-05	0.001264957264957265
E86	A09	27	127	891	31686	1.85955148421303e-16	1.7094017094017095e-05	0.001282051282051282
F41	F45	16	145	183	31686	3.1854013603940246e-16	1.7094017094017095e-05	0.0012991452991452993
I30	I40	7	21	40	31686	3.3661646831737367e-16	1.7094017094017095e-05	0.0013162393162393163
G40	G82	19	677	71	31686	4.4082492228863363e-16	1.7094017094017095e-05	0.0013333333333333335
H50	H53	12	154	67	31686	5.353902752465675e-16	1.7094017094017095e-05	0.0013504273504273505
H33	H52	10	49	102	31686	5.624364898512406e-16	1.7094017094017095e-05	0.0013675213675213675
D69	D70	9	99	34	31686	9.609727543310471e-16	1.7094017094017095e-05	0.0013846153846153847
E86	A08	18	127	322	31686	9.958852238956136e-16	1.7094017094017095e-05	0.0014017094017094018
L03	L60	32	294	586	31686	1.078794215828266e-15	1.7094017094017095e-05	0.001418803418803419
F32	F33	11	244	35	31686	1.596015497456143e-15	1.7094017094017095e-05	0.001435897435897436
F70	F90	14	93	208	31686	1.6680385393259713e-15	1.7094017094017095e-05	0.0014529914529914532
F81	F82	10	176	33	31686	1.7893985485993405e-15	1.7094017094017095e-05	0.0014700854700854702
J00	J20	16	124	240	31686	1.866116720244266e-15	1.7094017094017095e-05	0.0014871794871794872
B18	F19	13	56	282	31686	2.237233347995147e-15	1.7094017094017095e-05	0.0015042735042735044
F43	F90	28	643	208	31686	2.923595732946319e-15	1.7094017094017095e-05	0.0015213675213675215
F12	F23	12	113	104	31686	3.0518320474688563e-15	1.7094017094017095e-05	0.0015384615384615387
F13	F19	11	34	282	31686	5.445885706513879e-15	1.7094017094017095e-05	0.0015555555555555557
K00	K01	11	34	283	31686	5.662327180617398e-15	1.7094017094017095e-05	0.0015726495726495727
N44	N45	21	374	183	31686	6.287353629273118e-15	1.7094017094017095e-05	0.00158974358974359
F10	F32	45	1556	244	31686	1.492968963587793e-14	1.7094017094017095e-05	0.001606837606837607
F11	F13	8	82	34	31686	2.4348602256318264e-14	1.7094017094017095e-05	0.0016239316239316241
F19	B17	10	282	30	31686	6.824417807833968e-14	1.7094017094017095e-05	0.0016410256410256412
M23	M25	25	552	214	31686	7.991718291362636e-14	1.7094017094017095e-05	0.0016581196581196582
N18	D64	6	20	39	31686	8.888998494153307e-14	1.7094017094017095e-05	0.0016752136752136754
F12	F20	10	113	72	31686	9.870301947760901e-14	1.7094017094017095e-05	0.0016923076923076924
M13	M25	11	58	214	31686	1.7757824105209846e-13	1.7094017094017095e-05	0.0017094017094017096
K04	K08	8	100	36	31686	2.0803001194694868e-13	1.7094017094017095e-05	0.0017264957264957266
G40	G93	15	677	54	31686	3.0323079924069956e-13	1.7094017094017095e-05	0.0017435897435897436
F10	F60	33	1556	151	31686	3.504268308669401e-13	1.7094017094017095e-05	0.0017606837606837609
F11	F14	6	82	13	31686	4.215628215418779e-13	1.7094017094017095e-05	0.0017777777777777779
H35	H53	7	32	67	31686	4.4164870920157167e-13	1.7094017094017095e-05	0.001794871794871795
F71	F84	6	24	44	31686	6.638505292978022e-13	1.7094017094017095e-05	0.001811965811965812
C40	D70	6	31	34	31686	6.915744113385828e-13	1.7094017094017095e-05	0.001829059829059829
E86	J06	15	127	286	31686	7.030767038130665e-13	1.7094017094017095e-05	0.0018461538461538463
F43	F98	19	643	109	31686	7.75881803958113e-13	1.7094017094017095e-05	0.0018632478632478633
M42	M51	7	42	59	31686	1.3764378921827275e-12	1.7094017094017095e-05	0.0018803418803418806
F43	F81	23	643	176	31686	1.6703939144577182e-12	1.7094017094017095e-05	0.0018974358974358976
