ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
K21	K29	494	1365	3211	88645	0.0	1.2263919548687761e-06	1.2263919548687761e-06
K21	K44	370	1365	1022	88645	0.0	1.2263919548687761e-06	2.4527839097375523e-06
M51	M54	883	2921	4117	88645	0.0	1.2263919548687761e-06	9.811135638950209e-06
E78	I10	935	2343	5143	88645	0.0	1.2263919548687761e-06	8.584743684081434e-06
J32	J34	323	867	1065	88645	0.0	1.2263919548687761e-06	7.358351729212656e-06
G55	M51	284	363	2921	88645	0.0	1.2263919548687761e-06	6.131959774343881e-06
N13	N20	313	690	1048	88645	0.0	1.2263919548687761e-06	4.9055678194751045e-06
E66	I10	1026	2967	5143	88645	0.0	1.2263919548687761e-06	1.3490311503556537e-05
K29	K44	469	3211	1022	88645	0.0	1.2263919548687761e-06	1.2263919548687762e-05
N92	D25	1641	7478	5002	88645	0.0	1.2263919548687761e-06	1.1037527593818985e-05
E11	I10	566	1175	5143	88645	0.0	1.2263919548687761e-06	3.679175864606328e-06
E11	E66	394	1175	2967	88645	1.183904553391887e-279	1.2263919548687761e-06	1.4716703458425313e-05
M23	M94	243	2862	356	88645	1.1061621643211053e-273	1.2263919548687761e-06	1.594309541329409e-05
I21	I25	161	277	664	88645	7.110317735461539e-272	1.2263919548687761e-06	1.7169487368162867e-05
F10	F33	420	1766	2374	88645	7.824794432364507e-272	1.2263919548687761e-06	1.839587932303164e-05
F32	F33	533	3279	2374	88645	2.756821019923665e-261	1.2263919548687761e-06	1.9622271277900418e-05
N84	N92	847	2749	7478	88645	3.687456126492367e-260	1.2263919548687761e-06	2.0848663232769195e-05
F33	F43	420	2374	2003	88645	3.507115188009357e-248	1.2263919548687761e-06	2.207505518763797e-05
F10	K70	172	1766	228	88645	2.321033220710535e-243	1.2263919548687761e-06	2.3301447142506746e-05
N20	N23	170	1048	327	88645	2.6341082772203695e-238	1.2263919548687761e-06	2.4527839097375523e-05
F33	F60	251	2374	595	88645	2.6572315075983823e-230	1.2263919548687761e-06	2.5754231052244297e-05
F10	F17	347	1766	2013	88645	5.418201012176048e-218	1.2263919548687761e-06	2.6980623007113074e-05
E78	F17	387	2343	2013	88645	2.4209435726428596e-215	1.2263919548687761e-06	2.820701496198185e-05
F13	F33	232	543	2374	88645	3.216422178281194e-214	1.2263919548687761e-06	2.9433406916850625e-05
C78	C79	120	379	280	88645	1.1669386623292658e-212	1.2263919548687761e-06	3.0659798871719406e-05
F33	F41	325	2374	1346	88645	1.928170306728042e-210	1.2263919548687761e-06	3.188619082658818e-05
N85	N92	542	1474	7478	88645	1.0624979013469275e-204	1.2263919548687761e-06	3.3112582781456954e-05
E66	E78	445	2967	2343	88645	3.7301678749901554e-203	1.2263919548687761e-06	3.4338974736325734e-05
F10	F43	332	1766	2003	88645	1.9052896825581297e-202	1.2263919548687761e-06	3.556536669119451e-05
F32	F41	360	3279	1346	88645	2.2650260964260176e-201	1.2263919548687761e-06	3.679175864606328e-05
F32	F43	429	3279	2003	88645	1.0718742152180225e-199	1.2263919548687761e-06	3.801815060093206e-05
F10	F13	202	1766	543	88645	8.56347369700265e-198	1.2263919548687761e-06	3.9244542555800836e-05
M17	M23	262	745	2862	88645	1.662462308004228e-194	1.2263919548687761e-06	4.047093451066961e-05
E78	I25	234	2343	664	88645	6.633225226826137e-194	1.2263919548687761e-06	4.169732646553839e-05
F10	F32	395	1766	3279	88645	1.4206143600887885e-190	1.2263919548687761e-06	4.2923718420407164e-05
E11	E78	284	1175	2343	88645	6.585405588783968e-185	1.2263919548687761e-06	4.415011037527594e-05
I10	I25	298	5143	664	88645	7.201777856100801e-185	1.2263919548687761e-06	4.537650233014472e-05
M42	M54	232	450	4117	88645	4.7950243066817194e-183	1.2263919548687761e-06	4.660289428501349e-05
F17	J44	191	2013	551	88645	6.522220718093192e-169	1.2263919548687761e-06	4.7829286239882266e-05
M53	M54	302	940	4117	88645	1.7102225942587412e-165	1.2263919548687761e-06	4.905567819475105e-05
F33	F45	230	2374	833	88645	6.100047359978492e-162	1.2263919548687761e-06	5.028207014961982e-05
M47	M54	268	762	4117	88645	3.979883611739111e-158	1.2263919548687761e-06	5.1508462104488595e-05
F10	F60	173	1766	595	88645	1.2186158468522131e-147	1.2263919548687761e-06	5.2734854059357375e-05
F43	F60	180	2003	595	88645	2.577398995629784e-147	1.2263919548687761e-06	5.396124601422615e-05
F17	I10	457	2013	5143	88645	7.281496525378039e-145	1.2263919548687761e-06	5.518763796909492e-05
N13	N23	108	690	327	88645	3.7517104044945883e-144	1.2263919548687761e-06	5.64140299239637e-05
J34	M95	96	1065	160	88645	1.0623744368618338e-141	1.2263919548687761e-06	5.764042187883248e-05
G54	M54	142	212	4117	88645	2.9041635793611164e-135	1.2263919548687761e-06	5.886681383370125e-05
F13	F60	113	543	595	88645	5.549882574729418e-133	1.2263919548687761e-06	6.009320578857003e-05
M22	M23	138	261	2862	88645	1.775201133476728e-132	1.2263919548687761e-06	6.131959774343881e-05
F17	F32	349	2013	3279	88645	1.7135398286212252e-131	1.2263919548687761e-06	6.254598969830758e-05
E66	K76	235	2967	988	88645	7.936441717618628e-128	1.2263919548687761e-06	6.377238165317636e-05
M42	M47	111	450	762	88645	6.515866136553972e-127	1.2263919548687761e-06	6.499877360804514e-05
M19	M75	160	637	1760	88645	1.5899593651012474e-125	1.2263919548687761e-06	6.622516556291391e-05
M42	M51	166	450	2921	88645	2.145003561767698e-125	1.2263919548687761e-06	6.745155751778269e-05
C50	C79	135	2769	280	88645	2.409472539215145e-124	1.2263919548687761e-06	6.867794947265147e-05
I26	I80	94	424	464	88645	4.89940545972501e-124	1.2263919548687761e-06	6.990434142752024e-05
N80	N94	144	1350	628	88645	2.9922043283930566e-123	1.2263919548687761e-06	7.113073338238902e-05
H91	H93	96	502	436	88645	7.922499603124714e-123	1.2263919548687761e-06	7.23571253372578e-05
E66	G47	207	2967	795	88645	8.552807367241668e-121	1.2263919548687761e-06	7.358351729212656e-05
N80	D25	332	1350	5002	88645	1.781035343190675e-118	1.2263919548687761e-06	7.480990924699534e-05
M23	M24	152	2862	409	88645	1.0307182646417258e-116	1.2263919548687761e-06	7.603630120186412e-05
F33	F61	112	2374	213	88645	2.5109288576752356e-116	1.2263919548687761e-06	7.726269315673289e-05
F17	F33	280	2013	2374	88645	2.4256456425113726e-115	1.2263919548687761e-06	7.848908511160167e-05
K29	K63	242	3211	1140	88645	2.790000435378386e-112	1.2263919548687761e-06	7.971547706647045e-05
F32	F45	210	3279	833	88645	4.5879109614785104e-111	1.2263919548687761e-06	8.094186902133922e-05
N18	I10	165	343	5143	88645	1.688441170027995e-108	1.2263919548687761e-06	8.2168260976208e-05
F41	F43	208	1346	2003	88645	7.63458813789114e-108	1.2263919548687761e-06	8.339465293107678e-05
F13	F41	125	543	1346	88645	2.907378502760934e-107	1.2263919548687761e-06	8.462104488594555e-05
N92	N94	253	7478	628	88645	1.3081567991346794e-105	1.2263919548687761e-06	8.584743684081433e-05
E66	F17	298	2967	2013	88645	6.743516819223261e-105	1.2263919548687761e-06	8.707382879568311e-05
J32	J33	71	867	139	88645	2.7798462713720694e-104	1.2263919548687761e-06	8.830022075055188e-05
E78	K76	190	2343	988	88645	8.01892599189219e-104	1.2263919548687761e-06	8.952661270542066e-05
B98	K29	75	81	3211	88645	9.5034787387427e-101	1.2263919548687761e-06	9.075300466028944e-05
C77	C78	67	251	379	88645	2.0500458656712516e-100	1.2263919548687761e-06	9.19793966151582e-05
F32	I10	522	3279	5143	88645	2.7976918207038203e-100	1.2263919548687761e-06	9.320578857002699e-05
I20	I25	82	320	664	88645	3.8299940979411374e-100	1.2263919548687761e-06	9.443218052489577e-05
I10	K76	263	5143	988	88645	1.688171438313923e-99	1.2263919548687761e-06	9.565857247976453e-05
F32	F60	170	3279	595	88645	1.932200272212988e-99	1.2263919548687761e-06	9.688496443463331e-05
E03	I10	353	1710	5143	88645	9.369091319018132e-99	1.2263919548687761e-06	9.81113563895021e-05
C73	E89	56	334	141	88645	1.0179728317779123e-98	1.2263919548687761e-06	9.933774834437086e-05
F13	F43	135	543	2003	88645	8.345803202738964e-98	1.2263919548687761e-06	0.00010056414029923964
M47	M51	178	762	2921	88645	2.1097782304367913e-96	1.2263919548687761e-06	0.00010179053225410842
K80	K85	129	3204	339	88645	1.3977095571457046e-94	1.2263919548687761e-06	0.00010301692420897719
M50	M53	114	767	940	88645	6.420701114144036e-93	1.2263919548687761e-06	0.00010424331616384597
F17	I25	141	2013	664	88645	8.657713803525146e-92	1.2263919548687761e-06	0.00010546970811871475
N92	D50	376	7478	1419	88645	9.987085636654458e-92	1.2263919548687761e-06	0.00010669610007358352
F13	F32	156	543	3279	88645	1.1088462584403867e-91	1.2263919548687761e-06	0.0001079224920284523
K80	K81	125	3204	329	88645	1.410559493348605e-91	1.2263919548687761e-06	0.00010914888398332108
K29	K76	202	3211	988	88645	1.733691609152674e-90	1.2263919548687761e-06	0.00011037527593818985
