ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
K02	K04	467	1993	630	54727	0.0	4.921259842519685e-06	4.921259842519685e-06
E86	A08	808	1434	5304	54727	0.0	4.921259842519685e-06	1.4763779527559054e-05
H65	J35	3941	5121	11081	54727	0.0	4.921259842519685e-06	9.84251968503937e-06
N47	N48	543	7696	819	54727	6.980093170434643e-262	4.921259842519685e-06	1.968503937007874e-05
N13	N39	185	613	1022	54727	2.032675035639384e-169	4.921259842519685e-06	2.4606299212598425e-05
J00	J20	560	2288	3695	54727	1.508328410158955e-168	4.921259842519685e-06	2.9527559055118107e-05
F41	K02	130	154	1993	54727	4.961774243474422e-162	4.921259842519685e-06	3.4448818897637796e-05
N43	K40	255	850	2228	54727	3.9426422651819534e-147	4.921259842519685e-06	3.937007874015748e-05
H50	H52	86	436	141	54727	1.874511303693513e-145	4.921259842519685e-06	4.429133858267716e-05
J34	J35	217	249	11081	54727	1.0612664369224796e-114	4.921259842519685e-06	4.921259842519685e-05
E86	A09	364	1434	3647	54727	1.8395501718754473e-114	4.921259842519685e-06	5.413385826771653e-05
J18	J20	446	2228	3695	54727	6.950720491652987e-100	4.921259842519685e-06	5.9055118110236214e-05
E87	A08	206	405	5304	54727	4.453685790765202e-99	4.921259842519685e-06	6.39763779527559e-05
F40	K02	73	80	1993	54727	6.474228689518419e-97	4.921259842519685e-06	6.889763779527559e-05
A08	L22	268	5304	680	54727	6.714140979313412e-96	4.921259842519685e-06	7.381889763779527e-05
E86	E87	121	1434	405	54727	2.121730689914599e-91	4.921259842519685e-06	7.874015748031496e-05
J20	J31	206	3695	705	54727	4.57080242273377e-75	4.921259842519685e-06	8.366141732283464e-05
J05	J31	67	274	705	54727	7.536064581312735e-65	4.921259842519685e-06	8.858267716535432e-05
H66	J20	322	1711	3695	54727	9.687408780297156e-65	4.921259842519685e-06	9.350393700787402e-05
K40	K42	115	2228	448	54727	4.478154981600045e-58	4.921259842519685e-06	9.84251968503937e-05
K02	K12	83	1993	237	54727	7.915205187441645e-58	4.921259842519685e-06	0.00010334645669291338
H66	J00	227	1711	2288	54727	2.7869298224539384e-54	4.921259842519685e-06	0.00010826771653543306
H65	H90	105	5121	202	54727	1.0401509762533157e-53	4.921259842519685e-06	0.00011318897637795275
B37	J20	243	1224	3695	54727	4.070936182614428e-53	4.921259842519685e-06	0.00011811023622047243
N13	N28	40	613	93	54727	4.9633120968506645e-53	4.921259842519685e-06	0.00012303149606299212
G51	A69	23	83	53	54727	3.0224891041656267e-52	4.921259842519685e-06	0.0001279527559055118
H50	H53	33	436	75	54727	2.4231463709618278e-49	4.921259842519685e-06	0.0001328740157480315
B37	A08	293	1224	5304	54727	3.497572739070241e-49	4.921259842519685e-06	0.00013779527559055118
E86	J06	170	1434	1775	54727	1.2491608718099601e-48	4.921259842519685e-06	0.00014271653543307085
F80	F83	34	210	181	54727	1.935326242219285e-47	4.921259842519685e-06	0.00014763779527559055
N10	N39	52	185	1022	54727	1.1571187342882734e-45	4.921259842519685e-06	0.00015255905511811022
J15	J20	150	610	3695	54727	1.3817296726582376e-44	4.921259842519685e-06	0.00015748031496062991
J00	A08	436	2288	5304	54727	2.6168346873262126e-44	4.921259842519685e-06	0.0001624015748031496
J00	L22	123	2288	680	54727	3.0278419814777017e-43	4.921259842519685e-06	0.00016732283464566928
J18	J45	149	2228	1012	54727	2.4280794514016027e-42	4.921259842519685e-06	0.00017224409448818897
F81	F90	27	110	204	54727	1.2723150597784145e-41	4.921259842519685e-06	0.00017716535433070864
N39	B96	33	1022	59	54727	1.3378474587811684e-41	4.921259842519685e-06	0.00018208661417322834
J20	L22	153	3695	680	54727	2.0306381922793956e-40	4.921259842519685e-06	0.00018700787401574803
F81	F98	27	110	227	54727	2.661856319876942e-40	4.921259842519685e-06	0.0001919291338582677
J30	J45	44	151	1012	54727	8.984732797967198e-40	4.921259842519685e-06	0.0001968503937007874
G80	G82	20	92	73	54727	1.4113478785839996e-39	4.921259842519685e-06	0.00020177165354330707
B37	J00	163	1224	2288	54727	3.531944998817589e-39	4.921259842519685e-06	0.00020669291338582676
L22	A09	148	680	3647	54727	5.178942049241322e-38	4.921259842519685e-06	0.00021161417322834646
H52	H53	21	141	75	54727	1.683232845032276e-37	4.921259842519685e-06	0.00021653543307086613
B97	J20	60	122	3695	54727	2.1131069267316753e-37	4.921259842519685e-06	0.00022145669291338582
B37	L22	83	1224	680	54727	4.095260992333807e-36	4.921259842519685e-06	0.0002263779527559055
M21	M24	14	64	28	54727	7.662610413654284e-35	4.921259842519685e-06	0.0002312992125984252
J00	J18	224	2288	2228	54727	3.570724010299032e-34	4.921259842519685e-06	0.00023622047244094486
H10	J00	92	488	2288	54727	4.41114996656111e-34	4.921259842519685e-06	0.00024114173228346455
F83	G40	38	181	743	54727	1.2709976465217681e-33	4.921259842519685e-06	0.00024606299212598425
N10	N13	36	185	613	54727	1.3144697710115128e-33	4.921259842519685e-06	0.00025098425196850394
H66	H70	36	1711	78	54727	2.8168627564293603e-33	4.921259842519685e-06	0.0002559055118110236
J45	L20	63	1012	533	54727	1.9002728084374574e-31	4.921259842519685e-06	0.0002608267716535433
F83	F90	24	181	204	54727	3.8696183619780824e-30	4.921259842519685e-06	0.000265748031496063
H90	H91	21	202	113	54727	7.297898320954225e-30	4.921259842519685e-06	0.0002706692913385827
F81	F82	18	110	114	54727	2.2696200023336965e-29	4.921259842519685e-06	0.00027559055118110237
B37	A09	193	1224	3647	54727	4.4615938706819425e-29	4.921259842519685e-06	0.000280511811023622
J31	J44	69	705	1025	54727	5.995111542954334e-29	4.921259842519685e-06	0.0002854330708661417
K60	K61	18	118	115	54727	1.0419513946344089e-28	4.921259842519685e-06	0.0002903543307086614
H66	J03	145	1711	1667	54727	1.8017814825027722e-28	4.921259842519685e-06	0.0002952755905511811
I45	I47	11	30	39	54727	2.749161831300486e-28	4.921259842519685e-06	0.0003001968503937008
F80	F81	20	210	110	54727	6.158416206666659e-28	4.921259842519685e-06	0.00030511811023622044
C71	D43	10	39	22	54727	6.1594476272155966e-27	4.921259842519685e-06	0.00031003937007874013
J18	J44	123	2228	1025	54727	1.2761077401929494e-26	4.921259842519685e-06	0.00031496062992125983
D50	A08	154	643	5304	54727	2.2136074366389883e-26	4.921259842519685e-06	0.0003198818897637795
N12	N13	20	51	613	54727	3.9850048740267607e-26	4.921259842519685e-06	0.0003248031496062992
K02	K08	32	1993	77	54727	6.756101363345446e-26	4.921259842519685e-06	0.00032972440944881886
F80	F82	19	210	114	54727	7.985600132387342e-26	4.921259842519685e-06	0.00033464566929133856
J02	J20	131	723	3695	54727	3.8336226846049264e-25	4.921259842519685e-06	0.00033956692913385825
B37	J18	133	1224	2228	54727	1.3401231226497767e-24	4.921259842519685e-06	0.00034448818897637795
H66	J18	165	1711	2228	54727	1.4194799634002106e-24	4.921259842519685e-06	0.00034940944881889764
H66	J02	83	1711	723	54727	3.0446074255337758e-24	4.921259842519685e-06	0.0003543307086614173
H61	J35	97	177	11081	54727	3.7434570989788834e-24	4.921259842519685e-06	0.000359251968503937
J20	A08	543	3695	5304	54727	7.343071399947118e-24	4.921259842519685e-06	0.0003641732283464567
E87	A09	89	405	3647	54727	1.0682925936705762e-23	4.921259842519685e-06	0.00036909448818897637
H10	J20	100	488	3695	54727	1.4129252086006297e-23	4.921259842519685e-06	0.00037401574803149607
F91	F92	11	72	39	54727	1.4912933872637005e-23	4.921259842519685e-06	0.0003789370078740157
F91	F98	16	72	227	54727	1.5038472308245863e-23	4.921259842519685e-06	0.0003838582677165354
H10	H11	13	488	18	54727	1.580313839570498e-23	4.921259842519685e-06	0.0003887795275590551
F82	F98	18	114	227	54727	1.875082907594745e-23	4.921259842519685e-06	0.0003937007874015748
H66	J06	140	1711	1775	54727	1.9475748113690494e-23	4.921259842519685e-06	0.0003986220472440945
F70	F83	13	40	181	54727	4.065384146319689e-23	4.921259842519685e-06	0.00040354330708661414
H90	J35	104	202	11081	54727	5.907435838640575e-23	4.921259842519685e-06	0.00040846456692913383
J31	K52	88	705	2056	54727	8.899156442977072e-23	4.921259842519685e-06	0.0004133858267716535
D50	J20	116	643	3695	54727	2.931276069456776e-22	4.921259842519685e-06	0.0004183070866141732
J00	J04	148	2288	1492	54727	3.2752541884274317e-22	4.921259842519685e-06	0.0004232283464566929
N12	N39	20	51	1022	54727	9.95177141327673e-22	4.921259842519685e-06	0.00042814960629921256
H65	J34	77	5121	249	54727	1.0903142730251004e-21	4.921259842519685e-06	0.00043307086614173226
K35	K65	16	901	29	54727	1.419676582941971e-21	4.921259842519685e-06	0.00043799212598425195
G40	G80	22	743	92	54727	2.327063146107195e-21	4.921259842519685e-06	0.00044291338582677165
