ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
F00	G30	405	407	808	40236	0.0	8.276090374906895e-07	8.276090374906895e-07
I21	I25	500	724	3924	40236	0.0	8.276090374906895e-07	1.655218074981379e-06
E78	I25	1453	5286	3924	40236	0.0	8.276090374906895e-07	2.4828271124720683e-06
H25	H35	779	5894	1290	40236	0.0	8.276090374906895e-07	3.310436149962758e-06
E11	I10	2837	3805	16021	40236	0.0	8.276090374906895e-07	4.138045187453447e-06
I10	I25	2837	16021	3924	40236	0.0	8.276090374906895e-07	4.9656542249441365e-06
I20	I25	705	1138	3924	40236	0.0	8.276090374906895e-07	5.793263262434826e-06
I48	I50	815	3584	1954	40236	0.0	8.276090374906895e-07	6.620872299925516e-06
E78	I10	4029	5286	16021	40236	0.0	8.276090374906895e-07	7.448481337416205e-06
E66	I10	1655	2054	16021	40236	0.0	8.276090374906895e-07	8.276090374906894e-06
M17	M22	295	2779	338	40236	3.7983428124283263e-296	8.276090374906895e-07	9.103699412397583e-06
I10	I48	2399	16021	3584	40236	6.908502287187899e-259	8.276090374906895e-07	9.931308449888273e-06
I34	I35	266	865	813	40236	1.0809288391779635e-245	8.276090374906895e-07	1.0758917487378963e-05
H25	H52	342	5894	382	40236	6.406023384777431e-238	8.276090374906895e-07	1.1586526524869652e-05
I25	I50	704	3924	1954	40236	8.363303838394688e-233	8.276090374906895e-07	1.2414135562360342e-05
K29	K44	400	2559	932	40236	8.27282543596327e-231	8.276090374906895e-07	1.3241744599851031e-05
K21	K44	245	847	932	40236	3.565165482407214e-201	8.276090374906895e-07	1.406935363734172e-05
I25	I48	938	3924	3584	40236	2.6941800924871513e-198	8.276090374906895e-07	1.489696267483241e-05
I07	I34	139	191	865	40236	1.5121761495098058e-190	8.276090374906895e-07	1.57245717123231e-05
M51	M54	363	1020	2393	40236	1.0617202861660462e-185	8.276090374906895e-07	1.6552180749813788e-05
I34	I48	395	865	3584	40236	3.348121072854266e-184	8.276090374906895e-07	1.737978978730448e-05
E11	E14	545	3805	1518	40236	5.199032240457266e-183	8.276090374906895e-07	1.8207398824795167e-05
H25	H40	457	5894	784	40236	7.3666356092783155e-180	8.276090374906895e-07	1.9035007862285858e-05
E78	E79	545	5286	1171	40236	2.6982051894399847e-177	8.276090374906895e-07	1.9862616899776546e-05
K21	K29	325	847	2559	40236	4.283996786569096e-168	8.276090374906895e-07	2.0690225937267237e-05
E79	I10	914	1171	16021	40236	1.9572466030318357e-161	8.276090374906895e-07	2.1517834974757925e-05
E11	I25	907	3805	3924	40236	3.183595531033597e-161	8.276090374906895e-07	2.2345444012248616e-05
E66	E78	734	2054	5286	40236	1.3545701309559244e-159	8.276090374906895e-07	2.3173053049739304e-05
M17	M23	332	2779	871	40236	1.8666611512136033e-159	8.276090374906895e-07	2.4000662087229996e-05
K57	K63	323	2363	960	40236	9.959701907146322e-158	8.276090374906895e-07	2.4828271124720683e-05
K29	K57	528	2559	2363	40236	1.0067877770733847e-155	8.276090374906895e-07	2.5655880162211375e-05
I10	I20	880	16021	1138	40236	1.0649897095020671e-150	8.276090374906895e-07	2.6483489199702063e-05
E78	I20	502	5286	1138	40236	1.0960793257131268e-150	8.276090374906895e-07	2.731109823719275e-05
I34	I50	275	865	1954	40236	4.6990229512112315e-148	8.276090374906895e-07	2.813870727468344e-05
N13	N20	96	254	273	40236	1.3891305022245587e-145	8.276090374906895e-07	2.896631631217413e-05
E14	I10	1087	1518	16021	40236	3.8269307747342937e-144	8.276090374906895e-07	2.979392534966482e-05
E11	E66	574	3805	2054	40236	1.767504775553198e-135	8.276090374906895e-07	3.062153438715551e-05
I42	I50	205	515	1954	40236	9.949210431554809e-132	8.276090374906895e-07	3.14491434246462e-05
M54	M81	580	2393	3389	40236	2.58608454549053e-130	8.276090374906895e-07	3.227675246213689e-05
F32	I10	1448	2261	16021	40236	1.7761118479797347e-126	8.276090374906895e-07	3.3104361499627576e-05
