ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J32	J34	279	643	1456	53633	1.0745399901155423e-263	5.065856129685917e-06	5.065856129685917e-06
J34	M95	212	1456	317	53633	1.4012043162953182e-254	5.065856129685917e-06	1.0131712259371834e-05
F11	F13	122	300	249	53633	1.6433200211809056e-214	5.065856129685917e-06	1.5197568389057751e-05
N13	N20	183	619	578	53633	2.233720208380412e-214	5.065856129685917e-06	2.0263424518743667e-05
F32	F60	278	1482	955	53633	6.904211410694314e-204	5.065856129685917e-06	2.5329280648429583e-05
N80	N97	286	1328	1365	53633	9.344833924999865e-181	5.065856129685917e-06	3.0395136778115502e-05
F10	F60	205	950	955	53633	2.2453731001570385e-160	5.065856129685917e-06	3.546099290780142e-05
N20	N23	120	578	288	53633	1.5328911333416942e-159	5.065856129685917e-06	4.0526849037487334e-05
H91	H93	105	337	359	53633	2.331600315553359e-147	5.065856129685917e-06	4.559270516717325e-05
F43	F60	226	1470	955	53633	1.5494913960346123e-143	5.065856129685917e-06	5.0658561296859166e-05
N77	B37	62	64	281	53633	5.604916884993863e-142	5.065856129685917e-06	5.572441742654508e-05
F32	F43	270	1482	1470	53633	9.138209289832688e-142	5.065856129685917e-06	6.0790273556231004e-05
K29	K44	158	1751	340	53633	2.2731470342654334e-140	5.065856129685917e-06	6.585612968591691e-05
F33	F60	152	526	955	53633	1.3790673821868517e-138	5.065856129685917e-06	7.092198581560284e-05
N97	E28	138	1365	318	53633	2.0863590262459124e-132	5.065856129685917e-06	7.598784194528875e-05
K21	K29	155	436	1751	53633	6.908202880690971e-116	5.065856129685917e-06	8.105369807497467e-05
F11	F19	89	300	425	53633	1.1861056014411186e-114	5.065856129685917e-06	8.611955420466059e-05
B18	F11	73	207	300	53633	2.0820712607271856e-112	5.065856129685917e-06	9.11854103343465e-05
F19	F60	113	425	955	53633	5.8185336222223434e-98	5.065856129685917e-06	9.625126646403242e-05
M51	M54	130	531	1136	53633	5.896240235970917e-98	5.065856129685917e-06	0.00010131712259371833
F32	F33	142	1482	526	53633	2.1803427350783784e-97	5.065856129685917e-06	0.00010638297872340425
K21	K44	82	436	340	53633	4.52211851721456e-96	5.065856129685917e-06	0.00011144883485309016
N13	N23	86	619	288	53633	6.179297315660946e-96	5.065856129685917e-06	0.00011651469098277609
N73	N80	133	515	1328	53633	1.2672711980236432e-94	5.065856129685917e-06	0.00012158054711246201
N70	N73	118	1004	515	53633	1.6358991981822312e-91	5.065856129685917e-06	0.00012664640324214793
N73	N97	126	515	1365	53633	5.1452281164254875e-85	5.065856129685917e-06	0.00013171225937183383
F32	F50	135	1482	585	53633	6.33666663188709e-83	5.065856129685917e-06	0.00013677811550151975
F50	F60	113	585	955	53633	2.7618027281612377e-81	5.065856129685917e-06	0.00014184397163120567
F13	F19	66	249	425	53633	6.306672612669212e-81	5.065856129685917e-06	0.0001469098277608916
E66	I10	103	1131	430	53633	1.1691022953823831e-76	5.065856129685917e-06	0.0001519756838905775
B18	F19	60	207	425	53633	3.3807483287962033e-76	5.065856129685917e-06	0.0001570415400202634
N80	N83	215	1328	2077	53633	1.7243322651300555e-72	5.065856129685917e-06	0.00016210739614994934
F33	F43	118	526	1470	53633	2.219755279739796e-71	5.065856129685917e-06	0.00016717325227963526
F13	F60	76	249	955	53633	5.956830181339221e-71	5.065856129685917e-06	0.00017223910840932118
F10	F43	151	950	1470	53633	2.0115939626816662e-69	5.065856129685917e-06	0.00017730496453900708
F32	F41	128	1482	661	53633	7.56382413772545e-69	5.065856129685917e-06	0.000182370820668693
F11	F12	44	300	131	53633	2.9348291130564366e-66	5.065856129685917e-06	0.00018743667679837892
N80	N94	119	1328	658	53633	7.967783309303635e-66	5.065856129685917e-06	0.00019250253292806485
N80	K66	79	1328	242	53633	3.7550998942203575e-65	5.065856129685917e-06	0.00019756838905775074
K01	K07	86	597	657	53633	1.872993734548589e-64	5.065856129685917e-06	0.00020263424518743666
B18	F13	46	207	249	53633	8.638795625614436e-64	5.065856129685917e-06	0.00020770010131712259
K80	K81	63	1497	127	53633	7.273188316374214e-63	5.065856129685917e-06	0.0002127659574468085
F10	F13	70	950	249	53633	9.600873942782738e-63	5.065856129685917e-06	0.00021783181357649443
F13	F32	77	249	1482	53633	6.283196756792843e-58	5.065856129685917e-06	0.00022289766970618033
F11	F14	29	300	46	53633	1.9309374696495305e-54	5.065856129685917e-06	0.00022796352583586625
F19	F32	91	425	1482	53633	5.314011457472157e-53	5.065856129685917e-06	0.00023302938196555217
N73	N83	113	515	2077	53633	9.346282648453101e-52	5.065856129685917e-06	0.0002380952380952381
F19	B17	33	425	71	53633	1.865817325924317e-50	5.065856129685917e-06	0.00024316109422492402
M22	M23	46	156	713	53633	2.501994198464316e-48	5.065856129685917e-06	0.00024822695035460994
F10	F19	72	950	425	53633	7.551231910375804e-48	5.065856129685917e-06	0.00025329280648429586
F12	F13	33	131	249	53633	7.794217858002014e-48	5.065856129685917e-06	0.00025835866261398173
E10	E14	26	215	61	53633	1.0731033752830231e-46	5.065856129685917e-06	0.00026342451874366765
E73	E74	26	144	96	53633	2.284826293710118e-45	5.065856129685917e-06	0.0002684903748733536
M23	M94	36	713	87	53633	2.2655948646296854e-44	5.065856129685917e-06	0.0002735562310030395
C73	E89	18	108	27	53633	3.063950134018276e-43	5.065856129685917e-06	0.0002786220871327254
J33	J34	45	102	1456	53633	7.564173484295127e-43	5.065856129685917e-06	0.00028368794326241134
F60	F61	40	955	104	53633	1.585656402541768e-42	5.065856129685917e-06	0.00028875379939209727
N70	N76	81	1004	647	53633	1.1248867175136073e-41	5.065856129685917e-06	0.0002938196555217832
K80	K85	54	1497	169	53633	1.3360298444350467e-41	5.065856129685917e-06	0.0002988855116514691
L93	M32	18	45	71	53633	2.475710901345314e-41	5.065856129685917e-06	0.000303951367781155
J32	J33	35	643	102	53633	2.733830003872781e-41	5.065856129685917e-06	0.0003090172239108409
N18	I10	29	80	430	53633	2.27860524564703e-40	5.065856129685917e-06	0.0003140830800405268
F13	F14	22	249	46	53633	1.2897896555663386e-39	5.065856129685917e-06	0.00031914893617021275
E66	K76	50	1131	195	53633	3.1620000475167265e-39	5.065856129685917e-06	0.00032421479229989867
F50	M81	30	585	75	53633	3.184405633503503e-39	5.065856129685917e-06	0.0003292806484295846
N97	K66	58	1365	242	53633	5.3070359555404955e-39	5.065856129685917e-06	0.0003343465045592705
I26	I80	31	201	229	53633	6.049281205526826e-39	5.065856129685917e-06	0.00033941236068895644
