ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
E66	I10	1258	2203	7112	44635	0.0	2.0580366330520682e-06	2.0580366330520682e-06
E78	I10	1763	3622	7112	44635	0.0	2.0580366330520682e-06	4.1160732661041364e-06
N92	D25	542	1934	1807	44635	7.338223383e-315	2.0580366330520682e-06	6.174109899156204e-06
E11	I10	818	1438	7112	44635	6.079758077392881e-288	2.0580366330520682e-06	8.232146532208273e-06
M23	M94	258	2122	327	44635	3.621154427687845e-278	2.0580366330520682e-06	1.0290183165260341e-05
K21	K44	235	759	633	44635	3.8640196571789804e-256	2.0580366330520682e-06	1.2348219798312408e-05
M17	M23	376	945	2122	44635	1.5678597519962075e-248	2.0580366330520682e-06	1.4406256431364477e-05
I10	I25	621	7112	1011	44635	3.1051401155030184e-242	2.0580366330520682e-06	1.6464293064416546e-05
E78	I25	465	3622	1011	44635	1.0318389415080016e-236	2.0580366330520682e-06	1.8522329697468613e-05
I21	I25	178	256	1011	44635	3.998166101018682e-234	2.0580366330520682e-06	2.0580366330520683e-05
M51	M54	404	1262	2221	44635	4.1077458409226056e-217	2.0580366330520682e-06	2.263840296357275e-05
N13	N20	138	242	453	44635	1.0745928162947028e-215	2.0580366330520682e-06	2.4696439596624817e-05
I20	I25	211	508	1011	44635	6.94337265169422e-212	2.0580366330520682e-06	2.6754476229676887e-05
E66	E78	643	2203	3622	44635	9.770038934105631e-199	2.0580366330520682e-06	2.8812512862728954e-05
M22	M23	195	269	2122	44635	1.8131571593056525e-196	2.0580366330520682e-06	3.0870549495781024e-05
E11	E66	394	1438	2203	44635	4.387416538285968e-185	2.0580366330520682e-06	3.292858612883309e-05
N39	N81	281	1888	809	44635	5.3406229746640125e-179	2.0580366330520682e-06	3.498662276188516e-05
K29	K44	257	1963	633	44635	6.143634694981518e-179	2.0580366330520682e-06	3.7044659394937225e-05
M23	M24	199	2122	324	44635	7.265521739507919e-178	2.0580366330520682e-06	3.91026960279893e-05
H91	H93	102	333	280	44635	3.909083129304542e-147	2.0580366330520682e-06	4.1160732661041366e-05
K21	K29	243	759	1963	44635	1.261188003725744e-140	2.0580366330520682e-06	4.321876929409343e-05
N20	N23	91	453	170	44635	8.096271461200667e-137	2.0580366330520682e-06	4.52768059271455e-05
E78	I20	240	3622	508	44635	8.234954198359763e-124	2.0580366330520682e-06	4.733484256019757e-05
E14	I10	327	555	7112	44635	4.7747663424093747e-119	2.0580366330520682e-06	4.9392879193249634e-05
