ICD1	ICD2	val11	occ1	occ2	NN	pval	bonf_thresh	fdr_thresh
J34	M95	310	1831	437	56508	0.0	4.26075841499787e-06	4.26075841499787e-06
J32	J34	319	644	1831	56508	9.304154066960424e-300	4.26075841499787e-06	8.52151682999574e-06
F43	F60	360	1608	1301	56508	3.1092876939520284e-253	4.26075841499787e-06	1.278227524499361e-05
F33	F60	273	814	1301	56508	2.7695073928992596e-241	4.26075841499787e-06	1.704303365999148e-05
F11	F13	136	298	305	56508	5.202034901969983e-237	4.26075841499787e-06	2.130379207498935e-05
N13	N20	175	587	677	56508	2.486552785320742e-195	4.26075841499787e-06	2.556455048998722e-05
N80	N97	280	1401	1331	56508	1.8361630292778462e-176	4.26075841499787e-06	2.982530890498509e-05
N20	N23	123	677	286	56508	2.733865975113234e-159	4.26075841499787e-06	3.408606731998296e-05
N80	N94	209	1401	736	56508	6.548270387112482e-159	4.26075841499787e-06	3.834682573498083e-05
F10	F60	227	1107	1301	56508	1.9723726488682515e-146	4.26075841499787e-06	4.26075841499787e-05
N97	E28	146	1331	331	56508	2.5335619288513774e-146	4.26075841499787e-06	4.6868342564976574e-05
F32	F60	242	1300	1301	56508	3.0496102521621784e-146	4.26075841499787e-06	5.112910097997444e-05
M51	M54	157	535	1129	56508	4.9321557854249e-136	4.26075841499787e-06	5.538985939497231e-05
F11	F12	86	298	299	56508	3.0228338826385497e-126	4.26075841499787e-06	5.965061780997018e-05
K21	K29	150	403	1566	56508	4.4758135443147e-126	4.26075841499787e-06	6.391137622496805e-05
F50	F60	166	640	1301	56508	8.310818044789901e-124	4.26075841499787e-06	6.817213463996592e-05
F11	F17	110	298	854	56508	2.580106937605513e-121	4.26075841499787e-06	7.243289305496379e-05
F19	F60	144	454	1301	56508	4.588728575691795e-121	4.26075841499787e-06	7.669365146996165e-05
F11	F19	92	298	454	56508	1.265811568370993e-119	4.26075841499787e-06	8.095440988495954e-05
B18	F11	70	157	298	56508	1.78575462083797e-118	4.26075841499787e-06	8.52151682999574e-05
F13	F60	122	305	1301	56508	6.981952741441203e-117	4.26075841499787e-06	8.947592671495527e-05
K29	K44	119	1566	263	56508	2.9422861234579087e-112	4.26075841499787e-06	9.373668512995315e-05
K21	K44	79	403	263	56508	8.909836444816333e-106	4.26075841499787e-06	9.799744354495102e-05
F32	F43	221	1300	1608	56508	5.9933227149822326e-105	4.26075841499787e-06	0.00010225820195994888
N13	N23	87	587	286	56508	6.462322626109055e-102	4.26075841499787e-06	0.00010651896037494675
N73	N80	122	369	1401	56508	5.092958845307498e-101	4.26075841499787e-06	0.00011077971878994462
F12	F13	73	299	305	56508	7.848648616470822e-100	4.26075841499787e-06	0.0001150404772049425
F32	F33	160	1300	814	56508	3.183171049236844e-99	4.26075841499787e-06	0.00011930123561994036
F13	F17	96	305	854	56508	6.590944313030118e-98	4.26075841499787e-06	0.00012356199403493824
C73	E89	40	152	58	56508	2.4093276905145796e-91	4.26075841499787e-06	0.0001278227524499361
B18	F19	63	157	454	56508	3.3292633776415623e-90	4.26075841499787e-06	0.00013208351086493398
G55	M51	47	54	535	56508	1.621976390721039e-88	4.26075841499787e-06	0.00013634426927993184
F10	F43	185	1107	1608	56508	3.698111370096203e-86	4.26075841499787e-06	0.0001406050276949297
F12	F17	87	299	854	56508	2.652572505781514e-85	4.26075841499787e-06	0.00014486578610992758
F12	F60	98	299	1301	56508	7.412087518606084e-84	4.26075841499787e-06	0.00014912654452492544
F13	F19	72	305	454	56508	1.076046631356999e-83	4.26075841499787e-06	0.0001533873029399233
F33	F61	70	814	231	56508	1.4678312105998037e-71	4.26075841499787e-06	0.0001576480613549212
F10	F19	98	1107	454	56508	2.9455356144094772e-71	4.26075841499787e-06	0.00016190881976991907
B18	F13	48	157	305	56508	1.1512708078674308e-70	4.26075841499787e-06	0.00016616957818491694
F32	F41	120	1300	662	56508	5.4674267594034034e-70	4.26075841499787e-06	0.0001704303365999148
F33	F50	98	814	640	56508	3.6835237760578263e-69	4.26075841499787e-06	0.00017469109501491267
F33	F43	142	814	1608	56508	2.0031456469771083e-68	4.26075841499787e-06	0.00017895185342991054
N77	B37	27	30	158	56508	4.378377810197816e-67	4.26075841499787e-06	0.0001832126118449084
F12	F19	61	299	454	56508	1.325669358332761e-66	4.26075841499787e-06	0.0001874733702599063
E66	K76	80	1427	237	56508	1.4156203985618056e-66	4.26075841499787e-06	0.00019173412867490416
F60	F61	76	1301	231	56508	2.5971833339530796e-65	4.26075841499787e-06	0.00019599488708990203
F32	F50	113	1300	640	56508	1.2343793135797876e-64	4.26075841499787e-06	0.0002002556455048999
F10	F13	78	1107	305	56508	6.761384560943821e-63	4.26075841499787e-06	0.00020451640391989776
N80	N83	193	1401	1949	56508	2.2101561564898022e-61	4.26075841499787e-06	0.00020877716233489563
N18	I10	42	110	412	56508	5.930079999366814e-61	4.26075841499787e-06	0.0002130379207498935
K80	K85	77	1648	222	56508	1.8103423143258287e-60	4.26075841499787e-06	0.00021729867916489136
